Transit Fare ($),Micro distance based fare ($/mile),Micro start fare ($),Fleet size,Total subsidy ($),Total mob. Logsum increase with micro,car_users,car_mode_share (%),trsit_mode_users (W_M_F),transit_mode_share (%),pure_M_users,M_mode_share (%),M_trips,pure_F_users,F_mode_share (%),F_trips,pure_walk_users,W_mode_share (%),walk_users,M_pls_F_users,M_pls_F_mode_share (%),F_oper_cost ($),M_oper_cost ($),F_revenue ($),M_revenue ($),Total_T_revenue ($),sub_per_F_trip ($),sub_per_F_rider ($),sub_per_M_trip ($),sub_per_M_rider ($),sub_per_T_trip ($),sub_per_T_rider ($),sub_per_M_pax_mile ($/mi),sub_per_F_pax_mile ($/mi),sub_per_T_pax_mile ($/mi),sub_per_M_VMT ($/mi),sub_per_F_VMT ($/mi),sub_per_T_VMT ($/mi),tt_auto_gas_cost ($),auto_gas_cost_per_mile ($/mi),avg_M_fare,avg_F_fare,avg_T_fare,avg_auto_gas_cost,tt_o_pckt_cost ($),tt_gen_cost,tt_mode_switch,M_avg_wait_time (s),F_avg_wait_time (s),avg_walk_time (s),tt_walk_time (h),car_VMT (mi),M_VMT (mi),M_PMT (mi),M_PMT/M_VMT,F_VMT (mi),F_PMT (mi),F_PMT/F_VMT,tt_VMT (mi),tt_walk_dist (mi),wghted_acc_emp_5_min,wghted_acc_emp_10_min,wghted_acc_emp_15_min,M_util_rate (%),M_veh_occ,M_avg_speed (mph)
4.5,4.25,3.0,6,-13878.77749054623,1725.6717832785746,3484.0,0.9258570289662503,279.0,0.07414297103374967,120.0,0.0318894499069891,123.0,8.0,0.002125963327132607,11.0,148.0,0.03933032155195323,190.0,3.0,0.0007972362476747276,3157.5551018271553,11775.409717608729,49.5,1004.6873288896558,1054.1873288896559,282.55046380246864,282.55046380246864,87.56684868877296,87.56684868877296,103.57296634735992,105.94486634004755,72.00956833922031,248.22248907113507,85.6213953540203,43.56295757006033,2.0277652402219415,7.797092485913496,1491.1170431063165,0.3057745999999997,8.168189665769559,4.5,8.047231518241649,0.4279899664484261,2545.3043719959724,4352.23039127926,95.0,180.0,450.0,756.4505986657026,39.92378159624541,4876.523567053372,247.24497576632646,149.57348915050719,0.6049606819588944,1532.7489791111002,12.521247021,0.008169143931357599,6656.5175219307985,111.72327960334718,507.6680666422141,4937.020313315086,6387.899677501624,7.520848950563734,0.6097005128682143,28.159947890953674
0.5,1.5,0.0,2,-6601.175876318573,1881.558849973603,3210.0,0.8530427850119585,553.0,0.14695721498804146,282.0,0.07494020728142439,401.0,61.0,0.016210470369386127,169.0,109.0,0.02896625033218177,503.0,101.0,0.026840287005049163,3157.5551018271553,4076.791117824825,84.5,548.6703433334081,633.1703433334081,18.18375799897725,18.969475937204663,8.798306170801538,9.211803588750435,11.581010309330829,14.86751323495174,9.645466036281187,15.832520151891037,11.790385039183086,6.086713232313634,2.0049304509139767,3.1249767621981306,1357.3695001967267,0.3057746000000004,1.4325596431681675,0.5216049382716049,1.4260593318320003,0.42285654211736035,1990.539843530135,4773.68888114688,529.0,473.45929278388456,567.1597633136095,344.4274764479822,48.12417240370418,4439.117899906418,579.6430092617219,365.78022888893867,0.6310439754200169,1532.7489791111002,194.09765927,0.12663369013141648,6551.50988827924,127.43474079046145,196.1683340477051,2233.715353385501,4917.391454437159,52.41365629801941,0.4670181894030749,28.436796653294472
1.0,5.0,1.0,3,-7938.607569037065,1679.2288374347484,3375.0,0.8968907786340685,388.0,0.10310922136593144,147.0,0.03906457613606165,172.0,68.0,0.01807068828062716,92.0,153.0,0.04065904863141111,279.0,20.0,0.005314908317831517,3157.5551018271553,5952.143137076221,92.0,1079.0906698663116,1171.0906698663116,33.32125110681691,34.83585342985404,28.331700390755284,29.17995489347251,30.07048321604949,33.781308804413044,26.86088959512785,32.66246200569369,28.83895727061615,14.550962943207121,2.0000372817765557,4.25059882882928,1442.280871432828,0.3057745999999993,6.461620777642584,1.0454545454545454,4.983364552622603,0.42734248042454165,2613.3715412991396,4548.347288943855,130.0,182.82988844529274,450.0,648.6060432689885,50.26696835334661,4716.8105899994025,334.89553139744703,181.4181339732622,0.5417156007314978,1532.7489791111002,93.855604066,0.06123351269196764,6584.45510050795,140.66780088491657,270.3166507783565,4025.801105591037,6299.637283075557,20.62742823391813,0.5423374954218381,27.73060448807587
4.0,2.0,2.0,7,-15792.638656165976,2252.948377121395,3362.0,0.8934360882274781,401.0,0.10656391177252192,243.0,0.06457613606165294,244.0,5.0,0.0013287270794578793,6.0,152.0,0.04039330321551953,249.0,1.0,0.00026574541589157585,3157.5551018271553,13798.779584305694,24.0,1139.696029966873,1163.696029966873,522.2591836378592,522.2591836378592,51.88148997679844,51.88148997679844,63.17055462466391,63.42425163118866,38.84965681003859,399.98173080335533,47.32837349539465,25.951278880711122,2.044402015289173,7.816006365532207,1436.3596121221995,0.3057745999999995,4.670885368716693,4.0,4.673478031995474,0.4272336740399166,2600.0556420890725,4549.9368619467305,204.0,180.0,450.0,636.6222563531168,44.03303939775725,4697.445805250671,487.8019157563742,325.8480149834365,0.6679924872336431,1532.7489791111002,7.834245567999999,0.005111238483775326,6717.996700118145,123.22268521986618,364.19930890147344,4575.867593250895,6366.874258991986,12.863875464670526,0.6757177916249344,27.73759214429571
3.0,3.75,0.5,5,-11913.715258734786,2026.1165895601266,3382.0,0.8987509965453095,381.0,0.1012490034546904,221.0,0.05872973691203827,236.0,6.0,0.0015944724953494552,20.0,140.0,0.03720435822482062,233.0,14.0,0.0037204358224820623,3157.5551018271553,9874.470256503324,60.0,1058.3100995956945,1118.3100995956945,154.87775509135776,154.87775509135776,37.35661083435436,37.51557513577715,46.53795022943276,49.43450314827712,35.15925289180525,118.58679877357025,43.03000743356719,21.602983101308386,2.0209148034295517,6.138406587815311,1453.4405705934967,0.3057745999999993,4.503447232322104,3.0,4.640290869691678,0.4297577086320215,2571.750670189191,4495.813137772129,194.0,188.10960080126426,450.0,634.019892941701,41.03517640428231,4753.307078460735,408.09920165024243,250.74935989218523,0.6144323705565286,1532.7489791111002,26.120572726999992,0.017041650709268986,6694.155259222078,114.83342267906458,273.50325307396776,4182.969355250939,6332.673009702029,15.812058360001968,0.6087737044410544,27.05725134547542
5.0,0.0,0.0,6,-15399.160766745365,3067.6691514178306,2608.0,0.6930640446452299,1155.0,0.30693595535477014,1077.0,0.28620781291522723,1082.0,1.0,0.00026574541589157585,6.0,72.0,0.019133669944193462,1020.0,5.0,0.0013287270794578793,3157.5551018271553,12271.605664918208,30.0,0.0,30.0,521.2591836378592,521.2591836378592,11.341594884397605,11.341594884397605,14.153640410611548,14.218985010845213,7.161652757614409,524.0305668903019,8.95568642402911,6.547940227876542,2.040487479979236,4.520037230337793,1054.9700529876004,0.3057745999999997,0.0,5.0,0.027700831024930747,0.4045130571271474,1084.9700529876004,4266.12389619764,1676.0,510.98624841078447,450.0,151.4667602680274,42.915582075941096,3450.155941623672,1874.1169341580592,1713.5158713009087,0.9143057405170398,1532.7489791111002,5.968268454999999,0.003893832934379918,6857.0218548928315,97.32613723167654,198.08958462223964,2283.5683401214624,4913.657588862862,54.606869099822674,0.7231937245288375,28.999624718384556
5.0,0.0,0.5,2,-6901.91241481865,2372.5828717973977,2961.0,0.7868721764549561,802.0,0.21312782354504384,666.0,0.17698644698378954,670.0,4.0,0.0010629816635663034,8.0,128.0,0.03401541323412171,785.0,4.0,0.0010629816635663034,3157.5551018271553,4119.357312991495,40.0,335.0,375.0,389.6943877283944,389.6943877283944,5.648294497002231,5.648294497002231,10.179811821266446,10.240226134745772,3.4918248103221736,489.4848926831632,6.3311849023424704,5.261866881580364,2.0339632544626745,3.064855946991672,1224.224874223947,0.3057745999999998,0.5,5.0,0.5563798219584569,0.4134498055467568,1599.224874223947,4772.699892213301,1167.0,551.2229502029711,450.0,251.18477093208503,54.772234772690766,4003.68400195421,719.2043048901478,1083.7763973165454,1.5069103312473677,1532.7489791111002,6.36905275,0.004155313646787524,6255.637285955458,135.70451121924617,198.03511433891526,2282.6654610418987,4869.121760434185,60.604124113456,0.675482679184663,29.76225585765768
5.0,0.0,0.0,8,-19418.118477832315,3307.3978726792366,2523.0,0.6704756842944459,1240.0,0.32952431570555407,1155.0,0.30693595535477014,1157.0,3.0,0.0007972362476747276,5.0,80.0,0.02125963327132607,1007.0,2.0,0.0005314908317831517,3157.5551018271553,16285.563376005159,25.0,0.0,25.0,626.511020365431,626.511020365431,14.075681396720103,14.075681396720103,16.710945333762748,16.739757308476133,8.91381127062711,741.0495836352802,10.603863195710474,7.245277393062194,2.0437495927375164,5.1363920168830814,1020.0959875818314,0.30577459999999945,0.0,5.0,0.021551724137931036,0.4043186633300957,1045.0959875818314,4250.848410411851,1710.0,481.9938925228113,450.0,151.05054884559667,42.25219519097662,3336.104397101111,2247.7487737874058,1827.003386269746,0.8128147627420509,1532.7489791111002,4.227186913,0.0027579120721068803,7116.602149999617,97.55887100001871,197.86008549020036,2275.2367070736013,5073.054645264144,49.7013357503952,0.749326788380259,28.798253874000412
5.0,4.0,0.5,2,-6087.497422880105,1640.520668910938,3413.0,0.9069891044379484,350.0,0.09301089556205155,199.0,0.0528833377624236,205.0,4.0,0.0010629816635663034,10.0,141.0,0.037470103640712196,227.0,6.0,0.0015944724953494552,3157.5551018271553,4035.169073970814,50.0,1055.226752917865,1105.226752917865,310.7555101827155,310.7555101827155,14.536304005136339,14.536304005136339,28.31394150176793,29.126781927656005,12.511215044298648,232.50240376678278,24.200202207016968,6.724041093285845,2.0274390289461133,3.0808322723285944,1464.9361200370583,0.3057745999999984,5.147447575209098,5.0,5.288166281903661,0.4292224201690766,2570.1628729549234,4480.345880083345,198.0,265.1034766527925,450.0,639.9605283844554,40.353066650908715,4790.90192591885,443.1772917075879,238.18168822946632,0.5374410934092277,1532.7489791111002,13.365690209999999,0.008720077711453623,6766.828196737538,112.25117953886372,197.92585359794603,2702.081741559996,5819.808358808546,39.10087017996099,0.5205276344308402,28.604230562839003
5.0,0.75,2.0,2,-6402.922977613475,1909.7922471677211,3364.0,0.8939675790592613,399.0,0.10603242094073877,256.0,0.06803082646824342,257.0,5.0,0.0013287270794578793,6.0,137.0,0.03640712197714589,316.0,1.0,0.00026574541589157585,3157.5551018271553,4069.820920795532,30.0,794.4530450092128,824.4530450092128,521.2591836378592,521.2591836378592,12.744622084771668,12.744622084771668,24.34571474377747,24.438637319135402,8.759134374023436,636.0012124060333,16.900725268346648,5.882592070723898,2.040487479979236,3.0642755818553384,1428.408948327943,0.30577459999999906,3.091256984471645,5.0,3.146767347363408,0.4246162153174623,2252.861993337156,4581.352834837289,367.0,434.96630028113117,450.0,481.5153961165518,42.26635143689733,4671.444090934785,556.7899042476457,373.93739334561735,0.671595139374689,1532.7489791111002,4.917530094,0.0032083075317733134,6760.982974293531,114.89428618638838,198.42674242756652,2312.72431659759,5323.536159252002,47.56021498553282,0.5775658443368588,29.056624130532356
5.0,4.5,0.25,2,-6239.9947508450105,1621.9769747911898,3445.0,0.9154929577464789,318.0,0.08450704225352113,162.0,0.04305075737443529,174.0,3.0,0.0007972362476747276,14.0,142.0,0.03773584905660377,212.0,11.0,0.0029231995748073346,3157.5551018271553,4012.993384471989,70.0,860.5537354541337,930.5537354541337,220.5396501305111,220.5396501305111,18.117469247229053,18.222194502993382,33.19146144066495,35.45451562980119,17.36235672760925,198.53523314150735,31.65595079321717,8.50929545515826,2.0143905779129905,3.2786528764002236,1482.9290101886786,0.30577459999999923,4.974299048867825,5.0,5.287237133262123,0.4304583483856832,2413.4827456428125,4413.862228671959,178.0,302.4269018203241,450.0,648.52757116226,38.19106807955531,4849.74556483332,370.47011302291475,181.56749676758528,0.490100254744044,1532.7489791111002,15.551673388,0.01014626243432177,6752.964656967335,105.74626728476996,197.63289896826288,2716.4750304819063,5933.4532072644115,33.5819279554244,0.4825391231370206,27.88426416674141
