MGRA,population,emp_5min,emp_10min,emp_15min,weighted_5min,weighted_10min,weighted_15min
2353,102,1105.6517857142858,1900.8380952380953,47084.533333333355,2.5044743980203674,4.3056958852828275,106.65383966244731
2358,168,711.9017857142858,4416.5559523809525,48090.17499999999,2.6559960026648906,16.47749056184766,179.4170419720186
2367,15,740.5,6997.304761904763,48331.866666666654,0.2466688874083944,2.3308809999682754,16.09988896291361
2368,80,30.6875,993.2023809523811,38310.666666666664,0.05451920941594492,1.7645167771750052,68.06247686727366
2369,197,5325,34870,49336,23.296135909393737,152.55141017099712,215.83815234288252
2370,146,111.32000000000001,4870.985952380952,45254.746666666666,0.3609309349322674,15.793114569123228,146.72869227922126
2371,143,5325,34870,49336,16.91039307128581,110.73528758605373,156.67439484787917
2373,174,337.05555555555554,5663.657936507935,47027.544444444444,1.3024132060108076,21.88488742954432,181.7186927233696
2375,132,596.7866666666666,3282.7695238095243,44801.97333333333,1.7494079502553852,9.623041908568892,131.3315673995114
2378,139,454.41111111111104,2666.9849206349204,42586.583333333336,1.4026903052286128,8.232531733694291,131.45758568361833
2381,153,554.4333333333333,2891.866666666666,43792.66666666667,1.8838174550299798,9.82579613590939,148.79586942038642
2382,56,990.8,5478.0166666666655,44204.68333333335,1.2321741061514546,6.812545710267228,54.973623510252445
2386,44,1664.633333333333,3826.075,44716.79999999998,1.6265571100747647,3.7385587386186985,43.693964023983995
2420,553,571.2166666666667,2376.2499999999995,43035.23333333334,7.014941520467836,29.182017543859644,528.5028654970761
2461,520,676.6777777777778,5005.0,43992.9,7.814178202186198,57.797024206084835,508.02371752165226
2462,71,637.8000000000001,5222.054166666669,45798.149999999994,1.0056362425049967,8.233751850618109,72.21116255829446
2463,5,739.6333333333333,15293.503571428566,48803.13333333334,0.08212673032792953,1.6981460772183619,5.41895773188245
2464,0,719.1666666666666,3823.5559523809516,42767.908333333326,0.0,0.0,0.0
2465,26,719.1666666666666,3823.5559523809516,42767.908333333326,0.415241690724702,2.207693865465351,24.69388444740543
2466,1088,619.5,4865.25,41462.19999999998,14.968154563624251,117.55256495669553,1001.7959937819228
2467,7,1064.6777777777777,4274.699999999998,37722.71111111111,0.1655062057393836,0.6645103264490336,5.864067905347052
2468,331,5325,34870,49336,39.14223850766156,256.31734399289365,362.6519209415945
