rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num,income (USD),agent_transit_15min_acc
11,201,46,19051,C,0,109.27410655533603,0.8868713248836915,109.27410655533603,0.8868713248836915,0,0,0,0,0,0,0,0,0.2711827246177808,0,0.0,0.0,"[0.9987132773557664, 0.001286722644233582]",0.9540114228372073,24331,44993.59643
12,80,166,19147,C,0,50.69488864020165,0.5854292409080604,50.69488864020165,0.5854292409080604,0,0,0,0,0,0,0,0,0.1790093919669658,0,1.870976263586034,0.027642628313328133,"[0.9535457161959577, 0.0464542838040423]",0.5228030696064045,86146,30362.66548
13,289,701,19153,T,0,764.6573252364813,0.5943966556916735,0,0,0,0,0,0,764.6573252364813,0.5943966556916734,0,0,0,0,0.0,0.0,"[0.6821717765295775, 0.3178282234704226]",0.11014154156966693,6251,46586.37619
14,660,314,19245,C,0,96.73366672713082,1.0629229377516867,96.73366672713082,1.0629229377516867,0,0,0,0,0,0,0,0,0.32501483612184684,0,0.9559439739634241,0.014459036619803037,"[0.9714911149693093, 0.02850888503069076]",0.5123100608658271,75611,39942.38571
15,120,557,19271,C,0,183.9226889045684,1.2092096245293866,183.9226889045684,1.2092096245293866,0,0,0,0,0,0,0,0,0.3697455892566234,0,0.0,0.0,"[0.9718347798569797, 0.02816522014302035]",0.519861049611434,87221,40814.3619
16,379,729,19501,T,0,612.86604092475,0.6274726421129421,0,0,0,0,66.28785828000002,0.552398819,96.57818264475,0.07507382311294206,0,450.0,2.5,0,0.0,0.0,"[0.6793500797414906, 0.3206499202585094]",0.14894398500601447,81802,21320.35
17,331,590,19590,T,0,1381.509744302192,1.0738990456473103,0,0,0,0,0,0,1381.509744302192,1.0738990456473105,0,0,0,0,0.0,0.0,"[0.39772915170480355, 0.6022708482951965]",0.27250404322003996,77285,36445.76905
18,532,502,19618,C,0,67.23728727556635,0.5534890321587723,67.23728727556635,0.5534890321587723,0,0,0,0,0,0,0,0,0.1692428874127358,0,0.0,0.0,"[0.578968085434785, 0.42103191456521505]",0.7621928819954302,82906,43809.79643
19,137,311,19637,C,0,156.93295246001188,1.6841650888860278,156.93295246001188,1.6841650888860278,0,0,0,0,0,0,0,0,0.5149749063880897,0,0.0,0.0,"[0.9987284532061994, 0.0012715467938005356]",0.33079447334612244,46935,43787.20317
20,573,448,19749,C,0,143.88984926149672,0.8217919875988872,143.88984926149672,0.8217919875988872,0,0,0,0,0,0,0,0,0.2512831162912547,0,0.3434707841113971,0.013994925296334563,"[0.9471182570750126, 0.05288174292498736]",0.7486607730278343,75669,40237.18452
21,375,529,19762,C,0,80.76170012918394,0.44867648328307486,80.76170012918394,0.44867648328307486,0,0,0,0,0,0,0,0,0.13719387220528892,0,0.0,0.0,"[0.7236064343138802, 0.2763935656861197]",0.7949536879620179,17686,44605.20556
22,452,555,20086,C,0,109.36077883523998,0.775464782513443,109.36077883523998,0.775464782513443,0,0,0,0,0,0,0,0,0.23711743368713506,0,0.0,0.0,"[0.6646202035282877, 0.3353797964717124]",0.6516307655630372,270180,26926.075
23,585,677,20102,C,0,106.01133456501904,0.7561716928788974,106.01133456501904,0.7561716928788974,0,0,0,0,0,0,0,0,0.2312180969213677,0,0.0,0.0,"[0.5534858835389952, 0.4465141164610048]",0.5254381581850527,121466,35992.36905
24,652,665,20182,C,0,6.784187594266164,0.03768996228235746,6.784187594266164,0.03768996228235746,0,0,0,0,0,0,0,0,0.01152463314090294,0,0.0,0.0,"[0.5229381658832901, 0.4770618341167098]",0.6430314404507685,12842,36243.38393
25,371,401,20311,C,0,22.363744936261693,0.12424313028318314,22.363744936261693,0.12424313028318314,0,0,0,0,0,0,0,0,0.03799039346508821,0,0.0,0.0,"[0.48487026687236195, 0.515129733127638]",0.7677940273787457,10938,44993.59643
26,289,581,20379,C,0,119.94879855841128,0.7670416111484559,119.94879855841128,0.7670416111484559,0,0,0,0,0,0,0,0,0.23454184183227467,0,0.4631439425840691,0.015200249038458213,"[0.9610087871247237, 0.038991212875276245]",0.1068789113314913,67397,21320.35
27,440,561,20721,T,0,1369.126136649355,1.064272805590082,0,0,0,0,0,0,1369.126136649355,1.0642728055900819,0,0,0,0,0.0,0.0,"[0.31067743024886973, 0.6893225697511304]",0.269646974912767,31109,38545.62738
28,317,578,20803,C,0,169.51572169205204,1.333934453867517,169.51572169205204,1.333934453867517,0,0,0,0,0,0,0,0,0.40788327405755853,0,2.38162941747752,4.658148222172094,"[0.7974620404200272, 0.2025379595799727]",0.9130110532378982,175427,33166.93631
29,36,579,21071,T,0,2118.0352362920144,1.6464277782204562,0,0,0,0,0,0,2118.0352362920144,1.6464277782204562,0,0,0,0,0.0,0.0,"[0.21542927305244353, 0.7845707269475566]",0.0890473609135759,38321,39942.38571
30,555,583,21218,C,0,51.07058231111009,0.283725692177293,51.07058231111009,0.283725692177293,0,0,0,0,0,0,0,0,0.08675611003523488,0,0.0,0.0,"[0.8305455972813293, 0.16945440271867082]",0.6947916977827591,13291,45486.68452
31,202,120,21333,C,0,31.358077502879024,0.21217241406559106,31.358077502879024,0.21217241406559106,0,0,0,0,0,0,0,0,0.06487693504194049,0,0.0,0.0,"[0.7013876228147912, 0.2986123771852087]",0.4335395654862878,11978,43222.10119
32,440,537,21655,C,0,203.66569179580236,1.1871712530286516,203.66569179580236,1.1871712530286516,0,0,0,0,0,0,0,0,0.36300681502633475,0,0.07928620136022602,0.003286520367875514,"[0.9540726459555868, 0.04592735404441323]",0.16940797766344196,106398,38545.62738
33,597,43,21655,C,0,225.31635564737812,2.9055103854988142,225.31635564737812,2.9055103854988142,0,0,0,0,0,0,0,0,0.8884312759217454,0,0.0,0.0,"[0.9986783718629016, 0.0013216281370983499]",0.5573352256154004,58315,23447.73333
34,331,479,21885,T,0,1182.923618433255,0.9195306440279879,0,0,0,0,0,0,1182.923618433255,0.9195306440279877,0,0,0,0,0.0,0.0,"[0.7873003669009648, 0.21269963309903525]",0.05851487735759153,9909,33518.4256
35,614,677,21983,C,0,38.76576726866318,0.215365552013543,38.76576726866318,0.215365552013543,0,0,0,0,0,0,0,0,0.06585331552072031,0,0.0,0.0,"[0.7703312557785928, 0.22966874422140715]",0.7739387625972467,56816,25224.90238
36,233,567,22170,C,0,155.83980037899337,1.128874982700393,155.83980037899337,1.128874982700393,0,0,0,0,0,0,0,0,0.34518129628521965,0,0.0,0.0,"[0.9589092580355336, 0.0410907419644663]",0.9395126686572337,10985,33913.8381
37,171,278,22186,C,0,82.08541396623686,0.48591074461783146,82.08541396623686,0.48591074461783146,0,0,0,0,0,0,0,0,0.1485791635712196,0,0.0,0.0,"[0.7491389297097395, 0.2508610702902605]",0.5671775969034891,164035,23447.73333
38,602,313,22267,C,0,161.61527157873638,1.2855314203898167,161.61527157873638,1.2855314203898167,0,0,0,0,0,0,0,0,0.393082855857128,0,1.8624316420747293,0.003980088049772467,"[0.9930569209098977, 0.006943079090102271]",0.7208610320060953,74718,44385.34444
39,387,653,22299,T,0,937.6440325263836,0.7288656745563435,0,0,0,0,0,0,937.6440325263836,0.7288656745563434,0,0,0,0,0.0,0.0,"[0.4212689627579045, 0.5787310372420955]",0.13154912083262316,106786,40237.18452
40,720,272,22345,T,0,704.1961360990091,0.5473979185628024,0,0,0,0,0,0,704.1961360990091,0.5473979185628024,0,0,0,0,0.0,0.0,"[0.015625090654900656, 0.9843749093450993]",0.7700697225621809,2923,42343.48135
41,585,525,22405,C,0,146.63306544910833,0.9155528381700165,146.63306544910833,0.9155528381700165,0,0,0,0,0,0,0,0,0.27995280287030155,0,0.0,0.0,"[0.9881105729547275, 0.011889427045272483]",0.2918338051137124,12479,44102.56151
42,373,311,22409,C,0,99.40969144671747,0.5522765208164699,99.40969144671747,0.5522765208164699,0,0,0,0,0,0,0,0,0.16887213224204778,0,0.0,0.0,"[0.9958442574486218, 0.004155742551378189]",0.2236505568459768,26830,43908.69286
43,201,368,22539,C,0,103.02799281157296,0.5723782117076337,103.02799281157296,0.5723782117076337,0,0,0,0,0,0,0,0,0.17501871873361702,0,0.7190732178171668,0.007714473879262298,"[0.9731542746097707, 0.026845725390229273]",0.47745250637225845,50538,41146.22778
44,342,274,22598,C,0,111.88888281922097,0.6216054191714474,111.88888281922097,0.6216054191714474,0,0,0,0,0,0,0,0,0.19007114840498163,0,0.8992344794012199,0.002797127718639755,"[0.9893254970746982, 0.010674502925301897]",0.18885765094614926,45872,47192.3
45,202,149,22670,C,0,91.21841300372456,0.5067693806805426,91.21841300372456,0.5067693806805426,0,0,0,0,0,0,0,0,0.15495720466984067,0,0.27408567065657374,0.009468437705356122,"[0.9513018217130946, 0.04869817828690534]",0.9471651320692396,77171,21320.35
46,238,448,22700,C,0,111.03365672896774,0.6168541591809695,111.03365672896774,0.6168541591809695,0,0,0,0,0,0,0,0,0.18861833378189732,0,2.1720774181475937,0.9976016378632079,"[0.7545659059165584, 0.24543409408344175]",0.5194553710629973,107096,42392.65476
47,517,251,22736,C,0,242.99131047347086,1.6837686378944023,242.99131047347086,1.6837686378944023,0,0,0,0,0,0,0,0,0.5148536817447056,0,5.02808892646998,1.7596376781587355,"[0.7959921799788906, 0.20400782002110932]",0.5675107406206719,271471,28812.64524
48,199,493,22760,C,0,198.98064443967215,1.1562615874763467,198.98064443967215,1.1562615874763467,0,0,0,0,0,0,0,0,0.35355542440594473,0,0.0,0.0,"[0.998497167301789, 0.0015028326982110096]",0.8046573357068569,13736,34544.7631
49,534,411,22814,T,0,348.802322865376,0.2711370536397439,0,0,0,0,0,0,348.802322865376,0.2711370536397439,0,0,0,0,0.0,0.0,"[6.9260917573035405e-09, 0.9999999930739082]",0.39447864444727754,339,47328.50952
50,202,620,22830,C,0,248.3385608871318,1.379659813800207,248.3385608871318,1.379659813800207,0,0,0,0,0,0,0,0,0.4218649277008327,0,0.0,0.0,"[0.9437884661228673, 0.05621153387713271]",0.9768553887204049,76990,21320.35
51,233,528,22856,T,0,810.6164844157643,0.630122424101881,0,0,0,0,0,0,810.6164844157643,0.630122424101881,0,0,0,0,0.0,0.0,"[0.7254580770763088, 0.2745419229236912]",0.06483208521846617,11066,33166.93631
52,531,612,22899,C,0,74.39042912206295,0.4132805039395758,74.39042912206295,0.4132805039395758,0,0,0,0,0,0,0,0,0.12637068077992222,0,0.0,0.0,"[0.5297676456702868, 0.4702323543297132]",0.9247199101375633,39249,43896.99286
53,639,331,22931,C,0,125.25169861450561,0.6958433461615613,125.25169861450561,0.6958433461615613,0,0,0,0,0,0,0,0,0.21277122083521294,0,0.2511215505487572,0.017687338202890104,"[0.9149460033919522, 0.08505399660804795]",0.7651101604117277,57329,29216.66885
54,556,482,23069,C,0,155.55841158328928,0.8866173874992965,155.55841158328928,0.8866173874992965,0,0,0,0,0,0,0,0,0.27110507701564235,0,0.0,0.0,"[0.9827005612779416, 0.017299438722058334]",0.6191387825948519,34953,43908.69286
55,264,331,23109,C,0,145.8000792390991,0.9757218430286069,145.8000792390991,0.9757218430286069,0,0,0,0,0,0,0,0,0.298350956263335,0,0.0,0.0,"[0.999246869008011, 0.0007531309919890456]",0.4587052442353615,6606,44487.95476
56,446,217,23134,C,0,227.7908105522642,1.3173631221872786,227.7908105522642,1.3173631221872786,0,0,0,0,0,0,0,0,0.40281618174156614,0,0.0,0.0,"[0.9795009810766575, 0.02049901892334239]",0.17976321439825937,9165,44385.34444
57,594,580,23146,C,0,111.69226932699299,0.6205131210881016,111.69226932699299,0.6205131210881016,0,0,0,0,0,0,0,0,0.18973715139546576,0,0.0,0.0,"[0.5119391896626078, 0.4880608103373922]",0.9200677026333142,123254,30790.08952
58,548,689,23260,C,0,94.37288762206833,0.7242344560857648,94.37288762206833,0.7242344560857648,0,0,0,0,0,0,0,0,0.2214525011158423,0,0.0,0.0,"[0.6783041043447354, 0.3216958956552645]",0.8824693960168443,5267,36409.86944
59,410,410,23359,T,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,"[0.5, 0.5]",0.4978773235283598,96337,39942.38571
60,322,573,23448,T,1,378.62732788659446,0.8191522145502742,0,0,198.62732788659446,0.8191522145502743,0,0,0,0,180.0,0,2.6215021427061367,263.7993861634442,0.6342993181239307,0.28789039839516906,"[0.7833250706224137, 0.2166749293775862]",0.21470076415458395,103061,42677.64881
61,635,559,23458,C,0,106.72667223799989,0.5929264477549953,106.72667223799989,0.5929264477549953,0,0,0,0,0,0,0,0,0.1813018473917046,0,0.0,0.0,"[0.9317493480860934, 0.06825065191390657]",0.2604574981619774,10453,37699.41905
62,523,356,23540,C,0,125.9355207563523,0.7619547782134429,125.9355207563523,0.7619547782134429,0,0,0,0,0,0,0,0,0.23298641752630422,0,0.8704528465657293,0.06950564577927992,"[0.9007301167339788, 0.09926988326602106]",0.9224372768219407,86609,38963.80238
63,347,496,23572,C,0,88.49499322468196,0.7027601870713196,88.49499322468196,0.7027601870713196,0,0,0,0,0,0,0,0,0.21488621509765796,0,1.1326452179116107,0.06931682769760823,"[0.9083957837887493, 0.09160421621125074]",0.6996952922298183,81123,43782.77619
64,208,397,23603,C,0,184.0682309326384,1.102869074262715,184.0682309326384,1.102869074262715,0,0,0,0,0,0,0,0,0.33722935003505206,0,0.26703122676291535,0.006260952569336015,"[0.9659654322466334, 0.03403456775336665]",0.27112724859809634,105310,40681.07649
65,148,526,23626,C,0,170.00272616392814,0.9444603717078485,170.00272616392814,0.9444603717078485,0,0,0,0,0,0,0,0,0.2887919923748186,0,0.0,0.0,"[0.9979522008473924, 0.002047799152607578]",0.5511092577171862,12115,20748.60238
66,438,377,23758,T,1,322.94368639478057,0.5672373203824136,0,0,142.94368639478057,0.5672373203824135,0,0,0,0,180.0,0,2.1228395822966073,375.6353388374256,1.4293913977115154,0.27360160379276294,"[0.8016290718735345, 0.19837092812646548]",0.14619858097506344,98043,39770.18016
67,77,193,23763,C,0,78.12351955761017,0.43401991241809723,78.12351955761017,0.43401991241809723,0,0,0,0,0,0,0,0,0.13271226511167872,0,0.0,0.0,"[0.9630492888505943, 0.03695071114940578]",0.18733608717694417,45622,44207.91667
68,340,301,23799,C,0,115.19497573223306,0.6399726172275138,115.19497573223306,0.6399726172275138,0,0,0,0,0,0,0,0,0.19568737104369616,0,0.0,0.0,"[0.9723912844406762, 0.02760871555932369]",0.5756058626808511,27956,39942.38571
69,289,476,23859,C,0,79.92834261967502,0.582016395600984,79.92834261967502,0.582016395600984,0,0,0,0,0,0,0,0,0.17796583055833265,0,1.6574490160877238,0.02271841679128146,"[0.9589514520747875, 0.04104854792521251]",0.0746659339901361,93171,46586.37619
70,549,294,23910,C,0,95.66812841785178,0.5598994156176117,95.66812841785178,0.5598994156176117,0,0,0,0,0,0,0,0,0.171203019850709,0,0.8771893348158086,0.34964718329201533,"[0.7808943038189863, 0.21910569618101366]",0.22037554265871695,112844,36409.86944
71,677,506,23975,T,0,786.420449916752,0.6113139441298027,0,0,0,0,0,0,786.420449916752,0.6113139441298027,0,0,0,0,0.0,0.0,"[0.7509890107908129, 0.24901098920918707]",0.16647440375389388,4196,42343.48135
72,407,460,23994,C,0,106.23186112809249,0.7087492957939162,106.23186112809249,0.7087492957939162,0,0,0,0,0,0,0,0,0.21671753242166647,0,0.0,0.0,"[0.9827388409550498, 0.017261159044950205]",0.6296886033863998,8538,21320.35
73,409,409,24062,T,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,"[0.5, 0.5]",0.3637630080512382,102296,42343.48135
74,146,609,24172,C,0,217.9171223863961,1.2106516822094986,217.9171223863961,1.2106516822094986,0,0,0,0,0,0,0,0,0.37018653386693656,0,0.4371166911102664,0.024582354458305793,"[0.9410083014512592, 0.058991698548740715]",0.8656049706262159,101774,20748.60238
75,522,74,24178,C,0,187.10264957447208,1.2287149391410621,187.10264957447208,1.2287149391410621,0,0,0,0,0,0,0,0,0.3757098190298826,0,1.2214897673913834,0.16826948794636934,"[0.8903956729499415, 0.1096043270500584]",0.9792629698931876,208469,34986.62381
76,318,162,24190,T,0,1263.7890508529279,0.9823903604067585,0,0,0,0,0,0,1263.7890508529279,0.9823903604067585,0,0,0,0,0.0,0.0,"[1.4198282394527342e-05, 0.9999858017176055]",0.45746914159850227,2422,21320.35
77,347,331,24315,C,0,124.3338945562758,0.6907444305056156,124.3338945562758,0.6907444305056156,0,0,0,0,0,0,0,0,0.21121210194008244,0,0.0,0.0,"[0.9858693859789533, 0.014130614021046706]",0.4421220094748525,18247,21320.35
78,77,251,24382,C,0,120.46227914414123,1.473673496779535,120.46227914414123,1.473673496779535,0,0,0,0,0,0,0,0,0.4506119240083637,0,1.089134000291299,0.0018008285840942534,"[0.995873202850478, 0.004126797149521981]",0.3915759239764256,54543,21956.10833
79,704,329,24508,C,0,170.10413544429827,1.0464156884067035,170.10413544429827,1.0464156884067035,0,0,0,0,0,0,0,0,0.3199673385562844,0,1.1939001800102602,5.111191177234968,"[0.7208994390418817, 0.2791005609581183]",0.8424602231401824,219693,20126.25714
80,74,323,24578,T,0,909.5230221499397,0.7070061644584578,0,0,0,0,0,0,909.5230221499397,0.7070061644584579,0,0,0,0,0.0,0.0,"[0.9638517767436775, 0.036148223256322505]",0.013890513204458554,21803,43098.60952
81,677,272,24586,C,0,248.481862635586,1.9364041768133087,248.481862635586,1.9364041768133087,0,0,0,0,0,0,0,0,0.5921032126034187,0,0.0,0.0,"[0.9980675293357536, 0.0019324706642464568]",0.2889839085147178,32456,35992.36905
82,588,614,24612,C,0,51.11471878751732,0.2839708950270005,51.11471878751732,0.2839708950270005,0,0,0,0,0,0,0,0,0.08683108683852307,0,0.0,0.0,"[0.7577138624945016, 0.24228613750549827]",0.9154627909489965,148930,28689.3381
83,693,526,24643,C,0,167.3731069793886,0.9893625352287928,167.3731069793886,0.9893625352287928,0,0,0,0,0,0,0,0,0.30252193346457007,0,0.0,0.0,"[0.8991057562540503, 0.10089424374594967]",0.4854493113681968,84669,39942.38571
84,519,295,24701,C,0,106.94547061390523,0.5941419952941408,106.94547061390523,0.5941419952941408,0,0,0,0,0,0,0,0,0.1816735309542678,0,0.0,0.0,"[0.8379023458416163, 0.1620976541583837]",0.8696951720654833,77465,35813.05893
85,597,368,24877,C,0,167.2792937274055,1.2063971248827492,167.2792937274055,1.2063971248827492,0,0,0,0,0,0,0,0,0.3688855983021726,0,0.0,0.0,"[0.9741788126866013, 0.02582118731339865]",0.35777872128786203,62284,23447.73333
86,324,543,24995,T,0,672.4346922042962,0.5227085637264808,0,0,0,0,0,0,672.4346922042962,0.5227085637264808,0,0,0,0,0.0,0.0,"[0.9613511749696835, 0.03864882503031657]",0.011401227798439106,13832,33587.75893
87,230,499,25119,C,0,147.63048606272034,0.820170046024781,147.63048606272034,0.820170046024781,0,0,0,0,0,0,0,0,0.25078716775520904,0,0.9296758566790937,0.3869578600458076,"[0.7974757692854276, 0.20252423071457246]",0.8372737076389944,227004,39942.38571
88,721,46,25228,C,0,133.61592145042212,1.6024765641728038,133.61592145042212,1.6024765641728038,0,0,0,0,0,0,0,0,0.48999663041931335,0,0.379626592683449,0.020900026017141405,"[0.949814219917316, 0.050185780082684005]",0.7857874634401435,67738,41025.88333
89,226,275,25248,T,0,93.80462126683726,0.07291783041794364,0,0,0,0,0,0,93.80462126683726,0.07291783041794364,0,0,0,0,0.0,0.0,"[0.592967202691289, 0.40703279730871106]",0.12027867102749079,93407,43782.77619
90,120,481,25261,T,0,1310.1348598959435,1.018416686175591,0,0,0,0,0,0,1310.1348598959435,1.0184166861755912,0,0,0,0,0.0,0.0,"[0.9661397080304308, 0.03386029196956912]",0.01895805849386545,61858,35109.58234
91,158,528,25270,C,0,164.34189389339898,0.949595731718361,164.34189389339898,0.949595731718361,0,0,0,0,0,0,0,0,0.2903622550278892,0,0.0,0.0,"[0.8365583783389694, 0.16344162166103057]",0.7113094232479336,131305,39942.38571
92,199,445,25288,T,0,714.3706415489644,0.5553069410924693,0,0,0,0,0,0,714.3706415489644,0.5553069410924694,0,0,0,0,0.0,0.0,"[0.632808145452408, 0.36719185454759196]",0.26637663880344076,124583,21320.35
93,251,61,25291,C,0,120.69146153944845,1.5746567799988247,120.69146153944845,1.5746567799988247,0,0,0,0,0,0,0,0,0.48149004704142834,0,0.0,0.0,"[0.9957015412853252, 0.004298458714674754]",0.5910831083791603,70787,46586.37619
94,493,316,25308,C,0,100.89247478515367,0.8199945195543568,100.89247478515367,0.8199945195543568,0,0,0,0,0,0,0,0,0.2507334962189257,0,0.0,0.0,"[0.8819102140706535, 0.11808978592934645]",0.45908882022699427,21312,45348.23452
95,634,551,25328,C,0,189.67537765748736,1.1011076317346034,189.67537765748736,1.1011076317346034,0,0,0,0,0,0,0,0,0.33669074565059554,0,0.44427751580579766,0.0013264761093498437,"[0.9933351542625293, 0.006664845737470643]",0.19484062332936725,47265,37236.25238
96,200,273,25340,T,0,252.17322229803486,0.1960236501266616,0,0,0,0,0,0,252.17322229803486,0.1960236501266616,0,0,0,0,0.0,0.0,"[0.34070161339533167, 0.6592983866046684]",0.448380808960526,5122,20126.25714
97,729,662,25346,T,1,272.3751133737354,0.3547232631414849,0,0,92.37511337373542,0.35472326314148483,0,0,0,0,180.0,0,1.7021705136540641,165.49421694026103,1.145462450601201,0.1926026058448655,"[0.8080829465460105, 0.19191705345398954]",0.06991328132146368,230192,44102.56151
