test_scen,dscrptn,study_area,repositioning,microtrasnit,hdwy (min),vir_stop (%),flt_sz,op_periods,tt_agents,car_users,car_mode_share (%),trsit_mode_users (W_M_F),transit_mode_share (%),pure_M_users,M_mode_share (%),M_trips,pure_F_users,F_mode_share (%),F_trips,pure_walk_users,W_mode_share (%),walk_users,M_pls_F_users,M_pls_F_mode_share (%),F_oper_cost ($),M_oper_cost ($),F_revenue ($),M_revenue ($),Total_T_revenue ($),tot_sub ($),sub_per_F_trip ($),sub_per_F_rider ($),sub_per_M_trip ($),sub_per_M_rider ($),sub_per_T_trip ($),sub_per_T_rider ($),sub_per_M_pax_mile ($/mi),sub_per_F_pax_mile ($/mi),sub_per_T_pax_mile ($/mi),sub_per_M_VMT ($/mi),sub_per_F_VMT ($/mi),sub_per_T_VMT ($/mi),tt_auto_gas_cost ($),auto_gas_cost_per_mile ($/mi),avg_M_fare,avg_F_fare,avg_T_fare,avg_auto_gas_cost,tt_o_pckt_cost ($),tt_mob_lgsm_inc_with_micro,tt_gen_cost,tt_mode_switch,M_avg_wait_time (s),F_avg_wait_time (s),avg_walk_time (s),tt_walk_time (h),car_VMT (mi),M_VMT (mi),M_PMT (mi),M_PMT/M_VMT,F_VMT (mi),F_PMT (mi),F_PMT/F_VMT,tt_VMT (mi),tt_walk_dist (mi),wghted_acc_emp_5_min,wghted_acc_emp_10_min,wghted_acc_emp_15_min,M_util_rate (%),M_veh_occ,M_avg_speed (mph),"cnvrg (iter, sm_sq_per_diff)"
0,FRT_only_scen,downtown_sd,False,non_micro,15,0,0,0,45000,37941,0.8431333333333333,7059,0.15686666666666665,0,0.0,0,841,0.020133333333333333,906,6218,0.1381777777777778,6816,0,0,8669.895678820769,0,3007.0083889961243,0,3007.0083889961243,5662.8872898246445,6.250427472212632,6.7335163969377465,0,0,6.250427472212632,6.7335163969377465,0,7.834304654300933,7.834304654300933,0,1.5947009833780994,1.5947009833780994,10335.65330012956,0.2995227058529841,0,3.5755153257980075,3.5755153257980075,0.27241383464140534,13342.661689125684,0,56013.468116064476,0,0,417.71523178807945,785.7529034456115,1487.6921638570245,34507.077754574806,0,0,0,3551.0652773467245,722.8321516340052,0.20355360861574726,38058.14303192153,4163.178961031602,2148.594959440795,11272.04676971992,37722.26229217381,0,0,0,0
0,FRT_only_scen,downtown_sd,False,non_micro,15,0,0,0,45000,37941,0.8431333333333333,7059,0.15686666666666665,0,0.0,0,841,0.020133333333333333,906,6218,0.1381777777777778,6816,0,0,8669.895678820769,0,3007.0083889961243,0,3007.0083889961243,5662.8872898246445,6.250427472212632,6.7335163969377465,0,0,6.250427472212632,6.7335163969377465,0,7.834304654300933,7.834304654300933,0,1.5947009833780994,1.5947009833780994,10335.65330012956,0.2995227058529841,0,3.5755153257980075,3.5755153257980075,0.27241383464140534,13342.661689125684,0,56013.468116064476,0,0,417.71523178807945,785.7529034456115,1487.6921638570245,34507.077754574806,0,0,0,3551.0652773467245,722.8321516340052,0.20355360861574726,38058.14303192153,4163.178961031602,2148.594959440795,11272.04676971992,37722.26229217381,0,0,0,0
10,Ritun BO (time-based+intrmdl_trfr+Micro_start+dist_based_fr),downtown_sd,True,micro,15,75,6,"['AM', 'MD', 'PM']",45000,37498,0.8332888888888889,7502,0.16671111111111112,941,0.02091111111111111,967,489,0.010866666666666667,541,6046,0.13435555555555556,7073,26,0.0005777777777777778,8669.895678820769,12069.038094133919,1702.6798987216127,3219.448176987184,4922.128075708797,15816.805697245893,12.878402551015077,13.528574330289624,9.151592468610895,9.151592468610895,10.48859794247075,10.863190726130421,11.359721011629691,15.338951780419084,12.825308489101685,7.313946629450893,1.9620072389389873,3.3221420958879344,10425.457788861442,0.3057746000000009,3.329315591506912,3.3061745606244908,3.380582469580218,0.2780270358115484,15347.58586457024,3982.2733385213205,56567.84137805819,1370,611.2478500971488,440.8502772643253,739.4742179797337,1452.8614288251824,34095.23808995715,1209.9609643735032,779.0323290586829,0.643849142242413,3551.0652773467245,454.21720335500015,0.12791012495675128,38856.264331677376,4045.4766494823366,2299.9505792276054,14213.329930307931,46978.36346177033,45.62818364124101,0.6893287132451745,25.009742813921406,"[(1, 713.2110040499624), (2, 1508.2880310640746), (3, 436.3851553182172), (4, 793.7474685921136), (5, 284.2078410260866), (6, 400.5485416965249), (7, 168.10050812747318), (8, 213.40152123938535), (9, 71.56150890573004), (10, 74.96838599480137)]"
