rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num
57,594,580,23146,C,0,111.69226932699299,0.6205131210881016,111.69226932699299,0.6205131210881016,0,0,0,0,0,0,0,0,0.18973715139546576,0,0,0,"[0.5119391896626078, 0.4880608103373922]",0.9200677026333142
58,548,689,23260,C,0,94.37288762206833,0.7242344560857648,94.37288762206833,0.7242344560857648,0,0,0,0,0,0,0,0,0.2214525011158423,0,0,0,"[0.6783041043447354, 0.3216958956552645]",0.8824693960168443
59,410,410,23359,T,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.5, 0.5]",0.4978773235283598
60,322,573,23448,C,0,141.87666277613891,0.8191522145502742,141.87666277613891,0.8191522145502742,0,0,0,0,0,0,0,0,0.25047594074322427,0,0,0,"[0.8783757499512688, 0.12162425004873119]",0.21470076415458395
61,635,559,23458,C,0,106.72667223799989,0.5929264477549953,106.72667223799989,0.5929264477549953,0,0,0,0,0,0,0,0,0.1813018473917046,0,0,0,"[0.9317493480860934, 0.06825065191390657]",0.2604574981619774
62,523,356,23540,C,0,125.9355207563523,0.7619547782134429,125.9355207563523,0.7619547782134429,0,0,0,0,0,0,0,0,0.23298641752630422,0,0,0,"[0.9590581737332887, 0.04094182626671129]",0.9224372768219407
63,347,496,23572,C,0,88.49499322468196,0.7027601870713196,88.49499322468196,0.7027601870713196,0,0,0,0,0,0,0,0,0.21488621509765796,0,0,0,"[0.9696297903661418, 0.03037020963385815]",0.6996952922298183
64,208,397,23603,C,0,184.0682309326384,1.102869074262715,184.0682309326384,1.102869074262715,0,0,0,0,0,0,0,0,0.33722935003505206,0,0,0,"[0.976516977443244, 0.023483022556755977]",0.27112724859809634
65,148,526,23626,C,0,170.00272616392814,0.9444603717078485,170.00272616392814,0.9444603717078485,0,0,0,0,0,0,0,0,0.2887919923748186,0,0,0,"[0.9979522008473924, 0.002047799152607578]",0.5511092577171862
66,438,377,23758,C,0,102.10263313912895,0.5672373203824136,102.10263313912895,0.5672373203824136,0,0,0,0,0,0,0,0,0.17344676474500437,0,0,0,"[0.9470731502340419, 0.05292684976595818]",0.14619858097506344
67,77,193,23763,C,0,78.12351955761017,0.43401991241809723,78.12351955761017,0.43401991241809723,0,0,0,0,0,0,0,0,0.13271226511167872,0,0,0,"[0.9630492888505943, 0.03695071114940578]",0.18733608717694417
68,340,301,23799,C,0,115.19497573223306,0.6399726172275138,115.19497573223306,0.6399726172275138,0,0,0,0,0,0,0,0,0.19568737104369616,0,0,0,"[0.9723912844406762, 0.02760871555932369]",0.5756058626808511
69,289,476,23859,C,0,79.92834261967502,0.582016395600984,79.92834261967502,0.582016395600984,0,0,0,0,0,0,0,0,0.17796583055833265,0,0,0,"[0.9923102725444164, 0.007689727455583713]",0.0746659339901361
70,549,294,23910,C,0,95.66812841785178,0.5598994156176117,95.66812841785178,0.5598994156176117,0,0,0,0,0,0,0,0,0.171203019850709,0,0,0,"[0.9008783910972665, 0.09912160890273342]",0.22037554265871695
71,677,506,23975,T,0,786.420449916752,0.6113139441298027,0,0,0,0,0,0,786.420449916752,0.6113139441298027,0,0,0,0,0,0,"[0.7509890107908129, 0.24901098920918707]",0.16647440375389388
72,407,460,23994,C,0,106.23186112809249,0.7087492957939162,106.23186112809249,0.7087492957939162,0,0,0,0,0,0,0,0,0.21671753242166647,0,0,0,"[0.9827388409550498, 0.017261159044950205]",0.6296886033863998
73,409,409,24062,T,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0.5, 0.5]",0.3637630080512382
74,146,609,24172,C,0,217.9171223863961,1.2106516822094986,217.9171223863961,1.2106516822094986,0,0,0,0,0,0,0,0,0.37018653386693656,0,0,0,"[0.9656359052288247, 0.03436409477117541]",0.8656049706262159
75,522,74,24178,C,0,187.10264957447208,1.2287149391410621,187.10264957447208,1.2287149391410621,0,0,0,0,0,0,0,0,0.3757098190298826,0,0,0,"[0.9667906053677405, 0.0332093946322595]",0.9792629698931876
76,318,162,24190,T,0,1263.7890508529279,0.9823903604067585,0,0,0,0,0,0,1263.7890508529279,0.9823903604067585,0,0,0,0,0,0,"[1.4198282394527342e-05, 0.9999858017176055]",0.45746914159850227
77,347,331,24315,C,0,124.3338945562758,0.6907444305056156,124.3338945562758,0.6907444305056156,0,0,0,0,0,0,0,0,0.21121210194008244,0,0,0,"[0.9858693859789533, 0.014130614021046706]",0.4421220094748525
78,77,251,24382,C,0,120.46227914414123,1.473673496779535,120.46227914414123,1.473673496779535,0,0,0,0,0,0,0,0,0.4506119240083637,0,0,0,"[0.9986694998233495, 0.0013305001766504908]",0.3915759239764256
79,704,329,24508,C,0,170.10413544429827,1.0464156884067035,170.10413544429827,1.0464156884067035,0,0,0,0,0,0,0,0,0.3199673385562844,0,0,0,"[0.8733942503631101, 0.12660574963688984]",0.5795066233381789
80,74,323,24578,T,0,909.5230221499397,0.7070061644584578,0,0,0,0,0,0,909.5230221499397,0.7070061644584579,0,0,0,0,0,0,"[0.9638517767436775, 0.036148223256322505]",0.013890513204458554
81,677,272,24586,C,0,248.481862635586,1.9364041768133087,248.481862635586,1.9364041768133087,0,0,0,0,0,0,0,0,0.5921032126034187,0,0,0,"[0.9980675293357536, 0.0019324706642464568]",0.2889839085147178
82,588,614,24612,C,0,51.11471878751732,0.2839708950270005,51.11471878751732,0.2839708950270005,0,0,0,0,0,0,0,0,0.08683108683852307,0,0,0,"[0.7577138624945016, 0.24228613750549827]",0.9154627909489965
83,693,526,24643,C,0,167.3731069793886,0.9893625352287928,167.3731069793886,0.9893625352287928,0,0,0,0,0,0,0,0,0.30252193346457007,0,0,0,"[0.8991057562540503, 0.10089424374594967]",0.4854493113681968
84,519,295,24701,C,0,106.94547061390523,0.5941419952941408,106.94547061390523,0.5941419952941408,0,0,0,0,0,0,0,0,0.1816735309542678,0,0,0,"[0.8379023458416163, 0.1620976541583837]",0.8696951720654833
85,597,368,24877,C,0,167.2792937274055,1.2063971248827492,167.2792937274055,1.2063971248827492,0,0,0,0,0,0,0,0,0.3688855983021726,0,0,0,"[0.9741788126866013, 0.02582118731339865]",0.35777872128786203
86,324,543,24995,T,0,672.4346922042962,0.5227085637264808,0,0,0,0,0,0,672.4346922042962,0.5227085637264808,0,0,0,0,0,0,"[0.9613511749696835, 0.03864882503031657]",0.011401227798439106
87,230,499,25119,C,0,147.63048606272034,0.820170046024781,147.63048606272034,0.820170046024781,0,0,0,0,0,0,0,0,0.25078716775520904,0,0,0,"[0.9174577411103333, 0.08254225888966661]",0.8372737076389944
88,721,46,25228,C,0,133.61592145042212,1.6024765641728038,133.61592145042212,1.6024765641728038,0,0,0,0,0,0,0,0,0.48999663041931335,0,0,0,"[0.9678240567759715, 0.03217594322402848]",0.7857874634401435
89,226,275,25248,T,0,93.80462126683726,0.07291783041794364,0,0,0,0,0,0,93.80462126683726,0.07291783041794364,0,0,0,0,0,0,"[0.592967202691289, 0.40703279730871106]",0.12027867102749079
90,120,481,25261,T,0,1310.1348598959435,1.018416686175591,0,0,0,0,0,0,1310.1348598959435,1.0184166861755912,0,0,0,0,0,0,"[0.9661397080304308, 0.03386029196956912]",0.01895805849386545
91,158,528,25270,C,0,164.34189389339898,0.949595731718361,164.34189389339898,0.949595731718361,0,0,0,0,0,0,0,0,0.2903622550278892,0,0,0,"[0.8365583783389694, 0.16344162166103057]",0.7113094232479336
92,199,445,25288,T,0,714.3706415489644,0.5553069410924693,0,0,0,0,0,0,714.3706415489644,0.5553069410924694,0,0,0,0,0,0,"[0.632808145452408, 0.36719185454759196]",0.26637663880344076
93,251,61,25291,C,0,120.69146153944845,1.5746567799988247,120.69146153944845,1.5746567799988247,0,0,0,0,0,0,0,0,0.48149004704142834,0,0,0,"[0.9957015412853252, 0.004298458714674754]",0.5910831083791603
94,493,316,25308,C,0,100.89247478515367,0.8199945195543568,100.89247478515367,0.8199945195543568,0,0,0,0,0,0,0,0,0.2507334962189257,0,0,0,"[0.8819102140706535, 0.11808978592934645]",0.45908882022699427
95,634,551,25328,C,0,189.67537765748736,1.1011076317346034,189.67537765748736,1.1011076317346034,0,0,0,0,0,0,0,0,0.33669074565059554,0,0,0,"[0.9960301219528697, 0.003969878047130329]",0.19484062332936725
96,200,273,25340,T,0,252.17322229803486,0.1960236501266616,0,0,0,0,0,0,252.17322229803486,0.1960236501266616,0,0,0,0,0,0,"[0.34070161339533167, 0.6592983866046684]",0.448380808960526
97,729,662,25346,C,0,65.98222383838242,0.3547232631414849,65.98222383838242,0.3547232631414849,0,0,0,0,0,0,0,0,0.10846536389778227,0,0,0,"[0.9315913735960011, 0.06840862640399882]",0.06991328132146368
98,342,549,25349,C,0,169.59315112880589,0.9645882273033582,169.59315112880589,0.9645882273033582,0,0,0,0,0,0,0,0,0.2949465793683935,0,0,0,"[0.9931113532704907, 0.006888646729509383]",0.5665316575699262
99,588,550,25353,C,0,105.52232163566535,0.586235605536085,105.52232163566535,0.586235605536085,0,0,0,0,0,0,0,0,0.17925595778855416,0,0,0,"[0.7098056424575927, 0.2901943575424074]",0.46308619843813315
100,195,488,25378,C,0,222.82135937848324,1.3121583115953848,222.82135937848324,1.3121583115953848,0,0,0,0,0,0,0,0,0.40122468286475416,0,0,0,"[0.9988682149989578, 0.001131785001042192]",0.40935478205985265
101,331,37,25399,T,0,1607.0800829983775,1.2492432822343136,0,0,0,0,0,0,1607.0800829983775,1.2492432822343136,0,0,0,0,0,0,"[2.1947706751829358e-10, 0.9999999997805229]",0.014517434360157844
102,524,46,25400,C,0,210.301008050791,1.7233167725065908,210.301008050791,1.7233167725065908,0,0,0,0,0,0,0,0,0.5269464967864937,0,0,0,"[0.9864604303299264, 0.013539569670073668]",0.597304515678498
103,146,337,25417,C,0,142.24411071459764,0.7902457137611885,142.24411071459764,0.7902457137611885,0,0,0,0,0,0,0,0,0.24163706702704185,0,0,0,"[0.8703764536475292, 0.1296235463524708]",0.607593971005567
104,495,443,25428,C,0,41.62518920329541,0.2312512425797532,41.62518920329541,0.2312512425797532,0,0,0,0,0,0,0,0,0.070710756199327,0,0,0,"[0.5107148965231227, 0.48928510347687715]",0.7050796003992577
105,193,357,25440,T,0,525.6571201019458,0.40861288307475996,0,0,0,0,0,0,525.6571201019458,0.40861288307475996,0,0,0,0,0,0,"[0.8444316841713959, 0.15556831582860406]",0.018955729142258626
106,304,312,25441,C,0,76.14300794377765,0.42301706100988923,76.14300794377765,0.42301706100988923,0,0,0,0,0,0,0,0,0.12934787262347447,0,0,0,"[0.5264172933081872, 0.4735827066918128]",0.8293764079512224
107,401,274,25457,C,0,118.5699365424239,0.658722415029101,118.5699365424239,0.658722415029101,0,0,0,0,0,0,0,0,0.20142058296655735,0,0,0,"[0.967415298043741, 0.03258470195625892]",0.44686520186205503
108,578,677,25492,C,0,158.84474505320642,1.0148577956408769,158.84474505320642,1.0148577956408769,0,0,0,0,0,0,0,0,0.3103177365189709,0,0,0,"[0.3804368005169525, 0.6195631994830475]",0.6783515813657425
109,683,360,25499,C,0,264.31860409517225,1.8255576143264318,264.31860409517225,1.8255576143264318,0,0,0,0,0,0,0,0,0.5582091492976189,0,0,0,"[0.9999810103225544, 1.8989677445625463e-05]",0.24916142719881262
110,219,237,25530,C,0,178.87710454804824,0.9937625146585453,178.87710454804824,0.9937625146585453,0,0,0,0,0,0,0,0,0.30386733541471095,0,0,0,"[0.99343094977173, 0.006569050228270049]",0.77582193703334
111,599,714,25541,T,0,349.07666575923497,0.2713503106023606,0,0,0,0,0,0,349.07666575923497,0.27135031060236053,0,0,0,0,0,0,"[0.6404312036399209, 0.3595687963600791]",0.0031971428853042605
112,439,276,25556,C,0,93.40983598200496,0.5189439628613016,93.40983598200496,0.5189439628613016,0,0,0,0,0,0,0,0,0.15867988266632937,0,0,0,"[0.845865367556388, 0.15413463244361203]",0.7211621235284451
113,199,642,25579,C,0,237.94493466568034,1.5190834005007583,237.94493466568034,1.5190834005007583,0,0,0,0,0,0,0,0,0.46449711915475916,0,0,0,"[0.9768609969722403, 0.023139003027759834]",0.34439991655558744
114,683,374,25588,C,0,124.05622004311938,1.17316184359996,124.05622004311938,1.17316184359996,0,0,0,0,0,0,0,0,0.3587230934620403,0,0,0,"[0.9935977608067498, 0.006402239193250203]",0.1015548786507513
115,561,113,25618,C,0,312.3730545184451,1.8168206936973477,312.3730545184451,1.8168206936973477,0,0,0,0,0,0,0,0,0.555537620887029,0,0,0,"[0.999707191495156, 0.00029280850484406405]",0.5806489022896666
116,331,522,25674,C,0,99.40030116554357,0.5746276268856306,99.40030116554357,0.5746276268856306,0,0,0,0,0,0,0,0,0.17570653275990297,0,0,0,"[0.9597611789778192, 0.04023882102218082]",0.6435160428388884
117,157,382,25693,C,0,76.41621138051005,1.2384807639271227,76.41621138051005,1.2384807639271227,0,0,0,0,0,0,0,0,0.37869596019751045,0,0,0,"[0.9475193622628655, 0.05248063773713457]",0.1900963387379151
118,146,46,25696,C,0,126.52117453153883,1.1998693366491164,126.52117453153883,1.1998693366491164,0,0,0,0,0,0,0,0,0.36688956646614895,0,0,0,"[0.9998884347969477, 0.00011156520305225171]",0.7295036706253856
119,180,187,25710,C,0,38.422865688516026,0.21346054165781075,38.422865688516026,0.21346054165781075,0,0,0,0,0,0,0,0,0.06527081174120042,0,0,0,"[0.735949177662401, 0.2640508223375991]",0.5104613831839973
120,342,208,25801,C,0,89.96157019242249,0.4997869148370473,89.96157019242249,0.4997869148370473,0,0,0,0,0,0,0,0,0.1528221439695322,0,0,0,"[0.8797787070784554, 0.12022129292154457]",0.1300911933881307
121,672,62,25826,C,0,175.82847911764924,2.678093176159137,175.82847911764924,2.678093176159137,0,0,0,0,0,0,0,0,0.8188928697027897,0,0,0,"[0.9929589432123496, 0.007041056787650432]",0.3069627998745845
122,522,588,25839,T,0,1121.3413180405312,0.8716604253101922,0,0,0,0,0,0,1121.3413180405312,0.871660425310192,0,0,0,0,0,0,"[0.001142462533985657, 0.9988575374660144]",0.39024322090917374
123,495,282,25870,C,0,116.0466304666807,0.6447040363359788,116.0466304666807,0.6447040363359788,0,0,0,0,0,0,0,0,0.1971341188290194,0,0,0,"[0.8193131526728646, 0.18068684732713539]",0.9801239805040699
124,579,395,25891,C,0,118.35717405564867,0.6799436745762004,118.35717405564867,0.6799436745762004,0,0,0,0,0,0,0,0,0.20790950511606782,0,0,0,"[0.9834509054326178, 0.016549094567382173]",0.153707103978461
125,227,208,25897,T,0,297.4958226808052,0.231254597644803,0,0,0,0,0,0,297.4958226808052,0.231254597644803,0,0,0,0,0,0,"[0.7436084446342365, 0.25639155536576347]",0.17687561818270559
126,535,215,25926,T,0,2282.166221181137,1.774012913801684,0,0,0,0,0,0,2282.166221181137,1.774012913801684,0,0,0,0,0,0,"[0.41437046175693837, 0.5856295382430616]",0.03554156270086428
