MGRA,population,emp_5min,emp_10min,emp_15min,weighted_5min,weighted_10min,weighted_15min
948,0,1368.25,5725.998015873008,6474.3333333333285,0.0,0.0,0.0
950,0,1368.25,5725.998015873008,6474.3333333333285,0.0,0.0,0.0
1046,395,1383.25,5733.993849206343,6473.047619047615,15.801485048296605,65.50198306543194,73.94452569621748
1288,0,1907.25,5969.225793650789,6474.999999999995,0.0,0.0,0.0
1289,0,2062.0,5930.025099206346,6474.833333333329,0.0,0.0,0.0
1290,76,208.03809523809528,6116.485714285714,6474.999999999999,0.45725302903855747,13.44360328202077,14.231592341951528
1291,327,61.405246913580235,4846.0771384479685,6445.825396825394,0.5807020573989454,45.82877043994695,60.95739790508137
1292,0,1412.25,5609.982539682534,6471.761904761899,0.0,0.0,0.0
1293,0,1412.25,5609.982539682534,6471.761904761899,0.0,0.0,0.0
1294,30,66.5611111111111,5220.133333333332,6466.242424242422,0.05774866485433897,4.529006882989183,5.610135714248154
1295,353,45.958333333333336,3196.105952380953,6418.205868205866,0.4691795843214376,32.62841694691644,65.52220115323821
1296,123,55.60587301587302,3835.3066666666664,6448.881818181818,0.1977998259284048,13.642857308114985,22.939801713122897
1297,44,63.972222222222214,4465.927976190472,6416.69155844155,0.0814037184850997,5.6828281263341065,8.165146294505991
1300,0,784.7013888888889,4108.826587301584,6411.209956709948,0.0,0.0,0.0
1334,153,431,5074,6341,1.907079646017699,22.451327433628318,28.057522123893804
1343,162,431,5074,6341,2.019260801665799,23.771993753253515,29.707964601769913
1361,311,431,5074,6341,3.876482156284343,45.63635837815953,57.031956735496564
1362,229,431,5074,6341,2.8543871826016542,33.60362079935219,41.99459193706981
1369,68,431,5074,6341,0.8475909537856441,9.978367748279254,12.470009832841692
1372,99,431,5074,6341,1.2339927121290994,14.527329515877147,18.154867256637168
1386,0,431,5074,6341,0.0,0.0,0.0
1387,135,431,5074,6341,1.6827173347214992,19.80999479437793,24.75663716814159
9031,45,685.4968253968254,6075.5232804232755,6436.874999999997,0.8921093511150774,7.906719521633622,8.376984643414884
9036,20,685.4968253968254,6075.5232804232755,6436.874999999997,0.3964930449400344,3.514097565170499,3.723104285962171
9039,250,56.7452380952381,5356.403823953822,6413.1729166666655,0.41026981097257,38.726963849512856,46.36743678543196
9220,123,1287.3444444444447,6141.425348725349,6436.541666666669,4.579309580272621,21.8461252210428,22.895905633639895
9221,132,929.6750000000005,5553.888510101011,6436.937500000002,3.54899357973278,21.201726049318452,24.57272687836197
