rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num,income (USD),agent_transit_15min_acc
3600,932,354,33047,C,0,273.8415014235718,2.5200160098684474,273.8415014235718,2.5200160098684474,0,0,0,0,0,0,0,0,0.7705568874111203,0,0.2289804422364181,0.00026012120383393734,"[0.9989050764438522, 0.0010949235561478132]",0.05164062410477821,44421,2297.899524
7135,480,427,48858,C,0,416.6287302779114,2.774429619867627,416.6287302779114,2.774429619867627,0,0,0,0,0,0,0,0,0.8483501072431755,0,0.0,0.0,"[0.9999801714132444, 1.982858675556282e-05]",0.8799179195792622,19305,2579.001984
11601,287,61,62481,C,0,89.95755790505595,0.7413316560524252,89.95755790505595,0.7413316560524252,0,0,0,0,0,0,0,0,0.22668039059676792,0,0.0,0.0,"[0.9884445241637877, 0.011555475836212348]",0.6345875317484212,33129,2297.899524
7742,233,116,51001,C,0,190.11545031377733,1.5744717767646184,190.11545031377733,1.5744717767646184,0,0,0,0,0,0,0,0,0.48143347775149054,0,2.3877859682911726,0.01945098025807141,"[0.9827303479544919, 0.017269652045508208]",0.2376259369366519,89724,473.69047620000003
12105,113,1021,64032,C,0,99.56272110697557,0.8268325896420644,99.56272110697557,0.8268325896420644,0,0,0,0,0,0,0,0,0.25282440436476633,0,0.14096568525592623,0.009902730001523944,"[0.9587303547183659, 0.041269645281634196]",0.9769490624729378,123102,1020.0
14206,1020,80,73932,C,0,99.9361969458826,0.8590243379781977,99.9361969458826,0.8590243379781977,0,0,0,0,0,0,0,0,0.26266782333554817,0,0.0,0.0,"[0.95571813041971, 0.044281869580289936]",0.8320774231115695,3623,1020.0
13691,12,267,70121,C,0,140.28443675783356,1.4275180100188087,140.28443675783356,1.4275180100188087,0,0,0,0,0,0,0,0,0.43649874850629716,0,0.10177691799020216,0.0004569508256355325,"[0.9969441387742081, 0.0030558612257920266]",0.18162100320762564,33623,1124.085714
1432,142,1026,27714,C,0,76.72498048859687,0.6960634674251104,76.72498048859687,0.6960634674251104,0,0,0,0,0,0,0,0,0.21283852832652614,0,0.0,0.0,"[0.9702513541516945, 0.029748645848305492]",0.448164213449867,35640,3774.5595240000002
5650,1085,646,42902,C,0,76.43523362037735,0.46094006027119633,76.43523362037735,0.46094006027119633,0,0,0,0,0,0,0,0,0.14094376255340094,0,0.9927260081968057,0.04168329713832564,"[0.9402555859201961, 0.05974441407980388]",0.9435974358544652,114587,146.047619
14048,954,169,72844,C,0,289.0340626531233,2.1648303960281976,289.0340626531233,2.1648303960281976,0,0,0,0,0,0,0,0,0.6619501484133637,0,0.0,0.0,"[0.9996380486157832, 0.00036195138421677336]",0.07887587585371836,47289,129.3182981
11909,130,224,63402,C,0,25.764525695470823,0.25048865163829337,25.764525695470823,0.25048865163829337,0,0,0,0,0,0,0,0,0.07659306725923849,0,0.3791451928007503,0.04423093721788943,"[0.9306357991939196, 0.06936420080608047]",0.32711026310886837,88207,129.3182981
11104,130,1079,60890,T,0,856.5924397039606,0.8907854212746263,0,0,72.68364079705793,0.3863378763021561,50.92756715999997,0.424396393,102.98123174690275,0.08005115197247029,180.0,450.0,4.501807531459656,123.34462790608563,0.44727544931746444,0.05537822307422226,"[0.951985147593826, 0.04801485240617393]",0.017650204153906057,88747,3221.52619
8172,42,595,52476,C,0,313.5701151943513,2.6195584922307824,313.5701151943513,2.6195584922307824,0,0,0,0,0,0,0,0,0.8009944501384705,0,1.0059440391546817,0.017378555677353285,"[0.9675812047471269, 0.03241879525287304]",0.4542915202633425,73334,293.7829365
9815,786,804,57004,C,0,27.27613683546909,0.15153421898388,27.27613683546909,0.15153421898388,0,0,0,0,0,0,0,0,0.04633531519610831,0,0.0,0.0,"[0.7250422696670857, 0.2749577303329143]",0.795207682956466,44654,1020.0
11229,262,212,61287,C,0,76.33341678057846,0.4240748887567688,76.33341678057846,0.4240748887567688,0,0,0,0,0,0,0,0,0.12967132947964546,0,0.0,0.0,"[0.9550251851703834, 0.04497481482961666]",0.2875084095620143,53268,1020.0
10673,663,258,59481,C,0,153.90928614094943,1.4090571376533683,153.90928614094943,1.4090571376533683,0,0,0,0,0,0,0,0,0.43085388264310365,0,0.0,0.0,"[0.9954384789419425, 0.004561521058057442]",0.060798331739529976,31843,3030.073214
307,677,281,23038,C,0,194.53525315377556,1.5737831067852042,194.53525315377556,1.5737831067852042,0,0,0,0,0,0,0,0,0.4812228999640031,0,0.507273312062134,0.059202912565650995,"[0.971269840692768, 0.028730159307232044]",0.9757896016955789,65782,497.89285710000007
479,376,612,24978,C,0,204.65374626264665,1.5123092963483993,204.65374626264665,1.5123092963483993,0,0,0,0,0,0,0,0,0.4624257701672133,0,2.345678921665832,0.010919597732899054,"[0.9956518337449882, 0.004348166255011823]",0.2439600940803861,83473,910.4162697999999
12267,641,223,64508,C,0,189.9971286508496,1.337820730928954,189.9971286508496,1.337820730928954,0,0,0,0,0,0,0,0,0.4090715988715086,0,0.0,0.0,"[0.9997987941129506, 0.00020120588704945666]",0.42959034132416973,35007,1441.511111
9331,214,165,55764,C,0,90.0454888311131,0.500253129882414,90.0454888311131,0.500253129882414,0,0,0,0,0,0,0,0,0.15296470068854318,0,0.0,0.0,"[0.909759395377104, 0.09024060462289603]",0.8250755838763737,105992,1020.0
13194,359,1039,67556,C,0,207.1851504126526,3.008260489282136,207.1851504126526,3.008260489282136,0,0,0,0,0,0,0,0,0.9198496478060497,0,2.51969999646139,0.020077568232774283,"[0.9925995558525397, 0.007400444147460368]",0.11629934404609255,84469,58.48073593
313,1078,307,23067,C,0,169.81155346958687,0.9562033711857861,169.81155346958687,0.9562033711857861,0,0,0,0,0,0,0,0,0.29238270334298533,0,0.0,0.0,"[0.9942085425330641, 0.005791457466935806]",0.906239413448839,14212,3221.52619
135,7,646,20935,C,0,239.16015867898614,1.7706732073009468,239.16015867898614,1.7706732073009468,0,0,0,0,0,0,0,0,0.5414268916931639,0,0.0,0.0,"[0.9313089077489417, 0.06869109225105825]",0.8566187100155065,34754,1020.0
2666,165,203,30562,C,0,54.34616925521358,0.3019234124880028,54.34616925521358,0.3019234124880028,0,0,0,0,0,0,0,0,0.09232051068415406,0,0.0,0.0,"[0.8896586467891812, 0.11034135321081891]",0.8083585560271742,94216,3114.183333
