rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num,income (USD),agent_transit_15min_acc
0,742,539,18126,C,0,146.8779082626436,1.15848196467969,146.8779082626436,1.15848196467969,0,0,0,0,0,0,0,0,0.35423435935714637,0,0.47020146984388944,0.006438241812549815,"[0.9844605071564385, 0.015539492843561492]",0.4894441965969426,46316,1020.0
1,431,310,18389,C,0,70.13612525556377,0.5262722593032871,70.13612525556377,0.5262722593032871,0,0,0,0,0,0,0,0,0.1609206895795589,0,1.4412526221470205,0.04425819671974819,"[0.9556011796189808, 0.04439882038101919]",0.9873111783227009,173364,752.5714285714283
2,585,229,18587,C,0,85.4027795592621,0.7567405326836282,85.4027795592621,0.7567405326836282,0,0,0,0,0,0,0,0,0.23139203368512332,0,0.0,0.0,"[0.9949981772926125, 0.0050018227073873375]",0.9284581101653472,23111,1441.5111111111116
3,458,522,18669,C,0,24.240648085077666,0.1346703786314305,24.240648085077666,0.1346703786314305,0,0,0,0,0,0,0,0,0.04117878115787421,0,0.2657718628134028,1.8521652527776267,"[0.6506606534318298, 0.34933934656817023]",0.4912490940660167,132377,981.3214285714288
4,570,813,18673,C,0,132.42005098460015,1.287418228189526,132.42005098460015,1.287418228189526,0,0,0,0,0,0,0,0,0.39365979375736093,0,1.8640854042718367,0.003487857726222851,"[0.9961565445491214, 0.0038434554508785957]",0.19216034353313638,36781,1286.9523809523812
5,467,177,18889,C,0,229.80732525428226,1.66006795578491,229.80732525428226,1.66006795578491,0,0,0,0,0,0,0,0,0.5076066151529486,0,0.43753854760835686,0.006675750011446553,"[0.9886284196721171, 0.011371580327882859]",0.8094044407718972,40155,295.7816578483245
6,644,130,18980,C,0,250.05272325052013,1.929404099235315,250.05272325052013,1.929404099235315,0,0,0,0,0,0,0,0,0.5899627666820387,0,4.259692944293749,7.543729945915234,"[0.6643435974965615, 0.3356564025034384]",0.6780574121650776,168177,189.17142857142863
7,1021,113,19251,C,0,99.56272110697557,0.8268325896420644,99.56272110697557,0.8268325896420644,0,0,0,0,0,0,0,0,0.25282440436476633,0,0.0,0.0,"[0.9986340213054603, 0.0013659786945396882]",0.17468448934587744,13466,1020.0
8,658,627,19374,C,0,132.4405194958932,1.0804658278932802,132.4405194958932,1.0804658278932802,0,0,0,0,0,0,0,0,0.33037900633773665,0,1.15317600125847,0.008771366278637357,"[0.9884838393566006, 0.01151616064339948]",0.21296480007701035,37760,176.1369047619048
9,475,75,19509,C,0,182.1306501986916,1.370052153068866,182.1306501986916,1.370052153068866,0,0,0,0,0,0,0,0,0.41892714908377127,0,3.612652822637955,0.03990574958421552,"[0.9769817723624752, 0.023018227637524792]",0.6677329596055124,134412,860.452380952381
10,927,724,19620,C,0,164.3785859825423,1.1858962397867896,164.3785859825423,1.1858962397867896,0,0,0,0,0,0,0,0,0.36261694836230973,0,0.9171424169206457,0.0011297774811786611,"[0.9975528940123134, 0.002447105987686667]",0.09884547364167151,53984,176.1369047619048
11,820,251,20326,T,1,513.1276615725726,1.579386084136191,0,0,277.5598118813913,1.5361911222489155,0,0,55.56784969118133,0.04319496188727543,180.0,0,6.714829612227744,1251.9254610170774,2.322078021891513,0.003712467301595616,"[0.9963766860571619, 0.003623313942838196]",0.0027449131985195496,78166,1020.0
12,267,74,21770,C,0,160.1931387823919,1.1750804173582878,160.1931387823919,1.1750804173582878,0,0,0,0,0,0,0,0,0.3593097445855635,0,3.173358573509553,0.03646423214684555,"[0.9745484378768444, 0.025451562123155594]",0.27451009504171775,47611,1124.0857142857144
13,583,838,22004,C,0,168.5602485804041,0.9364466007204251,168.5602485804041,0.9364466007204251,0,0,0,0,0,0,0,0,0.2863415847566477,0,0.11930291645506497,0.002849981742873931,"[0.9790790964882395, 0.02092090351176047]",0.8840089959005498,63985,1020.0
14,472,745,22123,C,0,148.66043108986958,1.2548870109523287,148.66043108986958,1.2548870109523287,0,0,0,0,0,0,0,0,0.3837125738191439,0,4.128983521222328,0.002547748654156162,"[0.996958629677763, 0.0030413703222368976]",0.12690624387432548,55150,3554.505952380952
