rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num,income (USD),agent_transit_15min_acc
3600,932,354,33047,C,0,273.8415014235718,2.5200160098684474,273.8415014235718,2.5200160098684474,0,0,0,0,0,0,0,0,0.7705568874111203,0,7.4085045849964395,0.002140983126234418,"[0.997837181127864, 0.002162818872135947]",0.7656472815619089,44421,2297.899524
7135,480,427,48858,C,0,416.6287302779114,2.774429619867627,416.6287302779114,2.774429619867627,0,0,0,0,0,0,0,0,0.8483501072431755,0,0.0,0.0,"[0.9999882675604118, 1.17324395881181e-05]",0.8507343631390839,19305,2579.001984
11601,287,61,62481,C,0,89.95755790505595,0.7413316560524252,89.95755790505595,0.7413316560524252,0,0,0,0,0,0,0,0,0.22668039059676792,0,0.0,0.0,"[0.9884445241637877, 0.011555475836212348]",0.299197575270408,33129,2297.899524
7742,233,116,51001,C,0,190.11545031377733,1.5744717767646184,190.11545031377733,1.5744717767646184,0,0,0,0,0,0,0,0,0.48143347775149054,0,4.485707521198538,0.006804843259975872,"[0.988282997589754, 0.011717002410245952]",0.6522994587815867,89724,473.69047620000003
12105,113,1021,64032,C,0,99.56272110697557,0.8268325896420644,99.56272110697557,0.8268325896420644,0,0,0,0,0,0,0,0,0.25282440436476633,0,2.277844949487654,0.07157554434121605,"[0.9346077124110052, 0.06539228758899479]",0.8254804301187229,123102,1020.0
14206,1020,80,73932,C,0,99.9361969458826,0.8590243379781977,99.9361969458826,0.8590243379781977,0,0,0,0,0,0,0,0,0.26266782333554817,0,0.0,0.0,"[0.95571813041971, 0.044281869580289936]",0.9599678530053083,3623,1020.0
13691,12,267,70121,C,0,140.28443675783356,1.4275180100188087,140.28443675783356,1.4275180100188087,0,0,0,0,0,0,0,0,0.43649874850629716,0,5.307765520977551,0.06272244585937825,"[0.950834116219715, 0.049165883780284955]",0.8530282648092253,33623,1124.085714
1432,142,1026,27714,C,0,76.72498048859687,0.6960634674251104,76.72498048859687,0.6960634674251104,0,0,0,0,0,0,0,0,0.21283852832652614,0,2.745781649248089,0.021546269712772823,"[0.9641139018978122, 0.03588609810218787]",0.31352911111699244,35640,3774.5595240000002
5650,1085,646,42902,C,0,76.43523362037735,0.46094006027119633,76.43523362037735,0.46094006027119633,0,0,0,0,0,0,0,0,0.14094376255340094,0,0.46745504280622985,0.01481415633578499,"[0.9377133251376887, 0.06228667486231132]",0.21734115323855885,114587,146.047619
14048,954,169,72844,C,0,289.0340626531233,2.1648303960281976,289.0340626531233,2.1648303960281976,0,0,0,0,0,0,0,0,0.6619501484133637,0,0.0,0.0,"[0.9999878240298433, 1.217597015675035e-05]",0.12704947328350313,47289,129.3182981
