rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num,income (USD),agent_transit_15min_acc
3600,932,354,33047,C,0,273.8415014235718,2.5200160098684474,273.8415014235718,2.5200160098684474,0,0,0,0,0,0,0,0,0.7705568874111203,0,13.111456364960755,0.5088319610941388,"[0.6087901405023411, 0.39120985949765874]",0.6241734942974791,44421,2297.899524
7135,480,427,48858,C,0,416.6287302779114,2.774429619867627,416.6287302779114,2.774429619867627,0,0,0,0,0,0,0,0,0.8483501072431755,0,8.546161766480337,0.021588820929676508,"[0.9085372803834186, 0.09146271961658134]",0.7630089998038638,19305,2579.001984
11601,287,61,62481,C,0,89.95755790505595,0.7413316560524252,89.95755790505595,0.7413316560524252,0,0,0,0,0,0,0,0,0.22668039059676792,0,1.3688516852618968,0.021863335573831792,"[0.9399723946236439, 0.06002760537635623]",0.09659511902771034,33129,2297.899524
7742,233,116,51001,T,1,190.11545031377733,1.5744717767646184,0,0,0,1.5744717767646184,0,0,0,0,180.0,0,0.48143347775149054,443.9768758931284,8.04861850950202,0.22092015503283266,"[0.8335977985144019, 0.16640220148559806]",0.25891675029296335,89724,473.69047620000003
12105,113,1021,64032,C,0,99.56272110697557,0.8268325896420644,99.56272110697557,0.8268325896420644,0,0,0,0,0,0,0,0,0.25282440436476633,0,3.4605048969726924,0.24031676556618792,"[0.885842752296901, 0.11415724770309896]",0.5112747213686085,123102,1020.0
14206,1020,80,73932,C,0,99.9361969458826,0.8590243379781977,99.9361969458826,0.8590243379781977,0,0,0,0,0,0,0,0,0.26266782333554817,0,0.0,0.0,"[0.95571813041971, 0.044281869580289936]",0.20203017341521157,3623,1020.0
13691,12,267,70121,T,1,376.3982114609671,1.4275180100188087,0,0,196.3982114609671,1.4275180100188085,0,0,0,0,180.0,0,1.5,1048.0075662520826,7.232897464504482,0.38450269799253745,"[0.7394893697118256, 0.26051063028817445]",0.24969254973298494,33623,1124.085714
1432,142,1026,27714,C,0,76.72498048859687,0.6960634674251104,76.72498048859687,0.6960634674251104,0,0,0,0,0,0,0,0,0.21283852832652614,0,4.157638637165025,0.08987425367911,"[0.919306869220477, 0.08069313077952295]",0.30331272607892745,35640,3774.5595240000002
5650,1085,646,42902,T,1,332.0435889055309,0.46094006027119633,0,0,96.038568900857,0.41740526959561075,0,0,56.00502000467389,0.04353479067558567,180.0,0,1.5,69.83984236574372,1.182588067225165,0.05516960038806013,"[0.8901053156859695, 0.10989468431403045]",0.06945990502851418,114587,146.047619
14048,954,169,72844,C,0,289.0340626531233,2.1648303960281976,289.0340626531233,2.1648303960281976,0,0,0,0,0,0,0,0,0.6619501484133637,0,0.0,0.0,"[0.9999878240298433, 1.217597015675035e-05]",0.8196344089665869,47289,129.3182981
11909,130,224,63402,C,0,25.764525695470823,0.25048865163829337,25.764525695470823,0.25048865163829337,0,0,0,0,0,0,0,0,0.07659306725923849,0,1.4559778763443665,0.29483414414562137,"[0.8276265942747616, 0.1723734057252384]",0.9081128851953352,88207,129.3182981
