MGRA,population,emp_5min,emp_10min,emp_15min,weighted_5min,weighted_10min,weighted_15min
948,0,1099.5,5664.726984126975,6471.095238095233,0.0,0.0,0.0
950,0,1099.5,5664.726984126975,6471.095238095233,0.0,0.0,0.0
1046,395,988.0,5598.282539682534,6471.116071428567,11.28636705419631,63.951691918983194,73.92246076159073
1288,0,1493.625,5844.828571428565,6474.380952380948,0.0,0.0,0.0
1289,0,1678.25,5757.483035714279,6473.857142857139,0.0,0.0,0.0
1290,76,96.86984126984126,5992.283333333334,6471.909090909091,0.212913064275202,13.170615227408565,14.224798742237574
1291,327,38.45123456790124,4422.817019400351,6431.988335738332,0.3636287148968623,41.826050244199045,60.8265424774838
1292,0,1052.5,5356.973809523805,6469.004329004323,0.0,0.0,0.0
1293,0,1052.5,5356.973809523805,6469.004329004323,0.0,0.0,0.0
1294,30,64.06666666666666,4242.425,6458.393939393937,0.05558447567817687,3.6807435363525944,5.603326339921861
1295,353,39.492901234567896,2522.27438271605,6375.159788359786,0.40317525987050923,25.749403004765043,65.08275219188515
1296,123,44.922777777777775,3025.4061111111105,6416.806926406925,0.15979818574430754,10.761899232652745,22.825705707329856
1297,44,45.972222222222214,3900.6001984126947,6400.557359307351,0.058498981369014325,4.963456785532956,8.144615761742248
1300,0,460.72222222222223,3858.297123015871,6355.603625541116,0.0,0.0,0.0
1334,153,431,5074,6341,1.907079646017699,22.451327433628318,28.057522123893804
1343,162,431,5074,6341,2.019260801665799,23.771993753253515,29.707964601769913
1361,311,431,5074,6341,3.876482156284343,45.63635837815953,57.031956735496564
1362,229,431,5074,6341,2.8543871826016542,33.60362079935219,41.99459193706981
1369,68,431,5074,6341,0.8475909537856441,9.978367748279254,12.470009832841692
1372,99,431,5074,6341,1.2339927121290994,14.527329515877147,18.154867256637168
1386,0,431,5074,6341,0.0,0.0,0.0
1387,135,431,5074,6341,1.6827173347214992,19.80999479437793,24.75663716814159
9031,45,261.2523809523809,6000.226851851847,6436.874999999997,0.33999529015145874,7.808728334008129,8.376984643414884
9036,20,261.2523809523809,6000.226851851847,6436.874999999997,0.15110901784509279,3.4705459262258356,3.723104285962171
