rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num
0,742,539,18126,C,0,146.8779082626436,1.15848196467969,146.8779082626436,1.15848196467969,0,0,0,0,0,0,0,0,0.35423435935714637,0,0,0,"[0.9910942957712146, 0.008905704228785416]",0.4894441965969426
1,431,310,18389,C,0,70.13612525556377,0.5262722593032871,70.13612525556377,0.5262722593032871,0,0,0,0,0,0,0,0,0.1609206895795589,0,0,0,"[0.9877905656232896, 0.01220943437671043]",0.9873111783227009
2,585,229,18587,C,0,85.4027795592621,0.7567405326836282,85.4027795592621,0.7567405326836282,0,0,0,0,0,0,0,0,0.23139203368512332,0,0,0,"[0.9949981772926125, 0.0050018227073873375]",0.9284581101653472
3,458,522,18669,C,0,24.240648085077666,0.1346703786314305,24.240648085077666,0.1346703786314305,0,0,0,0,0,0,0,0,0.04117878115787421,0,0,0,"[0.6812747321883382, 0.3187252678116618]",0.4912490940660167
4,570,813,18673,C,0,132.42005098460015,1.287418228189526,132.42005098460015,1.287418228189526,0,0,0,0,0,0,0,0,0.39365979375736093,0,0,0,"[0.9993883417410171, 0.0006116582589829704]",0.19216034353313638
5,467,177,18889,C,0,229.80732525428226,1.66006795578491,229.80732525428226,1.66006795578491,0,0,0,0,0,0,0,0,0.5076066151529486,0,0,0,"[0.9924601276938066, 0.007539872306193407]",0.8094044407718972
6,644,130,18980,C,0,250.05272325052013,1.929404099235315,250.05272325052013,1.929404099235315,0,0,0,0,0,0,0,0,0.5899627666820387,0,0,0,"[0.9934347649048263, 0.006565235095173675]",0.6780574121650776
7,1021,113,19251,C,0,99.56272110697557,0.8268325896420644,99.56272110697557,0.8268325896420644,0,0,0,0,0,0,0,0,0.25282440436476633,0,0,0,"[0.9986340213054603, 0.0013659786945396882]",0.17468448934587744
8,658,627,19374,C,0,132.4405194958932,1.0804658278932802,132.4405194958932,1.0804658278932802,0,0,0,0,0,0,0,0,0.33037900633773665,0,0,0,"[0.99608572686061, 0.003914273139389922]",0.21296480007701035
9,475,75,19509,C,0,182.1306501986916,1.370052153068866,182.1306501986916,1.370052153068866,0,0,0,0,0,0,0,0,0.41892714908377127,0,0,0,"[0.999365283380106, 0.0006347166198939286]",0.6677329596055124
10,927,724,19620,C,0,164.3785859825423,1.1858962397867896,164.3785859825423,1.1858962397867896,0,0,0,0,0,0,0,0,0.36261694836230973,0,0,0,"[0.9991040378065963, 0.0008959621934038172]",0.09884547364167151
11,820,251,20326,C,0,206.03209518950456,1.579386084136191,206.03209518950456,1.579386084136191,0,0,0,0,0,0,0,0,0.4829361481223101,0,0,0,"[0.9996858149016681, 0.00031418509833191816]",0.0027449131985195496
