from_node,to_node,distance (meters),travel_time,link_type,route,rdrs_AM,rdrs_MD,rdrs_PM,rdrs_EV,tt_rdrs
1160,1104,208.9994159,15.58398468,1,856,0.0,0.0,0.0,0.0,0.0
1104,1160,208.9994159,15.58398468,1,856,0.0,1.0,0.0,2.0,3.0
1104,1108,238.999332,17.82092028,1,856,0.0,0.0,0.0,0.0,0.0
1108,1104,238.999332,17.82092028,1,856,0.0,1.0,0.0,2.0,3.0
1108,1156,261.9992677,19.53590424,1,856,0.0,0.0,0.0,0.0,0.0
1156,1108,261.9992677,19.53590424,1,856,0.0,1.0,0.0,1.0,2.0
1156,1100,278.9992202,20.80350108,1,856,0.0,0.0,0.0,0.0,0.0
1100,1156,278.9992202,20.80350108,1,856,0.0,1.0,0.0,1.0,2.0
1100,1110,241.9993236,18.04461384,1,856,0.0,0.0,0.0,0.0,0.0
1110,1100,241.9993236,18.04461384,1,856,0.0,1.0,0.0,1.0,2.0
1110,1155,215.9993963,16.10593632,1,856,0.0,0.0,0.0,0.0,0.0
1155,1110,215.9993963,16.10593632,1,856,0.0,0.0,0.0,0.0,0.0
1155,1168,224.9993712,16.777017,1,856,0.0,0.0,0.0,0.0,0.0
1168,1155,224.9993712,16.777017,1,856,0.0,0.0,0.0,0.0,0.0
1130,1125,244.9993153,18.2683074,1,916,0.0,0.0,0.0,1.0,1.0
1125,1130,244.9993153,18.2683074,1,916,1.0,0.0,0.0,0.0,1.0
1125,1113,134.9996227,10.0662102,1,916,0.0,0.0,0.0,1.0,1.0
1113,1125,134.9996227,10.0662102,1,916,0.0,0.0,0.0,0.0,0.0
1113,1121,196.9994494,14.68921044,1,916,0.0,0.0,0.0,1.0,1.0
1121,1113,196.9994494,14.68921044,1,916,0.0,0.0,0.0,0.0,0.0
1121,1112,306.999142,22.89130764,1,916,0.0,0.0,0.0,1.0,1.0
1112,1121,306.999142,22.89130764,1,916,0.0,0.0,0.0,0.0,0.0
1160,1124,227.9993628,17.00071056,1,916,0.0,1.0,0.0,2.0,3.0
1124,1160,227.9993628,17.00071056,1,916,0.0,0.0,0.0,0.0,0.0
1124,1123,196.9994494,14.68921044,1,916,0.0,1.0,0.0,2.0,3.0
1123,1124,196.9994494,14.68921044,1,916,0.0,0.0,0.0,0.0,0.0
1123,1122,192.9994606,14.39095236,1,916,0.0,1.0,0.0,2.0,3.0
1122,1123,192.9994606,14.39095236,1,916,0.0,0.0,0.0,0.0,0.0
1122,1131,212.9994047,15.88224276,1,916,0.0,1.0,0.0,2.0,3.0
1131,1122,212.9994047,15.88224276,1,916,1.0,0.0,0.0,0.0,1.0
1131,1130,128.9996395,9.61882308,1,916,0.0,1.0,0.0,1.0,2.0
1130,1131,128.9996395,9.61882308,1,916,1.0,0.0,0.0,0.0,1.0
1143,1144,239.9993292,17.8954848,1,917,0.0,0.0,0.0,0.0,0.0
1144,1143,239.9993292,17.8954848,1,917,0.0,0.0,0.0,0.0,0.0
1144,1137,228.99936,17.07527508,1,917,0.0,0.0,0.0,0.0,0.0
1137,1144,228.99936,17.07527508,1,917,0.0,0.0,0.0,0.0,0.0
1137,1146,127.9996423,9.54425856,1,917,0.0,0.0,0.0,0.0,0.0
1146,1137,127.9996423,9.54425856,1,917,0.0,0.0,0.0,0.0,0.0
1146,1135,207.9994187,15.50942016,1,917,0.0,0.0,0.0,0.0,0.0
1135,1146,207.9994187,15.50942016,1,917,0.0,0.0,0.0,0.0,0.0
1135,1145,247.9993069,18.49200096,1,917,0.0,0.0,0.0,0.0,0.0
1145,1135,247.9993069,18.49200096,1,917,0.0,0.0,0.0,0.0,0.0
1145,1136,298.9991643,22.29479148,1,917,0.0,0.0,0.0,0.0,0.0
1136,1145,298.9991643,22.29479148,1,917,0.0,0.0,0.0,1.0,1.0
1136,1115,290.9991867,21.69827532,1,917,0.0,0.0,0.0,0.0,0.0
1115,1136,290.9991867,21.69827532,1,917,0.0,0.0,0.0,1.0,1.0
1114,1148,241.9993236,18.04461384,1,936,0.0,0.0,0.0,0.0,0.0
1148,1114,241.9993236,18.04461384,1,936,0.0,0.0,0.0,0.0,0.0
1148,1147,325.9990889,24.30803352,1,936,0.0,0.0,0.0,0.0,0.0
1147,1148,325.9990889,24.30803352,1,936,0.0,0.0,0.0,0.0,0.0
1147,1139,295.9991727,22.07109792,1,936,0.0,0.0,1.0,1.0,2.0
1139,1147,295.9991727,22.07109792,1,936,0.0,0.0,0.0,0.0,0.0
1139,1166,250.9992985,18.71569452,1,936,0.0,0.0,1.0,1.0,2.0
1166,1139,250.9992985,18.71569452,1,936,0.0,1.0,0.0,0.0,1.0
1166,1138,205.9994243,15.36029112,1,936,0.0,0.0,1.0,1.0,2.0
1138,1166,205.9994243,15.36029112,1,936,0.0,1.0,0.0,0.0,1.0
1138,1140,226.9993656,16.92614604,1,936,0.0,0.0,1.0,1.0,2.0
1140,1138,226.9993656,16.92614604,1,936,0.0,1.0,0.0,0.0,1.0
1140,1141,283.9992063,21.17632368,1,936,0.0,0.0,1.0,1.0,2.0
1141,1140,283.9992063,21.17632368,1,936,0.0,1.0,0.0,0.0,1.0
1141,1119,147.9995864,11.03554896,1,936,0.0,0.0,1.0,1.0,2.0
1119,1141,147.9995864,11.03554896,1,936,0.0,1.0,0.0,0.0,1.0
1110,1127,337.9990553,25.20280776,1,936,0.0,0.0,0.0,0.0,0.0
1127,1110,337.9990553,25.20280776,1,936,0.0,0.0,0.0,0.0,0.0
1127,1132,333.9990665,24.90454968,1,936,0.0,0.0,0.0,0.0,0.0
1132,1127,333.9990665,24.90454968,1,936,0.0,0.0,0.0,0.0,0.0
1132,1126,170.9995221,12.75053292,1,936,0.0,0.0,0.0,0.0,0.0
1126,1132,170.9995221,12.75053292,1,936,0.0,0.0,0.0,0.0,0.0
1126,1133,210.9994103,15.73311372,1,936,0.0,0.0,0.0,0.0,0.0
1133,1126,210.9994103,15.73311372,1,936,0.0,0.0,0.0,0.0,0.0
1133,1134,357.9989994,26.69409816,1,936,0.0,0.0,0.0,0.0,0.0
1134,1133,357.9989994,26.69409816,1,936,0.0,0.0,0.0,0.0,0.0
1134,1128,197.9994466,14.76377496,1,936,0.0,0.0,0.0,0.0,0.0
1128,1134,197.9994466,14.76377496,1,936,0.0,0.0,0.0,0.0,0.0
1128,1129,116.999673,8.72404884,1,936,0.0,0.0,0.0,0.0,0.0
1129,1128,116.999673,8.72404884,1,936,0.0,0.0,0.0,0.0,0.0
1129,1167,125.9996478,9.39512952,1,936,0.0,0.0,0.0,0.0,0.0
1167,1129,125.9996478,9.39512952,1,936,0.0,0.0,0.0,0.0,0.0
1164,1162,1485.995847,110.8028767,1,520,0.0,0.0,0.0,0.0,0.0
1162,1164,1485.995847,110.8028767,1,520,0.0,0.0,0.0,0.0,0.0
1163,1165,1489.995836,111.1011348,1,520,0.0,0.0,0.0,0.0,0.0
1165,1163,1489.995836,111.1011348,1,520,0.0,0.0,0.0,0.0,0.0
