MGRA,population,emp_5min,emp_10min,emp_15min,weighted_5min,weighted_10min,weighted_15min
948,0,748.5,5303.318253968248,6461.955086580082,0.0,0.0,0.0
950,0,748.5,5303.318253968248,6461.955086580082,0.0,0.0,0.0
1046,395,692.0,5244.121031746027,6464.455086580081,7.905026317311585,59.90594619525944,73.84636934464493
1288,0,1073.125,5553.304960317452,6470.070616883112,0.0,0.0,0.0
1289,0,1214.375,5533.744246031739,6470.426677489173,0.0,0.0,0.0
1290,76,46.96111111111111,5737.2750000000015,6462.060606060606,0.10321720297427393,12.610124934929726,14.203152468639193
1291,327,16.36543209876543,3629.351587301585,6404.492905242902,0.15476592909642825,34.32234279159056,60.566521488068396
1292,0,1048.5,4793.634920634921,6444.773268398262,0.0,0.0,0.0
1293,0,1048.5,4793.634920634921,6444.773268398262,0.0,0.0,0.0
1294,30,45.27222222222222,1626.3666666666663,6410.469696969695,0.03927834654018933,1.4110417028168196,5.561747090898573
1295,353,30.443209876543207,1608.6588624338626,6234.246849446848,0.3107887410035211,16.42248187978349,63.64419971816581
1296,123,27.642222222222223,1866.4476984126984,6348.434199134198,0.09832822411167023,6.639281245438195,22.582491945558054
1297,44,16.444444444444443,3123.7284722222203,6351.747023809516,0.020925315390003918,3.9748988599044965,8.0825053226797
1300,0,360.5,3305.983829365078,6309.64523809523,0.0,0.0,0.0
1334,153,431,5074,6341,1.907079646017699,22.451327433628318,28.057522123893804
1343,162,431,5074,6341,2.019260801665799,23.771993753253515,29.707964601769913
1361,311,431,5074,6341,3.876482156284343,45.63635837815953,57.031956735496564
1362,229,431,5074,6341,2.8543871826016542,33.60362079935219,41.99459193706981
1369,68,431,5074,6341,0.8475909537856441,9.978367748279254,12.470009832841692
1372,99,431,5074,6341,1.2339927121290994,14.527329515877147,18.154867256637168
1386,0,431,5074,6341,0.0,0.0,0.0
1387,135,431,5074,6341,1.6827173347214992,19.80999479437793,24.75663716814159
9031,45,146.78730158730158,5812.015656565653,6436.874999999997,0.1910298042520843,7.563789245920944,8.376984643414884
9036,20,146.78730158730158,5812.015656565653,6436.874999999997,0.08490213522314859,3.3616841092981975,3.723104285962171
9039,250,12.416666666666666,4830.2800865800855,6390.658333333331,0.0897728806370139,34.923073099803965,46.20465565773997
9220,123,272.85555555555555,5395.85266955267,6435.875000000003,0.9705949833227293,19.193992664554873,22.893534183584947
9221,132,168.7666666666667,4890.351767676769,6428.569444444446,0.6442593556596682,18.6687036073033,24.540782192916502
9222,235,258.41388888888883,4392.976286676288,6431.02314814815,1.7562399181239192,29.855672027558782,43.70670483587296
9223,211,51.666666666666686,4072.7588744588747,6423.875000000001,0.3152775367767561,24.852568757904525,39.199422320550646
