MGRA,population,emp_5min,emp_10min,emp_15min,weighted_5min,weighted_10min,weighted_15min
948,0,1649.0,5907.32579365079,6474.999999999995,0.0,0.0,0.0
950,0,1649.0,5907.32579365079,6474.999999999995,0.0,0.0,0.0
1046,395,1621.75,5917.72579365079,6474.999999999995,18.525977500144602,67.60083545873279,73.9668286193533
1288,0,2366.2777777777774,6154.454166666663,6474.999999999995,0.0,0.0,0.0
1289,0,2297.3888888888887,6091.123015873013,6474.999999999995,0.0,0.0,0.0
1290,76,234.60952380952395,6153.571428571428,6474.999999999999,0.5156551509492688,13.52511506077357,14.231592341951528
1291,327,170.90388007054676,5307.263888888886,6457.856421356419,1.6162175019685578,50.190158241270915,61.07117386151741
1292,0,2099.0,5760.214682539676,6474.333333333328,0.0,0.0,0.0
1293,0,2099.0,5760.214682539676,6474.333333333328,0.0,0.0,0.0
1294,30,113.25833333333331,5561.033333333332,6466.999999999998,0.09826334663658971,4.824772977037421,5.610792989762275
1295,353,58.739506172839505,4149.943650793651,6435.798460798458,0.5996600635957067,42.36595837613971,65.70180047029487
1296,123,93.47928571428574,4703.235476190476,6455.70606060606,0.3325221858654967,16.730232042669574,22.964076738230823
1297,44,111.99722222222222,5014.099999999994,6437.134199134191,0.1425148295962108,6.38036902076464,8.19115925622952
1300,0,1105.4791666666665,4593.422916666662,6429.871212121203,0.0,0.0,0.0
1334,153,431,5074,6341,1.907079646017699,22.451327433628318,28.057522123893804
1343,162,431,5074,6341,2.019260801665799,23.771993753253515,29.707964601769913
1361,311,431,5074,6341,3.876482156284343,45.63635837815953,57.031956735496564
1362,229,431,5074,6341,2.8543871826016542,33.60362079935219,41.99459193706981
1369,68,431,5074,6341,0.8475909537856441,9.978367748279254,12.470009832841692
1372,99,431,5074,6341,1.2339927121290994,14.527329515877147,18.154867256637168
1386,0,431,5074,6341,0.0,0.0,0.0
1387,135,431,5074,6341,1.6827173347214992,19.80999479437793,24.75663716814159
9031,45,1479.9730158730156,6234.666666666661,6475.999999999997,1.9260450492881513,8.113829602637507,8.427902134305047
9036,20,1479.9730158730156,6234.666666666661,6475.999999999997,0.8560200219058451,3.6061464900611147,3.745734281913354
9039,250,119.43571428571428,5352.214249639247,6413.0166666666655,0.863523875626947,38.696673098785695,46.36630709314207
9220,123,1765.1920634920643,6207.015488215487,6437.291666666669,6.279097223943661,22.079440830889723,22.89857351495171
9221,132,1126.183928571429,5985.02178932179,6436.937500000002,4.299157804714808,22.847558453076413,24.57272687836197
9222,235,1219.0865079365083,5942.057900432898,6434.92939814815,8.28519085444732,40.383585129323016,43.7332526046855
9223,211,837.9023809523811,5594.286868686866,6437.500000000001,5.113002555987982,34.1371545286867,39.282564058071614
9224,202,591.7198412698411,5178.001851851849,6437.083333333332,3.456747294132336,30.24918659477337,37.60457034337825
9225,178,401.16666666666663,5385.505339105333,6437.499999999997,2.0651184761023385,27.723406511676483,33.13884550870495
9226,289,595.5499999999998,5103.464730639727,6437.083333333332,4.977556538839723,42.654326657264185,53.800598164536204
9227,199,1032.4734126984122,5810.8333333333285,6437.499999999999,5.941992281999654,33.441952493878546,37.04848458557464
9228,187,637.4236111111109,5177.31481481481,6435.395833333331,3.447227002075821,27.99924432790704,34.80302564732874
9229,23,706.9357142857143,6034.3450216450165,6436.874999999996,0.4702273534782645,4.013821953202481,4.281569928856496
9230,122,34.06190476190476,5213.681379268876,6422.956018518517,0.12017908441646079,18.395197185227687,22.661826428921835
9231,3,431,5074,6341,0.03739371854936665,0.4402221065417317,0.5501474926253688
9232,378,23.333333333333336,4940.181385281384,6433.652777777777,0.25507548152004167,54.00510624201409,70.33144629533228
9233,55,161.26190476190476,5891.560317460313,6436.874999999997,0.2565042732924045,9.371155574652011,10.23853678639597
9234,265,361.3349206349206,5675.876250601249,6435.6712962962965,2.7692103062136026,43.498964844968796,49.32190680544041
9235,208,117.90352504638223,4821.036878994019,6427.446428571427,0.7092351555800654,29.000395362101802,38.663568082100085
9236,66,32.82698412698413,4417.664646464645,6425.430555555555,0.06265778681187323,8.432120616191408,12.264399811055197
9237,184,34.038888888888884,3225.0857142857144,6291.482912457912,0.1811312266630677,17.16165687513944,33.47888414287281
9238,133,209.97619047619048,5300.960606060606,6436.875000000001,0.8076474444251643,20.38948928816185,24.75864350164845
9239,201,511.2142857142855,5557.027691197689,6436.925000000001,2.9716603455541497,32.302694370141,37.41748872115218
9240,135,115.48174603174603,4700.797426647424,6427.874999999999,0.4508657445278996,18.35293112954486,25.095815981259758
9241,0,1606.2277777777774,6179.595069745071,6436.625000000001,0.0,0.0,0.0
9242,126,1459.833333333333,6159.858874458872,6435.875,5.319538434842962,22.446128121401408,23.4519130661114
9243,228,593.388888888889,4970.654076479076,6404.406481481481,3.9126805097653623,32.77543899118599,42.22929833355826
9244,25,2898.5499999999993,6310.5780303030315,6476.000000000004,2.09566053560067,4.562567261194279,4.6821678523916965
9245,0,2898.5499999999993,6310.5780303030315,6476.000000000004,0.0,0.0,0.0
9246,0,2495.333333333334,6313.446085858588,6476.000000000004,0.0,0.0,0.0
9247,216,1875.8083333333334,6289.104419191917,6437.500000000001,11.717699115044248,39.28644093196409,40.21343050494534
9248,2,1888.9297619047622,6404.3800505050485,6437.499999999998,0.10925616067469271,0.37043091274828205,0.3723465787494938
9249,166,1729.8246031746032,6303.372138047136,6437.5,8.304438779772807,30.260852996582354,30.904766036207995
9250,130,1711.470535714286,6371.177967171715,6437.499999999998,6.43447190823232,23.953182246871506,24.202527618717095
9251,190,632.5333333333336,5417.682828282826,6437.500000000001,3.4756588967937243,29.76920982629814,35.372924981201926
9252,178,1677.1222222222216,6330.583670033667,6437.499999999999,8.633459296534081,32.58846356833804,33.138845508704954
9253,86,671.3988095238095,5079.148148148143,6437.291666666664,1.6698564873343635,12.632504504041307,16.010384734031266
9254,196,78.94372294372295,2582.4547619047576,6409.874999999995,0.4474801809523309,14.638242042146235,36.33337671351724
9255,222,154.84776334776336,4153.417592592587,6425.499999999996,0.9941640194112865,26.666050828722145,41.2534270345306
9256,318,62.21428571428571,3259.119047619043,6425.499999999997,0.5721598373862818,29.97281095328983,59.092746833246544
9257,67,431,5074,6341,0.8351263809358552,9.831627046098676,12.286627335299903
9258,168,124.60606060606061,3269.976190476186,6425.499999999996,0.6054085887505981,15.8874428827578,31.218809647752888
9259,33,431,5074,6341,0.41133090404303313,4.842443171959049,6.051622418879056
9260,233,431,5074,6341,2.9042454740008097,34.1905836080745,42.72812192723697
9261,154,431,5074,6341,1.919544218867488,22.598068135808898,28.240904621435597
9262,358,431,5074,6341,4.46231708022442,52.53317138064665,65.65093411996067
9263,0,469.5214285714286,4394.444444444441,6436.874999999996,0.0,0.0,0.0
9264,62,469.5214285714286,4394.444444444441,6436.874999999996,0.8418742718326269,7.8794480755265,11.541623286482727
9265,21,747.3666666666667,5424.733333333329,6437.499999999998,0.45389264850482963,3.294563016947189,3.9096390768696847
9266,296,50.00465367965368,3743.2750992063475,6360.2562499999985,0.4280576519514573,32.04376856281679,54.44605963329283
9267,149,691.4599206349204,5343.076851851849,6437.291666666665,2.979568748181015,23.023843221873022,27.738922388030918
9268,204,33.5952380952381,1523.247582972582,6241.989351851848,0.1982019946621717,8.986711403968036,36.82589588113185
9269,197,389.4321428571428,4662.391666666663,6430.874999999997,2.218697788850053,26.56287692559814,36.63839363178898
9270,199,48.847304210940585,1677.7886363636362,6372.287121212118,0.28112133547276236,9.655848766162404,36.67317765981871
9271,281,83.13896103896107,1982.0969047619042,6368.464999999997,0.675633294347506,16.107618434787874,51.753677627393124
9272,118,272.3209956709957,4231.773544973542,6428.874999999997,0.9293156772854848,14.441242359502514,21.93901469142228
9273,250,116.0865800865801,1768.674296536796,5149.114583333331,0.8393095326983928,12.78756938325522,37.228256285306635
9274,111,163.8300865800866,3113.711111111108,6394.402777777774,0.5259164674182895,9.995428692617647,20.52688727900205
9275,50,64.19047619047619,4700.645220057717,6389.15833333333,0.09281982212747439,6.797161808169525,9.238762122351394
9276,288,169.91682127396413,2609.5174603174564,6309.249999999995,1.4152364083203675,21.734658701238576,52.549713690786014
9277,158,136.84559884559883,4144.861904761905,6420.337962962961,0.6252994568108223,18.939446496396002,29.336959863154252
9278,46,1712.1988095238091,6340.189141414139,6437.499999999999,2.277781978081301,8.434516180954665,8.563971311238358
9279,2,1712.1988095238091,6340.189141414139,6437.499999999999,0.09903399904701309,0.3667180948241159,0.37234657874949384
9280,216,812.9638888888888,5880.635329485325,6437.166666666665,5.078379316328301,36.73483808111603,40.211348256116594
9281,185,449.4642857142856,6358.097222222221,6437.499999999999,2.4047340175008047,34.017235991413926,34.442058534328176
9282,225,377.0473544973545,4493.357251082248,6425.848765432096,2.4534575383742485,29.238399603606506,41.813175204529514
9283,109,618.1678571428569,5195.538888888884,6437.499999999996,1.948646434975169,16.377862770804796,20.292888541847404
9284,239,358.5190476190475,4656.808333333328,6437.499999999996,2.478051141793983,32.18743685773224,44.495416160564496
9285,350,166.36755952380952,4832.203598484847,6437.5,1.683979577573409,48.911772209777794,65.16065128116144
9286,194,119.52380952380952,4397.244444444441,6437.499999999998,0.6705887861535961,24.67075661467469,36.1176181387009
9287,100,119.52380952380952,4397.244444444441,6437.499999999998,0.3456643227595856,12.716884852925098,18.61732893747469
9288,121,133.95833333333331,5455.602272727271,6437.5,0.4687650625638652,19.09097909075134,22.52696801434438
9289,13,133.95833333333331,5455.602272727271,6437.5,0.050363188539919404,2.0510969271055157,2.4202527618717102
9290,0,133.95833333333331,5455.602272727271,6437.5,0.0,0.0,0.0
9291,113,212.24801587301587,5818.395839345838,6437.5,0.6936209669052806,19.014365488058296,21.037581699346404
9292,19,104.95238095238093,4396.174999999996,6437.499999999997,0.057669478804304404,2.415620481230838,3.5372924981201903
9293,191,104.95238095238093,4396.174999999996,6437.499999999997,0.5797300237695864,24.28334273237316,35.55909827057665
9294,108,431,5074,6341,1.3461738677771993,15.847995835502342,19.805309734513273
9295,124,431,5074,6341,1.5456070333738214,18.195847070391576,22.739429695181908
9296,261,218.12202380952385,5049.963888888886,6437.499999999998,1.6464181911702738,38.117895048874985,48.59122852680894
9297,346,431,5074,6341,4.312742206026953,50.77228295447972,63.45034414945919
9298,322,131.33035714285714,4524.04978354978,6437.499999999996,1.2229849904563594,42.12921598423937,59.94779917866848
9299,65,431,5074,6341,0.8101972352362774,9.53814564173752,11.919862340216321
9300,228,431,5074,6341,2.8419226097518653,33.45688009717161,41.81120943952802
9301,175,431,5074,6341,2.181300248713055,25.67962288160102,32.09193706981318
9302,235,431,5074,6341,2.9291746197003876,34.48406501243566,43.094886922320555
9303,301,431,5074,6341,3.7518364277864533,44.168951356353745,55.19813176007866
9304,387,431,5074,6341,4.8237896928682975,56.78865174388339,70.96902654867256
9305,72,431,5074,6341,0.8974492451847995,10.56533055700156,13.20353982300885
9306,206,431,5074,6341,2.5677020070565097,30.22858464919891,37.77679449360865
9307,217,431,5074,6341,2.7048123084041875,31.842732373185264,39.79400196656834
9308,294,431,5074,6341,3.6645844178379314,43.14176644108971,53.91445427728613
9309,202,431,5074,6341,2.5178437156573543,29.641621840476606,37.0432645034415
9310,0,431,5074,6341,0.0,0.0,0.0
9311,102,431,5074,6341,1.2713864306784661,14.96755162241888,18.705014749262535
9312,87,431,5074,6341,1.0844178379316327,12.76644108971022,15.954277286135692
9313,42,431,5074,6341,0.5235120596911331,6.163109491584244,7.702064896755162
9314,70,431,5074,6341,0.8725200994852217,10.271849152640407,12.83677482792527
9315,273,431,5074,6341,3.402828387992365,40.06021169529759,50.06342182890855
9316,280,431,5074,6341,3.4900803979408868,41.087396610561626,51.34709931170108
9317,163,431,5074,6341,2.031725374515588,23.91873445543409,29.8913470993117
9318,366,431,5074,6341,4.562033663022731,53.707096998091274,67.11799410029498
9319,139,788.8121693121699,6321.339285714285,6474.999999999999,3.1709437079759275,25.411133111061535,26.028833362253454
9320,205,116.6977954144621,5176.419973544972,6462.335016835016,0.6918574833699096,30.689053576745888,38.312761826918226
9321,135,558.8486111111114,6249.370535714284,6474.999999999998,2.181865998611835,24.398895896854313,25.279802186361263
9322,125,431,5074,6341,1.5580716062236104,18.342587772572156,22.922812192723697
9323,205,87.42539682539682,5855.691666666664,6462.299999999998,0.5183124052636459,34.71620081169143,38.31255422522991
9324,203,92.24662698412698,5337.493849206349,6465.550505050504,0.5415601040481745,31.335278251746452,37.95785622434069
9325,165,41.50079365079365,5657.169047619047,6447.749999999998,0.19803432680840283,26.99499372020194,30.767503904216543
9326,103,156.3,3793.1692640692627,6427.196969696966,0.46558216206836717,11.298988784751403,19.14515842092624
9327,231,74.77103174603175,5822.271428571426,6450.249999999997,0.4995114909287216,38.89596564289431,43.09120683671697
9328,321,102.16180555555555,2667.9147817460316,6365.380519480518,0.9484047539861568,24.767211664656028,59.09211483467078
9329,172,55.044444444444444,5237.169576719573,6430.1666666666615,0.2738054382683916,26.051048851748703,31.985327857790093
9330,88,74.125,551.9087301587305,6384.060606060603,0.18864595985886978,1.4045915973731355,16.247247768330528
9331,156,20.666666666666668,4062.3126984126984,6436.500000000001,0.09323847533113541,18.327282692821473,29.038521603331603
9332,151,181.08673469387753,6119.558673469384,6436.499999999995,0.7907946364386462,26.72373647098956,28.10779975707095
9333,39,221.5476190476191,5951.657539682537,6432.499999999996,0.24988018806342602,6.7127839680611645,7.255118861703969
9334,78,354.32619047619056,6251.608766233763,6474.999999999997,0.7992782363682938,14.102188783799917,14.606107929897616
9335,205,98.71726190476191,5441.654256854254,6436.499999999996,0.5852576404209668,32.26152821606576,38.159595696685734
9336,85,93.28273809523809,5565.151479076474,6434.9999999999945,0.22930859905417425,13.680313370394478,15.818584070796446
9337,168,119.84126984126983,5963.598617123614,6437.499999999997,0.5822584687759076,28.974624549620195,31.277112614957474
9338,98,259.2749999999999,5882.215428090426,6436.499999999999,0.7348299496789864,16.671210363608704,18.24214818670831
9339,147,300.3671296296296,6255.868386243382,6437.333333333329,1.2769381703845089,26.59531068245061,27.36676499508356
9340,72,252.42142857142855,5121.163744588742,6436.999999999998,0.5256042239904811,10.663537208930228,13.40343571056741
9341,300,158.62380952380954,6079.957503607498,6436.4999999999945,1.3762260066268397,52.74993496102289,55.84331077563764
9342,257,107.7440476190476,5753.346885521882,6437.166666666664,0.8008045646970685,42.76158683495643,47.84405787880539
9343,215,10.0,1750.6575396825383,6427.8333333333285,0.06217826363583781,10.885284603844806,39.967151560722584
9344,275,431,5074,6341,3.4277575336919432,40.35369309965874,50.43018682399214
9345,403,431,5074,6341,5.023222858464919,59.136502978772626,73.9031465093412
9346,69,431,5074,6341,0.8600555266354329,10.12510845045983,12.65339233038348
