rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num
3600,932,354,33047,C,0,273.8415014235718,2.5200160098684474,273.8415014235718,2.5200160098684474,0,0,0,0,0,0,0,0,0.7705568874111203,0,0,0,"[0.9920235580365117, 0.007976441963488335]",0.9507304044424103
7135,480,427,48858,C,0,416.6287302779114,2.774429619867627,416.6287302779114,2.774429619867627,0,0,0,0,0,0,0,0,0.8483501072431755,0,0,0,"[0.9994260571561713, 0.0005739428438287475]",0.7553562403948689
11601,287,61,62481,C,0,89.95755790505595,0.7413316560524252,89.95755790505595,0.7413316560524252,0,0,0,0,0,0,0,0,0.22668039059676792,0,0,0,"[0.9630258770252456, 0.03697412297475432]",0.7955276897916165
7742,233,116,51001,C,0,190.11545031377733,1.5744717767646184,190.11545031377733,1.5744717767646184,0,0,0,0,0,0,0,0,0.48143347775149054,0,0,0,"[0.995042886801698, 0.004957113198302183]",0.5376259115630783
12105,113,1021,64032,C,0,99.56272110697557,0.8268325896420644,99.56272110697557,0.8268325896420644,0,0,0,0,0,0,0,0,0.25282440436476633,0,0,0,"[0.9296551222756823, 0.07034487772431776]",0.35479425199571646
14206,1020,80,73932,C,0,99.9361969458826,0.8590243379781977,99.9361969458826,0.8590243379781977,0,0,0,0,0,0,0,0,0.26266782333554817,0,0,0,"[0.3494504574292354, 0.6505495425707646]",0.6702205560378535
13691,12,267,70121,C,0,140.28443675783356,1.4275180100188087,140.28443675783356,1.4275180100188087,0,0,0,0,0,0,0,0,0.43649874850629716,0,0,0,"[0.9928530556241731, 0.007146944375826863]",0.30013436837239216
1432,142,1026,27714,C,0,76.72498048859687,0.6960634674251104,76.72498048859687,0.6960634674251104,0,0,0,0,0,0,0,0,0.21283852832652614,0,0,0,"[0.9050022836648722, 0.09499771633512771]",0.8010946808672954
5650,1085,646,42902,C,0,76.43523362037735,0.46094006027119633,76.43523362037735,0.46094006027119633,0,0,0,0,0,0,0,0,0.14094376255340094,0,0,0,"[0.9760454433407163, 0.023954556659283747]",0.08035866119859025
14048,954,169,72844,C,0,289.0340626531233,2.1648303960281976,289.0340626531233,2.1648303960281976,0,0,0,0,0,0,0,0,0.6619501484133637,0,0,0,"[0.9988934188763653, 0.0011065811236347818]",0.5368289079974841
11909,130,224,63402,C,0,25.764525695470823,0.25048865163829337,25.764525695470823,0.25048865163829337,0,0,0,0,0,0,0,0,0.07659306725923849,0,0,0,"[0.9482680391963033, 0.051731960803696686]",0.4084014676391745
11104,130,1079,60890,C,0,89.93344237237979,0.7559435887131868,89.93344237237979,0.7559435887131868,0,0,0,0,0,0,0,0,0.23114834846133916,0,0,0,"[0.9517722646192766, 0.04822773538072348]",0.8533718942183395
8172,42,595,52476,C,0,313.5701151943513,2.6195584922307824,313.5701151943513,2.6195584922307824,0,0,0,0,0,0,0,0,0.8009944501384705,0,0,0,"[0.9438785195108348, 0.05612148048916514]",0.2676836662773773
9815,786,804,57004,C,0,27.27613683546909,0.15153421898388,27.27613683546909,0.15153421898388,0,0,0,0,0,0,0,0,0.04633531519610831,0,0,0,"[0.7250422696670857, 0.2749577303329143]",0.8565120943109938
11229,262,212,61287,C,0,76.33341678057846,0.4240748887567688,76.33341678057846,0.4240748887567688,0,0,0,0,0,0,0,0,0.12967132947964546,0,0,0,"[0.9550251851703834, 0.04497481482961666]",0.9611531690221631
10673,663,258,59481,C,0,153.90928614094943,1.4090571376533683,153.90928614094943,1.4090571376533683,0,0,0,0,0,0,0,0,0.43085388264310365,0,0,0,"[0.9607322979303733, 0.03926770206962669]",0.6090396226208393
307,677,281,23038,C,0,194.53525315377556,1.5737831067852042,194.53525315377556,1.5737831067852042,0,0,0,0,0,0,0,0,0.4812228999640031,0,0,0,"[0.9776302468522796, 0.022369753147720436]",0.19483071281689202
479,376,612,24978,C,0,204.65374626264665,1.5123092963483993,204.65374626264665,1.5123092963483993,0,0,0,0,0,0,0,0,0.4624257701672133,0,0,0,"[0.9993014032640826, 0.0006985967359173918]",0.19194412667279703
12267,641,223,64508,C,0,189.9971286508496,1.337820730928954,189.9971286508496,1.337820730928954,0,0,0,0,0,0,0,0,0.4090715988715086,0,0,0,"[0.9979199258167241, 0.0020800741832758705]",0.20099285279819556
9331,214,165,55764,C,0,90.0454888311131,0.500253129882414,90.0454888311131,0.500253129882414,0,0,0,0,0,0,0,0,0.15296470068854318,0,0,0,"[0.84276380566173, 0.1572361943382699]",0.9308174807574997
