rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num,income (USD),agent_transit_15min_acc
0,742,539,18126,C,0,146.8779082626436,1.15848196467969,146.8779082626436,1.15848196467969,0,0,0,0,0,0,0,0,0.35423435935714637,0,0.1839947310145611,0.0022964692828856205,"[0.9882577846595318, 0.01174221534046817]",0.6732928350851142,46316,1020.0
1,431,310,18389,C,0,70.13612525556377,0.5262722593032871,70.13612525556377,0.5262722593032871,0,0,0,0,0,0,0,0,0.1609206895795589,0,1.808401223913498,0.06921348699121625,"[0.9357569912680075, 0.06424300873199254]",0.26144039679288733,173364,752.5714285714283
2,585,229,18587,C,0,85.4027795592621,0.7567405326836282,85.4027795592621,0.7567405326836282,0,0,0,0,0,0,0,0,0.23139203368512332,0,0.0,0.0,"[0.9943226087136444, 0.005677391286355485]",0.709049779123123,23111,1441.5111111111116
3,458,522,18669,C,0,24.240648085077666,0.1346703786314305,24.240648085077666,0.1346703786314305,0,0,0,0,0,0,0,0,0.04117878115787421,0,0.28950583052981127,2.033389244561151,"[0.6392649750590763, 0.3607350249409237]",0.6709410398197275,132377,981.3214285714288
4,570,813,18673,C,0,132.42005098460015,1.287418228189526,132.42005098460015,1.287418228189526,0,0,0,0,0,0,0,0,0.39365979375736093,0,1.5421327582330813,0.002352875260597903,"[0.9972039072674462, 0.0027960927325537356]",0.11389739796094756,36781,1286.9523809523812
5,467,177,18889,C,0,229.80732525428226,1.66006795578491,229.80732525428226,1.66006795578491,0,0,0,0,0,0,0,0,0.5076066151529486,0,0.9866203046362436,0.021246700169346985,"[0.9814494625443382, 0.018550537455661806]",0.020055560180479826,40155,295.7816578483245
6,644,130,18980,C,0,250.05272325052013,1.929404099235315,250.05272325052013,1.929404099235315,0,0,0,0,0,0,0,0,0.5899627666820387,0,4.2004257551691975,7.1941722621791255,"[0.6807502145833663, 0.31924978541663374]",0.5691922812329376,168177,189.17142857142863
7,1021,113,19251,C,0,99.56272110697557,0.8268325896420644,99.56272110697557,0.8268325896420644,0,0,0,0,0,0,0,0,0.25282440436476633,0,0.0,0.0,"[0.9986340213054603, 0.0013659786945396882]",0.6663431927831976,13466,1020.0
8,658,627,19374,C,0,132.4405194958932,1.0804658278932802,132.4405194958932,1.0804658278932802,0,0,0,0,0,0,0,0,0.33037900633773665,0,1.4255851875268064,0.01362656590332332,"[0.9837089184453442, 0.01629108155465572]",0.6110604237538877,37760,176.1369047619048
9,475,75,19509,C,0,182.1306501986916,1.370052153068866,182.1306501986916,1.370052153068866,0,0,0,0,0,0,0,0,0.41892714908377127,0,3.2898977031845833,0.02981679793758658,"[0.983575225629451, 0.01642477437054897]",0.10395756310940729,134412,860.452380952381
10,927,724,19620,C,0,164.3785859825423,1.1858962397867896,164.3785859825423,1.1858962397867896,0,0,0,0,0,0,0,0,0.36261694836230973,0,0.6523148008211077,0.000751196313208338,"[0.9980700267916616, 0.0019299732083384229]",0.7825105720800917,53984,176.1369047619048
11,820,251,20326,C,0,206.03209518950456,1.579386084136191,206.03209518950456,1.579386084136191,0,0,0,0,0,0,0,0,0.4829361481223101,0,1.5687427655551947,0.001619873894050903,"[0.9982866908074313, 0.0017133091925687037]",0.7814076245216497,78166,1020.0
12,267,74,21770,C,0,160.1931387823919,1.1750804173582878,160.1931387823919,1.1750804173582878,0,0,0,0,0,0,0,0,0.3593097445855635,0,3.10834495550014,0.03572730147484273,"[0.9777160224784506, 0.022283977521549415]",0.8080760120381639,47611,1124.0857142857144
13,583,838,22004,C,0,168.5602485804041,0.9364466007204251,168.5602485804041,0.9364466007204251,0,0,0,0,0,0,0,0,0.2863415847566477,0,0.13984253600288188,0.00337512533521402,"[0.9785764741880202, 0.021423525811979847]",0.13174963914610194,63985,1020.0
14,472,745,22123,C,0,148.66043108986958,1.2548870109523287,148.66043108986958,1.2548870109523287,0,0,0,0,0,0,0,0,0.3837125738191439,0,3.600888347125946,0.0016064207313013262,"[0.998079611287388, 0.0019203887126120213]",0.9596424977717999,55150,3554.505952380952
15,570,686,22375,C,0,143.59072721810188,0.8010588132360398,143.59072721810188,0.8010588132360398,0,0,0,0,0,0,0,0,0.2449434381937248,0,2.7357543516173974,0.009514703694149446,"[0.988743834211194, 0.011256165788805892]",0.6488666373470551,57838,2858.587842712843
16,134,708,22430,C,0,170.5024432363318,1.5870662237577067,170.5024432363318,1.5870662237577067,0,0,0,0,0,0,0,0,0.4852845397430232,0,0.0,0.0,"[0.9943335615187582, 0.005666438481241768]",0.44360689965655375,41595,994.592261904762
17,421,329,22479,C,0,104.21924935262183,0.6747031159117508,104.21924935262183,0.6747031159117508,0,0,0,0,0,0,0,0,0.2063070753866693,0,0.0,0.0,"[0.9665492397852814, 0.03345076021471867]",0.9411098956018116,30192,129.31829805996472
18,159,533,22918,C,0,244.29913898470053,1.8756455991710883,244.29913898470053,1.8756455991710883,0,0,0,0,0,0,0,0,0.5735247828283001,0,0.06564765974737874,0.004313601921242769,"[0.9602220548913605, 0.03977794510863956]",0.7191143836498376,61400,623.8750000000002
19,719,759,23075,C,0,64.56488937063357,0.38734955365171553,64.56488937063357,0.38734955365171553,0,0,0,0,0,0,0,0,0.11844165482803184,0,1.0151049566527586,3.959680119472374,"[0.727696653894038, 0.27230334610596196]",0.8021419817553064,105250,240.0746753246753
20,478,1039,23309,T,1,1055.571653118386,1.6976272636453347,0,0,194.23135243555413,0.7966340216033656,95.44258559999992,0.7953548799999998,135.8977150828319,0.10563836204196922,180.0,450.0,5.983170514108986,982.7783218946104,2.5074406695037768,0.05569475879568346,"[0.9762299499879019, 0.023770050012098167]",0.009984487305282896,112517,98.97037037037036
21,173,79,23501,T,0,1654.266481451578,1.2859230295002453,0,0,0,0,0,0,1654.266481451578,1.285923029500245,0,0,0,0,0.0,0.0,"[0.8557193507424874, 0.14428064925751266]",0.01724409941670746,28766,1241.057142857143
22,214,236,23710,C,0,73.4012347560767,0.4077849751344095,73.4012347560767,0.4077849751344095,0,0,0,0,0,0,0,0,0.12469028765773399,0,1.0527813762154152,0.08860080332880582,"[0.8916543066977537, 0.10834569330224632]",0.7864609323072674,41558,1020.0
23,651,333,23944,C,0,150.2977407078296,0.8743742458188883,150.2977407078296,0.8743742458188883,0,0,0,0,0,0,0,0,0.26736143526557227,0,0.46284257217420066,0.0058937365223356184,"[0.984535950479451, 0.015464049520549005]",0.3041834396429388,54465,253.00555555555556
24,1011,113,24021,C,0,105.0892251249365,0.9951786128090573,105.0892251249365,0.9951786128090573,0,0,0,0,0,0,0,0,0.30430034226024427,0,0.0,0.0,"[0.9556848947810147, 0.04431510521898537]",0.7289033595782107,84731,1020.0
25,337,367,24102,C,0,6.881436286655325,0.05636714437548013,6.881436286655325,0.05636714437548013,0,0,0,0,0,0,0,0,0.017235641024554688,0,0.09741097291828582,0.04900770166368396,"[0.6677863371100228, 0.3322136628899772]",0.7099333837721443,111548,2985.561111111112
26,923,686,24109,C,0,114.42512187936462,1.1124673837154309,114.42512187936462,1.1124673837154309,0,0,0,0,0,0,0,0,0.3401642692686324,0,0.0,0.0,"[0.9333429760412583, 0.06665702395874182]",0.2693602554690049,107742,1020.0
27,12,329,24164,C,0,132.4406338439492,1.515898370854897,132.4406338439492,1.515898370854897,0,0,0,0,0,0,0,0,0.4635232179888077,0,0.7960490480276281,0.0007108339617672326,"[0.9986217186604208, 0.0013782813395792092]",0.89807965742912,45022,1567.5724867724869
28,343,498,24428,C,0,61.84031010455187,0.489649736423967,61.84031010455187,0.489649736423967,0,0,0,0,0,0,0,0,0.14972245229514394,0,2.406297680156505,0.32774323495528873,"[0.8394564179443897, 0.16054358205561017]",0.86621952687956,80344,2332.380158730159
29,142,950,24491,C,0,205.02231690895323,1.6771553029357305,205.02231690895323,1.6771553029357305,0,0,0,0,0,0,0,0,0.5128314918930518,0,0.11145576535096602,0.015349433282702439,"[0.938476975526659, 0.06152302447334098]",0.12483415623963967,63384,3774.5595238095234
30,1021,161,25088,T,0,933.5702375786063,0.7256989618171651,0,0,0,0,0,0,933.5702375786063,0.7256989618171651,0,0,0,0,0.0,0.0,"[0.07759966499935925, 0.9224003350006408]",0.30474980535556506,954,1020.0
31,1021,270,25200,C,0,182.0140597944548,1.1505403729091301,182.0140597944548,1.1505403729091301,0,0,0,0,0,0,0,0,0.35180602231014013,0,0.0,0.0,"[0.9996664535601191, 0.0003335464398808164]",0.5447679244426797,19741,1020.0
32,642,214,25221,C,0,185.78525610171954,1.3189851800059877,185.78525610171954,1.3189851800059877,0,0,0,0,0,0,0,0,0.40331216582225893,0,2.503202990038977,0.4723838832985207,"[0.880610425915127, 0.11938957408487298]",0.29358283542117103,120538,222.39771825396824
33,1056,1042,25384,C,0,92.124072788638,1.3280511597643836,92.124072788638,1.3280511597643836,0,0,0,0,0,0,0,0,0.40608431215649043,0,1.2857490388838304,0.01406769771502625,"[0.9852915381214165, 0.014708461878583537]",0.6701281655977803,101898,1020.0
34,825,171,25450,C,0,295.65380009317664,2.3582521757806796,295.65380009317664,2.3582521757806796,0,0,0,0,0,0,0,0,0.721093615748467,0,2.9202266741009932,0.043492821401107384,"[0.9801620290626429, 0.019837970937357036]",0.5947487249460188,122906,1020.0
35,32,75,25580,T,0,161.52123718662017,0.1255564813653186,0,0,0,0,0,0,161.52123718662017,0.1255564813653186,0,0,0,0,0.0,0.0,"[0.6423107616955611, 0.35768923830443883]",0.16727871088035395,54695,2297.899523809524
36,47,661,25647,C,0,233.22578309967858,1.5465766233280696,233.22578309967858,1.5465766233280696,0,0,0,0,0,0,0,0,0.4729038483674913,0,0.0,0.0,"[0.9998791664521928, 0.00012083354780722166]",0.08302384725200518,11702,3184.343253968255
37,246,839,25747,T,1,526.6524194707845,1.830056979181843,0,0,346.6524194707845,1.830056979181843,0,0,0,0,180.0,0,9.150285828799063,1931.3514624369004,8.82478880741277,9.112311388440359,"[0.6297221471839897, 0.3702778528160104]",0.20763524259949717,311759,1020.0
38,961,80,25783,C,0,181.83144633357284,1.4419171128354258,181.83144633357284,1.4419171128354258,0,0,0,0,0,0,0,0,0.44090162841040714,0,1.7655868854956598,0.0511369801522498,"[0.9636605534102368, 0.036339446589763166]",0.9065479973947906,74849,350.67460317460313
39,342,636,25938,C,0,184.49128567704335,1.3158956645660604,184.49128567704335,1.3158956645660604,0,0,0,0,0,0,0,0,0.40236747047442123,0,0.03278122613202594,3.6795426310271395e-05,"[0.9987768509078666, 0.0012231490921333801]",0.8438188602804807,80344,2332.380158730159
40,734,889,25988,C,0,121.96315350612305,0.7699321199031542,121.96315350612305,0.7699321199031542,0,0,0,0,0,0,0,0,0.23542568599053904,0,1.1058873945147472,0.020230217938954548,"[0.9719961343727214, 0.028003865627278617]",0.042117273415270384,52483,1020.0
41,142,486,26037,C,0,174.88881775255712,1.2013397745011318,174.88881775255712,1.2013397745011318,0,0,0,0,0,0,0,0,0.3673391890121737,0,0.0,0.0,"[0.9901777235815619, 0.009822276418438173]",0.12119536254423446,33425,3774.5595238095234
42,231,936,26189,C,0,213.127871874196,1.6203140932797142,213.127871874196,1.6203140932797142,0,0,0,0,0,0,0,0,0.49545089374696727,0,0.0,0.0,"[0.6756835183589953, 0.32431648164100474]",0.7665712759840283,166919,3000.7753968253965
43,384,451,26193,C,0,34.07284789895701,0.1892937561528475,34.07284789895701,0.1892937561528475,0,0,0,0,0,0,0,0,0.05788122257013449,0,1.0637409619809954,0.5219583287678397,"[0.6907437910354923, 0.3092562089645077]",0.9256140585040501,83755,562.4761904761905
44,952,340,26316,T,1,421.2535251300121,1.175850071242834,0,0,241.25352513001212,1.175850071242834,0,0,0,0,180.0,0,5.879250955615502,1278.6444385434959,3.7442884948286053,9.778362124557859,"[0.5855178079128913, 0.4144821920871087]",0.39839039799412224,122387,203.49301587301585
45,949,402,26323,C,0,274.82156365373885,1.7453121623602041,274.82156365373885,1.7453121623602041,0,0,0,0,0,0,0,0,0.5336721283208264,0,0.0,0.0,"[0.964739903358782, 0.035260096641217986]",0.12886465316750195,25546,314.02579365079373
46,424,190,26339,C,0,169.46859495533744,1.023924669391996,169.46859495533744,1.023924669391996,0,0,0,0,0,0,0,0,0.3130901562134698,0,2.3307844986473136,0.3679715625947722,"[0.8835698619440596, 0.11643013805594028]",0.7679705780799546,102338,1591.6050595238098
