rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num,income (USD),agent_transit_15min_acc
3600,932,354,33047,C,0,273.8415014235718,2.5200160098684474,273.8415014235718,2.5200160098684474,0,0,0,0,0,0,0,0,0.7705568874111203,0,13.11602160573829,0.5107049161939703,"[0.6087901405023411, 0.39120985949765885]",0.566614449048313,44421,2297.899524
7135,480,427,48858,C,0,416.6287302779114,2.774429619867627,416.6287302779114,2.774429619867627,0,0,0,0,0,0,0,0,0.8483501072431755,0,8.205750814454063,0.015487589304680515,"[0.9588461324125428, 0.04115386758745711]",0.7579544029403025,19305,2579.001984
11601,287,61,62481,C,0,89.95755790505595,0.7413316560524252,89.95755790505595,0.7413316560524252,0,0,0,0,0,0,0,0,0.22668039059676792,0,0.38269507355748544,0.003527047970655421,"[0.9399723946236439, 0.06002760537635623]",0.9935175563285704,33129,2297.899524
7742,233,116,51001,C,0,190.11545031377733,1.5744717767646184,190.11545031377733,1.5744717767646184,0,0,0,0,0,0,0,0,0.48143347775149054,0,7.151262645550256,0.09514475095406405,"[0.9292915306291879, 0.07070846937081218]",0.25891675029296335,89724,473.69047620000003
12105,113,1021,64032,C,0,99.56272110697557,0.8268325896420644,99.56272110697557,0.8268325896420644,0,0,0,0,0,0,0,0,0.25282440436476633,0,2.10841117614622,0.0593488827765168,"[0.9630806792743943, 0.03691932072560557]",0.5112747213686085,123102,1020.0
14206,1020,80,73932,C,0,99.9361969458826,0.8590243379781977,99.9361969458826,0.8590243379781977,0,0,0,0,0,0,0,0,0.26266782333554817,0,0.0,0.0,"[0.95571813041971, 0.044281869580289936]",0.7559206407721222,3623,1020.0
13691,12,267,70121,C,0,140.28443675783356,1.4275180100188087,140.28443675783356,1.4275180100188087,0,0,0,0,0,0,0,0,0.43649874850629716,0,7.232614026555977,0.3844071516958144,"[0.7394893697118256, 0.26051063028817445]",0.9523982603026168,33623,1124.085714
1432,142,1026,27714,C,0,76.72498048859687,0.6960634674251104,76.72498048859687,0.6960634674251104,0,0,0,0,0,0,0,0,0.21283852832652614,0,2.7510330692456106,0.021666203910312085,"[0.9848071633480258, 0.015192836651974316]",0.30331272607892745,35640,3774.5595240000002
5650,1085,646,42902,C,0,76.43523362037735,0.46094006027119633,76.43523362037735,0.46094006027119633,0,0,0,0,0,0,0,0,0.14094376255340094,0,0.0,0.0,"[0.9760454433407163, 0.023954556659283747]",0.4765969541523558,114587,146.047619
14048,954,169,72844,C,0,289.0340626531233,2.1648303960281976,289.0340626531233,2.1648303960281976,0,0,0,0,0,0,0,0,0.6619501484133637,0,0.0,0.0,"[0.9999878240298433, 1.217597015675035e-05]",0.5807604891328965,47289,129.3182981
11909,130,224,63402,T,1,25.764525695470823,0.25048865163829337,0,0,0,0.25048865163829337,0,0,0,0,180.0,0,0.07659306725923849,-1074.5508148872261,0.060467087309737266,0.006041385862216471,"[0.9462677250257436, 0.053732274974256325]",0.9081128851953352,88207,129.3182981
11104,130,1079,60890,T,1,89.93344237237979,0.7559435887131868,0,0,0,0.7559435887131869,0,0,0,0,180.0,0,0.23114834846133916,415.6199728067701,2.6531483821941126,0.36554843038731816,"[0.878358834433499, 0.12164116556650101]",0.5046868558173903,88747,3221.52619
8172,42,595,52476,T,1,313.5701151943513,2.6195584922307824,0,0,0,2.788834784452903,0,0,0,0,180.0,0,0.8009944501384705,-400.44177140658894,6.758334010113854,0.0785400496207586,"[0.930455188613701, 0.06954481138629902]",0.28183784439970383,73334,293.7829365
9815,786,804,57004,C,0,27.27613683546909,0.15153421898388,27.27613683546909,0.15153421898388,0,0,0,0,0,0,0,0,0.04633531519610831,0,0.0,0.0,"[0.7250422696670857, 0.2749577303329143]",0.6578509844697051,44654,1020.0
11229,262,212,61287,C,0,76.33341678057846,0.4240748887567688,76.33341678057846,0.4240748887567688,0,0,0,0,0,0,0,0,0.12967132947964546,0,0.13030340509039906,0.009817209441367315,"[0.9550251851703834, 0.04497481482961666]",0.6183689966753316,53268,1020.0
10673,663,258,59481,T,1,153.90928614094943,1.4090571376533683,0,0,0,1.4090571376533683,0,0,0,0,180.0,0,0.43085388264310365,972.1371211592929,5.705162154849768,0.07184788737619457,"[0.9385026768767933, 0.061497323123206576]",0.25050634136244054,31843,3030.073214
