rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num,income (USD),agent_transit_15min_acc
0,742,539,18126,C,0,146.8779082626436,1.15848196467969,146.8779082626436,1.15848196467969,0,0,0,0,0,0,0,0,0.35423435935714637,0,0.0,0.0,"[0.9966626185456735, 0.003337381454326428]",0.9515464666799791,46316,1020.0
1,431,310,18389,C,0,70.13612525556377,0.5262722593032871,70.13612525556377,0.5262722593032871,0,0,0,0,0,0,0,0,0.1609206895795589,0,0.0,0.0,"[0.9877905656232896, 0.01220943437671043]",0.2503082372439899,173364,752.5714285714283
2,585,229,18587,C,0,85.4027795592621,0.7567405326836282,85.4027795592621,0.7567405326836282,0,0,0,0,0,0,0,0,0.23139203368512332,0,0.0,0.0,"[0.9996965225318006, 0.0003034774681993694]",0.7905078576958864,23111,1441.5111111111116
3,458,522,18669,C,0,24.240648085077666,0.1346703786314305,24.240648085077666,0.1346703786314305,0,0,0,0,0,0,0,0,0.04117878115787421,0,0.025624492820384703,0.16477362762061576,"[0.6812747321883382, 0.3187252678116618]",0.4731823931962421,132377,981.3214285714288
4,570,813,18673,C,0,132.42005098460015,1.287418228189526,132.42005098460015,1.287418228189526,0,0,0,0,0,0,0,0,0.39365979375736093,0,0.0,0.0,"[0.9993883417410171, 0.0006116582589829704]",0.023242574767457835,36781,1286.9523809523812
5,467,177,18889,C,0,229.80732525428226,1.66006795578491,229.80732525428226,1.66006795578491,0,0,0,0,0,0,0,0,0.5076066151529486,0,0.0,0.0,"[0.9987623869615883, 0.001237613038411752]",0.9794757894935607,40155,295.7816578483245
6,644,130,18980,C,0,250.05272325052013,1.929404099235315,250.05272325052013,1.929404099235315,0,0,0,0,0,0,0,0,0.5899627666820387,0,3.5456788150799228,3.496703209380958,"[0.8489689940865484, 0.15103100591345156]",0.5321716538062136,168177,189.17142857142863
7,1021,113,19251,C,0,99.56272110697557,0.8268325896420644,99.56272110697557,0.8268325896420644,0,0,0,0,0,0,0,0,0.25282440436476633,0,0.0,0.0,"[0.9986340213054603, 0.0013659786945396882]",0.8934124709346416,13466,1020.0
8,658,627,19374,C,0,132.4405194958932,1.0804658278932802,132.4405194958932,1.0804658278932802,0,0,0,0,0,0,0,0,0.33037900633773665,0,0.0,0.0,"[0.9997667884536765, 0.0002332115463235374]",0.603069545162334,37760,176.1369047619048
9,475,75,19509,C,0,182.1306501986916,1.370052153068866,182.1306501986916,1.370052153068866,0,0,0,0,0,0,0,0,0.41892714908377127,0,0.0,0.0,"[0.9998795390905024, 0.00012046090949761387]",0.3189720671735917,134412,860.452380952381
10,927,724,19620,C,0,164.3785859825423,1.1858962397867896,164.3785859825423,1.1858962397867896,0,0,0,0,0,0,0,0,0.36261694836230973,0,0.0,0.0,"[0.9997626906063507, 0.00023730939364933457]",0.007387815009916143,53984,176.1369047619048
11,820,251,20326,C,0,206.03209518950456,1.579386084136191,206.03209518950456,1.579386084136191,0,0,0,0,0,0,0,0,0.4829361481223101,0,0.0,0.0,"[0.9999275270276757, 7.247297232434447e-05]",0.7462388113112057,78166,1020.0
12,267,74,21770,C,0,160.1931387823919,1.1750804173582878,160.1931387823919,1.1750804173582878,0,0,0,0,0,0,0,0,0.3593097445855635,0,0.0,0.0,"[0.9998518857028694, 0.0001481142971305097]",0.024886322182591458,47611,1124.0857142857144
13,583,838,22004,C,0,168.5602485804041,0.9364466007204251,168.5602485804041,0.9364466007204251,0,0,0,0,0,0,0,0,0.2863415847566477,0,0.0,0.0,"[0.9808892098350812, 0.01911079016491884]",0.8429728493640632,63985,1020.0
14,472,745,22123,C,0,148.66043108986958,1.2548870109523287,148.66043108986958,1.2548870109523287,0,0,0,0,0,0,0,0,0.3837125738191439,0,0.0,0.0,"[0.9999622754183398, 3.7724581660197926e-05]",0.8429835593704528,55150,3554.505952380952
15,570,686,22375,C,0,143.59072721810188,0.8010588132360398,143.59072721810188,0.8010588132360398,0,0,0,0,0,0,0,0,0.2449434381937248,0,0.0,0.0,"[0.9999720233816936, 2.797661830650224e-05]",0.3866399809277813,57838,2858.587842712843
16,134,708,22430,C,0,170.5024432363318,1.5870662237577067,170.5024432363318,1.5870662237577067,0,0,0,0,0,0,0,0,0.4852845397430232,0,0.0,0.0,"[0.9999577986289959, 4.22013710039577e-05]",0.47702260075476366,41595,994.592261904762
17,421,329,22479,C,0,104.21924935262183,0.6747031159117508,104.21924935262183,0.6747031159117508,0,0,0,0,0,0,0,0,0.2063070753866693,0,0.0,0.0,"[0.9665492397852814, 0.03345076021471867]",0.4936469139710199,30192,129.31829805996472
18,159,533,22918,C,0,244.29913898470053,1.8756455991710883,244.29913898470053,1.8756455991710883,0,0,0,0,0,0,0,0,0.5735247828283001,0,0.0,0.0,"[0.9936842566033415, 0.006315743396658455]",0.9721790185998989,61400,623.8750000000002
