rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num
3600,932,354,33047,C,0,273.8415014235718,2.5200160098684474,273.8415014235718,2.5200160098684474,0,0,0,0,0,0,0,0,0.7705568874111203,0,0,0,"[0.9997669675984885, 0.0002330324015114509]",0.2349714134023816
7135,480,427,48858,C,0,416.6287302779114,2.774429619867627,416.6287302779114,2.774429619867627,0,0,0,0,0,0,0,0,0.8483501072431755,0,0,0,"[0.9999882675604118, 1.17324395881181e-05]",0.26070018425325947
11601,287,61,62481,C,0,89.95755790505595,0.7413316560524252,89.95755790505595,0.7413316560524252,0,0,0,0,0,0,0,0,0.22668039059676792,0,0,0,"[0.9884445241637877, 0.011555475836212348]",0.5126501677072446
7742,233,116,51001,C,0,190.11545031377733,1.5744717767646184,190.11545031377733,1.5744717767646184,0,0,0,0,0,0,0,0,0.48143347775149054,0,0,0,"[0.9991117099989067, 0.0008882900010932991]",0.6559412534730038
12105,113,1021,64032,C,0,99.56272110697557,0.8268325896420644,99.56272110697557,0.8268325896420644,0,0,0,0,0,0,0,0,0.25282440436476633,0,0,0,"[0.9757702564635238, 0.024229743536476226]",0.9746977953572808
14206,1020,80,73932,C,0,99.9361969458826,0.8590243379781977,99.9361969458826,0.8590243379781977,0,0,0,0,0,0,0,0,0.26266782333554817,0,0,0,"[0.95571813041971, 0.044281869580289936]",0.570704023962422
13691,12,267,70121,C,0,140.28443675783356,1.4275180100188087,140.28443675783356,1.4275180100188087,0,0,0,0,0,0,0,0,0.43649874850629716,0,0,0,"[0.9982401997488518, 0.0017598002511481428]",0.428483934636839
1432,142,1026,27714,T,0,739.0526241061757,0.5069594026479463,0,0,0,0,739.0526241061757,0.5069594026479463,251.69579958617572,0.19565253164794627,0,449.99999999999994,2.0,0,0,0,"[0.9857933264821688, 0.014206673517831205]",0.007862569289588062
5650,1085,646,42902,C,0,76.43523362037735,0.46094006027119633,76.43523362037735,0.46094006027119633,0,0,0,0,0,0,0,0,0.14094376255340094,0,0,0,"[0.9760454433407163, 0.023954556659283747]",0.41077911664521793
14048,954,169,72844,C,0,289.0340626531233,2.1648303960281976,289.0340626531233,2.1648303960281976,0,0,0,0,0,0,0,0,0.6619501484133637,0,0,0,"[0.9998176932173871, 0.00018230678261295992]",0.4729366500145312
11909,130,224,63402,C,0,25.764525695470823,0.25048865163829337,25.764525695470823,0.25048865163829337,0,0,0,0,0,0,0,0,0.07659306725923849,0,0,0,"[0.9482680391963033, 0.051731960803696686]",0.2423448988005238
11104,130,1079,60890,C,0,89.93344237237979,0.7559435887131868,89.93344237237979,0.7559435887131868,0,0,0,0,0,0,0,0,0.23114834846133916,0,0,0,"[0.9744308619504779, 0.02556913804952211]",0.6337547185862493
8172,42,595,52476,C,0,313.5701151943513,2.6195584922307824,313.5701151943513,2.6195584922307824,0,0,0,0,0,0,0,0,0.8009944501384705,0,0,0,"[0.9950698646345945, 0.004930135365405555]",0.8305408906728794
9815,786,804,57004,T,0,194.9401118940987,0.15153421898388,0,0,0,0,0,0,194.9401118940987,0.15153421898388,0,0,0,0,0,0,"[0.7250422696670857, 0.2749577303329143]",0.15552205735046654
11229,262,212,61287,C,0,76.33341678057846,0.4240748887567688,76.33341678057846,0.4240748887567688,0,0,0,0,0,0,0,0,0.12967132947964546,0,0,0,"[0.9550251851703834, 0.04497481482961666]",0.19862236327653726
10673,663,258,59481,C,0,153.90928614094943,1.4090571376533683,153.90928614094943,1.4090571376533683,0,0,0,0,0,0,0,0,0.43085388264310365,0,0,0,"[0.998031881438157, 0.001968118561842964]",0.4606747413659066
307,677,281,23038,T,0,1865.3482140261976,1.3571175534501683,0,0,0,0,1865.3482140261976,1.3571175534501683,1381.3467929061976,1.0737723774501684,0,450.0,2.0,0,0,0,"[0.9847651529055069, 0.015234847094493067]",0.011978014825444583
479,376,612,24978,C,0,204.65374626264665,1.5123092963483993,204.65374626264665,1.5123092963483993,0,0,0,0,0,0,0,0,0.4624257701672133,0,0,0,"[0.9996715634796055, 0.0003284365203944444]",0.3666419727484227
12267,641,223,64508,C,0,189.9971286508496,1.337820730928954,189.9971286508496,1.337820730928954,0,0,0,0,0,0,0,0,0.4090715988715086,0,0,0,"[0.9999520376658262, 4.796233417380911e-05]",0.34888514741001275
9331,214,165,55764,C,0,90.0454888311131,0.500253129882414,90.0454888311131,0.500253129882414,0,0,0,0,0,0,0,0,0.15296470068854318,0,0,0,"[0.909759395377104, 0.09024060462289603]",0.5018923859837785
13194,359,1039,67556,C,0,207.1851504126526,3.008260489282136,207.1851504126526,3.008260489282136,0,0,0,0,0,0,0,0,0.9198496478060497,0,0,0,"[0.9995456013753127, 0.00045439862468723316]",0.33059071561140774
313,1078,307,23067,C,0,169.81155346958687,0.9562033711857861,169.81155346958687,0.9562033711857861,0,0,0,0,0,0,0,0,0.29238270334298533,0,0,0,"[0.9942085425330641, 0.005791457466935806]",0.4763856978365626
135,7,646,20935,C,0,239.16015867898614,1.7706732073009468,239.16015867898614,1.7706732073009468,0,0,0,0,0,0,0,0,0.5414268916931639,0,0,0,"[0.9431336589840731, 0.056866341015926906]",0.21178737313397944
2666,165,203,30562,C,0,54.34616925521358,0.3019234124880028,54.34616925521358,0.3019234124880028,0,0,0,0,0,0,0,0,0.09232051068415406,0,0,0,"[0.8896586467891812, 0.11034135321081891]",0.5883855327942018
13195,310,289,67560,C,0,86.9634764620086,0.6997196196454244,86.9634764620086,0.6997196196454244,0,0,0,0,0,0,0,0,0.2139564868092318,0,0,0,"[0.985016843435996, 0.014983156564003994]",0.2362180528590947
6678,417,77,47181,C,0,247.09325190996861,1.9775458996364776,247.09325190996861,1.9775458996364776,0,0,0,0,0,0,0,0,0.6046833064429843,0,0,0,"[0.9982528392693647, 0.0017471607306352925]",0.42537851762814727
6874,97,225,47922,T,0,1021.3302132583447,0.7939180637939707,0,0,0,0,0,0,1021.3302132583447,0.7939180637939708,0,0,0,0,0,0,"[0.8800119508334434, 0.1199880491665567]",0.08595275959609605
7623,865,838,50634,C,0,121.43174989261568,1.0244864556434359,121.43174989261568,1.0244864556434359,0,0,0,0,0,0,0,0,0.3132619361797893,0,0,0,"[0.9994270971309622, 0.0005729028690376687]",0.5513832854936993
5534,323,159,42314,C,0,146.98403218246355,1.1052712422965496,146.98403218246355,1.1052712422965496,0,0,0,0,0,0,0,0,0.33796387200473044,0,0,0,"[0.9985286125693978, 0.0014713874306021223]",0.32653446586359347
3010,804,724,31316,C,0,65.83243234686229,0.3992157539167733,65.83243234686229,0.3992157539167733,0,0,0,0,0,0,0,0,0.12207003746759976,0,0,0,"[0.9423663257415216, 0.05763367425847844]",0.12632192773143358
