rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num
12,267,74,21770,C,0,160.1931387823919,1.1750804173582878,160.1931387823919,1.1750804173582878,0,0,0,0,0,0,0,0,0.3593097445855635,0,0,0,"[0.9978459360154209, 0.0021540639845790575]",0.6124440076522879
13,583,838,22004,C,0,168.5602485804041,0.9364466007204251,168.5602485804041,0.9364466007204251,0,0,0,0,0,0,0,0,0.2863415847566477,0,0,0,"[0.9808892098350812, 0.01911079016491884]",0.6188593663394608
14,472,745,22123,C,0,148.66043108986958,1.2548870109523287,148.66043108986958,1.2548870109523287,0,0,0,0,0,0,0,0,0.3837125738191439,0,0,0,"[0.999859205115005, 0.00014079488499501138]",0.7538637997711364
15,570,686,22375,C,0,143.59072721810188,0.8010588132360398,143.59072721810188,0.8010588132360398,0,0,0,0,0,0,0,0,0.2449434381937248,0,0,0,"[0.9944323299684119, 0.0055676700315881586]",0.6494125953123043
16,134,708,22430,C,0,170.5024432363318,1.5870662237577067,170.5024432363318,1.5870662237577067,0,0,0,0,0,0,0,0,0.4852845397430232,0,0,0,"[0.9751376401427639, 0.024862359857236036]",0.9573858235286151
17,421,329,22479,C,0,104.21924935262183,0.6747031159117508,104.21924935262183,0.6747031159117508,0,0,0,0,0,0,0,0,0.2063070753866693,0,0,0,"[0.9665492397852814, 0.03345076021471867]",0.440359138415104
18,159,533,22918,C,0,244.29913898470053,1.8756455991710883,244.29913898470053,1.8756455991710883,0,0,0,0,0,0,0,0,0.5735247828283001,0,0,0,"[0.932232235870456, 0.06776776412954405]",0.7078105103738368
19,719,759,23075,C,0,64.56488937063357,0.38734955365171553,64.56488937063357,0.38734955365171553,0,0,0,0,0,0,0,0,0.11844165482803184,0,0,0,"[0.8755760967584127, 0.1244239032415873]",0.7563202192185359
20,478,1039,23309,C,0,242.27621277627622,1.7926832080123767,242.27621277627622,1.7926832080123767,0,0,0,0,0,0,0,0,0.5481569908567014,0,0,0,"[0.996992462677571, 0.0030075373224289323]",0.7353249660645974
21,173,79,23501,C,0,168.55994584484702,1.3023870351785247,168.55994584484702,1.3023870351785247,0,0,0,0,0,0,0,0,0.39823687472689917,0,0,0,"[0.8557193507424874, 0.14428064925751266]",0.2766975231028601
22,214,236,23710,C,0,73.4012347560767,0.4077849751344095,73.4012347560767,0.4077849751344095,0,0,0,0,0,0,0,0,0.12469028765773399,0,0,0,"[0.9569230154334344, 0.0430769845665657]",0.40729923410293145
23,651,333,23944,C,0,150.2977407078296,0.8743742458188883,150.2977407078296,0.8743742458188883,0,0,0,0,0,0,0,0,0.26736143526557227,0,0,0,"[0.9900817326620305, 0.009918267337969541]",0.13137280922625094
24,1011,113,24021,C,0,105.0892251249365,0.9951786128090573,105.0892251249365,0.9951786128090573,0,0,0,0,0,0,0,0,0.30430034226024427,0,0,0,"[0.9030410061483465, 0.09695899385165341]",0.4035856716516433
25,337,367,24102,C,0,6.881436286655325,0.05636714437548013,6.881436286655325,0.05636714437548013,0,0,0,0,0,0,0,0,0.017235641024554688,0,0,0,"[0.6686066748592147, 0.3313933251407853]",0.61801692226179
26,923,686,24109,C,0,114.42512187936462,1.1124673837154309,114.42512187936462,1.1124673837154309,0,0,0,0,0,0,0,0,0.3401642692686324,0,0,0,"[0.9333429760412583, 0.06665702395874182]",0.16523301319031347
27,12,329,24164,C,0,132.4406338439492,1.515898370854897,132.4406338439492,1.515898370854897,0,0,0,0,0,0,0,0,0.4635232179888077,0,0,0,"[0.9979472707840578, 0.0020527292159422833]",0.9098847396719746
28,343,498,24428,C,0,61.84031010455187,0.489649736423967,61.84031010455187,0.489649736423967,0,0,0,0,0,0,0,0,0.14972245229514394,0,0,0,"[0.9712901141455259, 0.028709885854474128]",0.54789599863218
29,142,950,24491,C,0,205.02231690895323,1.6771553029357305,205.02231690895323,1.6771553029357305,0,0,0,0,0,0,0,0,0.5128314918930518,0,0,0,"[0.9117729465823824, 0.08822705341761763]",0.5317926976670514
30,1021,161,25088,T,0,933.5702375786063,0.7256989618171651,0,0,0,0,0,0,933.5702375786063,0.7256989618171651,0,0,0,0,0,0,"[0.07759966499935925, 0.9224003350006408]",0.3984976361876742
31,1021,270,25200,C,0,182.0140597944548,1.1505403729091301,182.0140597944548,1.1505403729091301,0,0,0,0,0,0,0,0,0.35180602231014013,0,0,0,"[0.9991533789972733, 0.0008466210027267482]",0.07617754600581317
32,642,214,25221,C,0,185.78525610171954,1.3189851800059877,185.78525610171954,1.3189851800059877,0,0,0,0,0,0,0,0,0.40331216582225893,0,0,0,"[0.9854755472943101, 0.014524452705689958]",0.9615628840379007
33,1056,1042,25384,C,0,92.124072788638,1.3280511597643836,92.124072788638,1.3280511597643836,0,0,0,0,0,0,0,0,0.40608431215649043,0,0,0,"[0.9922309822861964, 0.007769017713803617]",0.37293929628776545
34,825,171,25450,C,0,295.65380009317664,2.3582521757806796,295.65380009317664,2.3582521757806796,0,0,0,0,0,0,0,0,0.721093615748467,0,0,0,"[0.998366531511193, 0.0016334684888070097]",0.9740361872794567
35,32,75,25580,T,0,161.52123718662017,0.1255564813653186,0,0,0,0,0,0,161.52123718662017,0.1255564813653186,0,0,0,0,0,0,"[0.6423107616955611, 0.35768923830443883]",0.01260990467820422
36,47,661,25647,C,0,233.22578309967858,1.5465766233280696,233.22578309967858,1.5465766233280696,0,0,0,0,0,0,0,0,0.4729038483674913,0,0,0,"[0.9965797140441801, 0.0034202859558197817]",0.6126812871057216
37,246,839,25747,C,0,231.69796238758337,1.9823875559415445,231.69796238758337,1.9823875559415445,0,0,0,0,0,0,0,0,0.6061637619630035,0,0,0,"[0.999907130321595, 9.286967840504278e-05]",0.6237784920666243
38,961,80,25783,C,0,181.83144633357284,1.4419171128354258,181.83144633357284,1.4419171128354258,0,0,0,0,0,0,0,0,0.44090162841040714,0,0,0,"[0.9879500813319507, 0.012049918668049305]",0.6389392123017744
39,342,636,25938,C,0,184.49128567704335,1.3158956645660604,184.49128567704335,1.3158956645660604,0,0,0,0,0,0,0,0,0.40236747047442123,0,0,0,"[0.9967677569521342, 0.0032322430478657492]",0.9990879199104271
40,734,889,25988,C,0,121.96315350612305,0.7699321199031542,121.96315350612305,0.7699321199031542,0,0,0,0,0,0,0,0,0.23542568599053904,0,0,0,"[0.9908966066645657, 0.009103393335434262]",0.16724268779108054
41,142,486,26037,C,0,174.88881775255712,1.2013397745011318,174.88881775255712,1.2013397745011318,0,0,0,0,0,0,0,0,0.3673391890121737,0,0,0,"[0.9524466498955823, 0.04755335010441776]",0.2753046076411848
42,231,936,26189,C,0,213.127871874196,1.6203140932797142,213.127871874196,1.6203140932797142,0,0,0,0,0,0,0,0,0.49545089374696727,0,0,0,"[0.6756835183589953, 0.32431648164100474]",0.8511055052298845
43,384,451,26193,C,0,34.07284789895701,0.1892937561528475,34.07284789895701,0.1892937561528475,0,0,0,0,0,0,0,0,0.05788122257013449,0,0,0,"[0.8600765373409521, 0.13992346265904776]",0.47966745686660195
44,952,340,26316,C,0,172.32394652143725,1.175850071242834,172.32394652143725,1.175850071242834,0,0,0,0,0,0,0,0,0.359545085194249,0,0,0,"[0.9840327516093861, 0.01596724839061396]",0.31998759251057396
45,949,402,26323,C,0,274.82156365373885,1.7453121623602041,274.82156365373885,1.7453121623602041,0,0,0,0,0,0,0,0,0.5336721283208264,0,0,0,"[0.964739903358782, 0.035260096641217986]",0.6349525343588791
46,424,190,26339,T,0,1178.5399214642816,1.7353953777873639,0,0,0,0,1178.5399214642816,1.7353953777873639,573.8185424642816,0.4460505527873639,0,450.00000000000006,1.100000023841858,0,0,0,"[0.9834876030318547, 0.01651239696814528]",0.010900973757321797
47,698,75,26341,T,0,736.4815289637289,1.0182265919501563,0,0,0,0,736.4815289637289,1.0182265919501563,181.19642672372873,0.14085073995015632,0,450.00000000000006,1.100000023841858,0,0,0,"[0.9101545467380088, 0.08984545326199114]",0.03549176665856202
48,701,867,26344,C,0,91.3411623584604,0.8415906188828625,91.3411623584604,0.8415906188828625,0,0,0,0,0,0,0,0,0.2573370348526597,0,0,0,"[0.9433255500610271, 0.056674449938972735]",0.5926838809911483
49,624,936,26561,C,0,85.09290333020346,0.4727387432096165,85.09290333020346,0.4727387432096165,0,0,0,0,0,0,0,0,0.14455150010942322,0,0,0,"[0.9674817268978828, 0.03251827310211722]",0.30314362971269493
50,804,625,26786,C,0,242.22586216502052,1.4696279254087115,242.22586216502052,1.4696279254087115,0,0,0,0,0,0,0,0,0.4493748910406786,0,0,0,"[0.9999130699365115, 8.693006348853725e-05]",0.7093434839424361
51,32,659,26806,C,0,247.05643878262532,1.850840988353125,247.05643878262532,1.850840988353125,0,0,0,0,0,0,0,0,0.5659401628772815,0,0,0,"[0.9995007407079955, 0.0004992592920045158]",0.42139615400271835
52,1006,778,26810,C,0,290.4497790525113,2.4277354754159934,290.4497790525113,2.4277354754159934,0,0,0,0,0,0,0,0,0.742339843901135,0,0,0,"[0.996930015359955, 0.0030699846400450473]",0.3111089263167436
53,296,865,26822,C,0,314.7939565228179,1.9617231586678954,314.7939565228179,1.9617231586678954,0,0,0,0,0,0,0,0,0.5998451141524122,0,0,0,"[0.999952216690232, 4.77833097679905e-05]",0.26389274532560913
54,949,681,26895,T,0,924.6520950854926,0.7187665570680847,0,0,0,0,0,0,924.6520950854926,0.7187665570680849,0,0,0,0,0,0,"[0.9928631047090253, 0.007136895290974755]",0.004878008677950851
55,762,637,26915,C,0,126.03683010139765,1.000201575439638,126.03683010139765,1.000201575439638,0,0,0,0,0,0,0,0,0.30583623664942516,0,0,0,"[0.9994259018413159, 0.0005740981586840511]",0.12171186648792542
56,229,805,26920,C,0,177.42139625925017,1.612073531457454,177.42139625925017,1.612073531457454,0,0,0,0,0,0,0,0,0.4929311392519904,0,0,0,"[0.8380263700197996, 0.16197362998020037]",0.5440523132859681
57,694,731,26953,C,0,25.61752547754662,0.14451134879882896,25.61752547754662,0.14451134879882896,0,0,0,0,0,0,0,0,0.044187899874422405,0,0,0,"[0.9052536687607687, 0.09474633123923122]",0.9190238886011758
58,165,145,26993,C,0,33.8535669811309,0.18807552782303366,33.8535669811309,0.18807552782303366,0,0,0,0,0,0,0,0,0.05750871928987698,0,0,0,"[0.7992251170526415, 0.20077488294735843]",0.3931695873226694
59,70,127,26997,C,0,56.222971989093594,0.18773419797043453,56.222971989093594,0.18773419797043453,0,0,0,0,0,0,0,0,0.057404349290730426,0,0,0,"[0.8807631256263295, 0.11923687437367052]",0.5610270801731296
60,267,322,27018,C,0,134.30604272367754,0.7845924746637792,134.30604272367754,0.7845924746637792,0,0,0,0,0,0,0,0,0.2399084501033272,0,0,0,"[0.9962337086283978, 0.0037662913716022465]",0.6913280676867462
61,514,428,27067,C,0,175.70389187318878,1.1262241772288792,175.70389187318878,1.1262241772288792,0,0,0,0,0,0,0,0,0.3443707473024896,0,0,0,"[0.9981541892238005, 0.0018458107761995777]",0.1475138941784846
62,887,704,27105,C,0,205.4374290010635,1.322273243647066,205.4374290010635,1.322273243647066,0,0,0,0,0,0,0,0,0.40431757216688413,0,0,0,"[0.9970883608525754, 0.0029116391474246503]",0.42789826901755723
63,318,885,27171,C,0,251.5182593516254,2.359318817323804,251.5182593516254,2.359318817323804,0,0,0,0,0,0,0,0,0.7214197676396591,0,0,0,"[0.9995243014669233, 0.00047569853307675904]",0.2735858744418411
64,759,680,27207,C,0,194.29271305710043,1.4505531918061112,194.29271305710043,1.4505531918061112,0,0,0,0,0,0,0,0,0.44354232200323696,0,0,0,"[0.8767661536478804, 0.12323384635211958]",0.38291247165549036
65,794,292,27208,C,0,321.4663233714124,2.4023945740038393,321.4663233714124,2.4023945740038393,0,0,0,0,0,0,0,0,0.7345912399081943,0,0,0,"[0.9999994783105326, 5.216894674883428e-07]",0.2872827027657079
66,169,903,27276,C,0,275.07999068309033,2.5519326454367928,275.07999068309033,2.5519326454367928,0,0,0,0,0,0,0,0,0.780316183885377,0,0,0,"[0.9984790290739438, 0.0015209709260562557]",0.2786062937178614
67,633,712,27294,C,0,193.9539970414359,1.0278523862653322,193.9539970414359,1.0278523862653322,0,0,0,0,0,0,0,0,0.3142911522693274,0,0,0,"[0.9993305553183499, 0.0006694446816501915]",0.9876920793504548
68,179,842,27407,C,0,283.83986560847666,2.1779612641877657,283.83986560847666,2.1779612641877657,0,0,0,0,0,0,0,0,0.6659652343725082,0,0,0,"[0.9999507654390783, 4.923456092169849e-05]",0.24146963029216095
69,495,980,27408,C,0,236.30362412281394,1.748801075094441,236.30362412281394,1.748801075094441,0,0,0,0,0,0,0,0,0.5347389492165726,0,0,0,"[0.9531989224394751, 0.04680107756052488]",0.8619882574504669
70,194,908,27435,C,0,254.03264923199785,2.469763912223414,254.03264923199785,2.469763912223414,0,0,0,0,0,0,0,0,0.7551910723545494,0,0,0,"[0.46082054759470814, 0.5391794524052919]",0.8123473680060431
71,833,658,27438,C,0,101.08987441860279,0.7377157802964592,101.08987441860279,0.7377157802964592,0,0,0,0,0,0,0,0,0.22557474763383767,0,0,0,"[0.993775829767316, 0.006224170232684045]",0.9181414599050108
72,840,470,27510,C,0,147.28905228366054,1.211967243041374,147.28905228366054,1.211967243041374,0,0,0,0,0,0,0,0,0.3705887989540789,0,0,0,"[0.9601505151142594, 0.03984948488574061]",0.121350236897387
73,1051,794,27579,C,0,252.54615230977328,2.3564186658598425,252.54615230977328,2.3564186658598425,0,0,0,0,0,0,0,0,0.7205329749858269,0,0,0,"[0.9969533977481598, 0.0030466022518400877]",0.54602227146887
74,872,602,27589,C,0,181.13911257141243,1.3309475191527542,181.13911257141243,1.3309475191527542,0,0,0,0,0,0,0,0,0.40696994528992575,0,0,0,"[0.9591165125150986, 0.0408834874849015]",0.5861232121844199
75,825,999,27649,C,0,60.376867021085985,0.33542731670258175,60.376867021085985,0.33542731670258175,0,0,0,0,0,0,0,0,0.10256515359380526,0,0,0,"[0.9326635654953765, 0.06733643450462343]",0.5204134879704618
76,365,405,27666,C,0,171.60795675088664,1.1362349402295284,171.60795675088664,1.1362349402295284,0,0,0,0,0,0,0,0,0.34743178435470795,0,0,0,"[0.999918775614743, 8.122438525703402e-05]",0.8165674395488759
77,283,706,27668,C,0,406.46269461878455,2.855785143133155,406.46269461878455,2.855785143133155,0,0,0,0,0,0,0,0,0.8732265598274834,0,0,0,"[0.999603071304426, 0.00039692869557396144]",0.16149291745223981
78,533,142,27706,C,0,188.54482769366192,1.2772065592054263,188.54482769366192,1.2772065592054263,0,0,0,0,0,0,0,0,0.3905373247584155,0,0,0,"[0.8726316070854627, 0.12736839291453728]",0.780129271848393
79,198,672,27740,C,0,203.11493310202735,1.4739311738435605,203.11493310202735,1.4739311738435605,0,0,0,0,0,0,0,0,0.45069071510954517,0,0,0,"[0.9988999102178632, 0.0011000897821367584]",0.6197558374440706
80,1087,448,27776,T,0,925.2929882083158,2.0360274314331113,0,0,0,0,925.2929882083158,2.0360274314331113,254.7311380483158,0.19801201343311114,0,450.00000000000006,1.100000023841858,0,0,0,"[0.9556592696178866, 0.04434073038211333]",0.03467968200036664
81,113,417,27802,C,0,192.27304228289012,1.492867931226956,192.27304228289012,1.492867931226956,0,0,0,0,0,0,0,0,0.45648109452375,0,0,0,"[0.9999370352591699, 6.296474083024166e-05]",0.1262888460788184
82,207,270,27805,C,0,78.22940849747022,0.4452522177036608,78.22940849747022,0.4452522177036608,0,0,0,0,0,0,0,0,0.1361468187674498,0,0,0,"[0.5326446428725878, 0.4673553571274121]",0.8791213931618911
83,32,194,27862,C,0,64.1386696290706,0.47916410045140595,64.1386696290706,0.47916410045140595,0,0,0,0,0,0,0,0,0.14651621114988847,0,0,0,"[0.9891564776370197, 0.010843522362980178]",0.9247961087591355
84,448,165,27899,C,0,155.81418023521874,1.1378696937271138,155.81418023521874,1.1378696937271138,0,0,0,0,0,0,0,0,0.3479316504515306,0,0,0,"[0.9011239282084342, 0.09887607179156574]",0.9914483655805327
85,708,103,27911,C,0,166.82096254896695,1.6218718119557198,166.82096254896695,1.6218718119557198,0,0,0,0,0,0,0,0,0.4959272045520355,0,0,0,"[0.9546678187944289, 0.04533218120557116]",0.13753337011029798
86,1,603,27936,C,0,220.27744910929462,1.8708364560158683,220.27744910929462,1.8708364560158683,0,0,0,0,0,0,0,0,0.5720542690036697,0,0,0,"[0.9999639747695874, 3.6025230412579764e-05]",0.8200086823345769
87,936,131,27961,C,0,196.81010466013925,2.19284285645142,196.81010466013925,2.19284285645142,0,0,0,0,0,0,0,0,0.6705156472942906,0,0,0,"[0.9999037791670063, 9.622083299366727e-05]",0.4859127417026815
88,247,218,27969,C,0,291.6041874846016,2.0578209470256965,291.6041874846016,2.0578209470256965,0,0,0,0,0,0,0,0,0.6292293769484034,0,0,0,"[0.9982355857041326, 0.0017644142958674629]",0.36438299323644685
89,403,267,27969,C,0,166.8071811608497,0.9524650227486537,166.8071811608497,0.9524650227486537,0,0,0,0,0,0,0,0,0.29123961134496046,0,0,0,"[0.9813913931500486, 0.018608606849951314]",0.9527947406612357
90,533,583,28001,C,0,182.1387943883918,1.0481825507094762,182.1387943883918,1.0481825507094762,0,0,0,0,0,0,0,0,0.3205076001701699,0,0,0,"[0.9999951428649898, 4.857135010273331e-06]",0.8301183872077855
91,197,328,28026,C,0,120.27687596374602,0.7884577832381643,120.27687596374602,0.7884577832381643,0,0,0,0,0,0,0,0,0.2410903632865364,0,0,0,"[0.9999370749157703, 6.292508422964203e-05]",0.6968316816324469
92,1059,539,28093,C,0,193.60933152757178,2.0829479253050383,193.60933152757178,2.0829479253050383,0,0,0,0,0,0,0,0,0.6369125686809781,0,0,0,"[0.9879036356363019, 0.012096364363698119]",0.8275786660763417
93,329,365,28095,C,0,85.9081545484282,0.5816697905460482,85.9081545484282,0.5816697905460482,0,0,0,0,0,0,0,0,0.17785984753630169,0,0,0,"[0.9969875988977714, 0.0030124011022285885]",0.12812843616167635
94,949,312,28126,C,0,312.6793664064984,2.1835982981526127,312.6793664064984,2.1835982981526127,0,0,0,0,0,0,0,0,0.6676888961782959,0,0,0,"[0.9999284711205055, 7.152887949440929e-05]",0.3962679390011613
95,290,1065,28208,C,0,220.0049975966741,1.8139279765016247,220.0049975966741,1.8139279765016247,0,0,0,0,0,0,0,0,0.5546531014435938,0,0,0,"[0.9955831942875626, 0.004416805712437367]",0.9296949709510585
96,248,431,28256,C,0,102.94800925565906,0.7456469947631493,102.94800925565906,0.7456469947631493,0,0,0,0,0,0,0,0,0.22799991156490412,0,0,0,"[0.9962499303231569, 0.003750069676843104]",0.8387703029630927
97,310,353,28284,C,0,54.931539571173104,0.48661356599749606,54.931539571173104,0.48661356599749606,0,0,0,0,0,0,0,0,0.14879406849745797,0,0,0,"[0.9923407063506827, 0.007659293649317266]",0.3370485102446463
98,187,828,28337,C,0,249.72503294876924,2.1499951226319727,249.72503294876924,2.1499951226319727,0,0,0,0,0,0,0,0,0.6574138986247424,0,0,0,"[0.9998783293991255, 0.00012167060087444104]",0.054686060884294285
99,224,133,28381,C,0,123.14876138094404,0.9485394231968001,123.14876138094404,0.9485394231968001,0,0,0,0,0,0,0,0,0.2900392627122323,0,0,0,"[0.8412971558658423, 0.15870284413415767]",0.6814046417219475
100,165,535,28420,C,0,174.84367954968383,1.2645819735531665,174.84367954968383,1.2645819735531665,0,0,0,0,0,0,0,0,0.38667704713043,0,0,0,"[0.9397649381826169, 0.06023506181738313]",0.7440961005649027
101,246,962,28460,C,0,256.174154849636,1.895902287105414,256.174154849636,1.895902287105414,0,0,0,0,0,0,0,0,0.5797187634787433,0,0,0,"[0.9320583140472055, 0.06794168595279441]",0.6513571884925524
102,246,949,28463,C,0,139.54665769404087,0.9075573622653588,139.54665769404087,0.9075573622653588,0,0,0,0,0,0,0,0,0.2775079894237452,0,0,0,"[0.9901560757511213, 0.00984392424887864]",0.10160706784628959
103,223,556,28468,C,0,157.12228048718242,1.1518506438871179,157.12228048718242,1.1518506438871179,0,0,0,0,0,0,0,0,0.35220666989432586,0,0,0,"[0.9471289151506195, 0.05287108484938051]",0.8149108691714431
104,886,821,28523,C,0,197.18419374728884,1.5526319872757226,197.18419374728884,1.5526319872757226,0,0,0,0,0,0,0,0,0.4747554248564392,0,0,0,"[0.998255789590561, 0.0017442104094388823]",0.21595634271447117
105,381,749,28529,C,0,156.3594618376822,1.223828222464077,156.3594618376822,1.223828222464077,0,0,0,0,0,0,0,0,0.3742155851926641,0,0,0,"[0.9953968911531899, 0.004603108846810287]",0.6457745410296842
106,295,599,28615,C,0,178.0836209310368,1.0911042307880015,178.0836209310368,1.0911042307880015,0,0,0,0,0,0,0,0,0.3336319597275088,0,0,0,"[0.9909317369661006, 0.009068263033899336]",0.8864854178549739
107,165,527,28626,C,0,287.4621263902295,1.8391713534017764,287.4621263902295,1.8391713534017764,0,0,0,0,0,0,0,0,0.5623718849178868,0,0,0,"[0.9996251793727723, 0.0003748206272277615]",0.18943778314266557
108,470,518,28697,C,0,37.04465717099359,0.26929678838604465,37.04465717099359,0.26929678838604465,0,0,0,0,0,0,0,0,0.08234411775002744,0,0,0,"[0.9026628588218196, 0.09733714117818039]",0.3531320073464841
109,60,80,28753,T,0,971.3464373508193,1.0948749112336456,0,0,0,0,971.3464373508193,1.0948749112336456,430.07946487081927,0.3343168072336454,0,450.0,1.100000023841858,0,0,0,"[0.9630806001346286, 0.036919399865371474]",0.03494196000158156
110,1020,629,28810,C,0,398.34447586368054,3.1003157422822456,398.34447586368054,3.1003157422822456,0,0,0,0,0,0,0,0,0.9479978059700568,0,0,0,"[0.9961538510608028, 0.0038461489391970805]",0.5304110060375491
111,770,753,28858,C,0,161.8824434202742,1.1796033352563344,161.8824434202742,1.1796033352563344,0,0,0,0,0,0,0,0,0.36069273799667156,0,0,0,"[0.9989299128544042, 0.0010700871455957268]",0.6108795645652657
112,379,928,28946,C,0,304.1489719138953,2.646388097246206,304.1489719138953,2.646388097246206,0,0,0,0,0,0,0,0,0.8091982618802197,0,0,0,"[0.9999537441577342, 4.6255842265816564e-05]",0.21734454349311083
113,668,559,28948,C,0,212.79579690274159,1.2184993723481572,212.79579690274159,1.2184993723481572,0,0,0,0,0,0,0,0,0.37258615818000884,0,0,0,"[0.999979296680777, 2.0703319223021475e-05]",0.6816726935060153
114,663,367,28978,C,0,102.26307121334575,0.9171967219721998,102.26307121334575,0.9171967219721998,0,0,0,0,0,0,0,0,0.28045546078236067,0,0,0,"[0.9996857472016152, 0.0003142527983848001]",0.42731389129202246
115,673,734,29050,C,0,182.8953662329808,1.1400137862357185,182.8953662329808,1.1400137862357185,0,0,0,0,0,0,0,0,0.3485872594807123,0,0,0,"[0.9972085952683304, 0.002791404731669568]",0.06453525216966083
116,384,893,29073,C,0,286.124489465829,2.4279367472810223,286.124489465829,2.4279367472810223,0,0,0,0,0,0,0,0,0.7424013877251557,0,0,0,"[0.9982575493117859, 0.001742450688214055]",0.7596052539573502
117,145,211,29113,C,0,56.122139626317136,0.31178992271806344,56.122139626317136,0.31178992271806344,0,0,0,0,0,0,0,0,0.09533743890314678,0,0,0,"[0.8867002302908771, 0.11329976970912295]",0.66020581054494
118,834,144,29184,C,0,383.9813823863084,2.1753547935693445,383.9813823863084,2.1753547935693445,0,0,0,0,0,0,0,0,0.6651682418617489,0,0,0,"[0.9999858005904515, 1.4199409548454871e-05]",0.7066608192135427
119,431,443,29203,C,0,94.37814775196658,0.6609502735595121,94.37814775196658,0.6609502735595121,0,0,0,0,0,0,0,0,0.2021018055175504,0,0,0,"[0.9970816925844285, 0.0029183074155714676]",0.975916353450861
120,262,667,29254,C,0,206.8750678601146,1.6707870209381412,206.8750678601146,1.6707870209381412,0,0,0,0,0,0,0,0,0.5108842330125518,0,0,0,"[0.9997372937643876, 0.00026270623561244733]",0.4693839457878938
121,301,837,29288,C,0,270.5623275352283,2.0767352504998353,270.5623275352283,2.0767352504998353,0,0,0,0,0,0,0,0,0.6350128905274868,0,0,0,"[0.9983392939193794, 0.0016607060806205884]",0.13233544564975597
122,1020,349,29326,C,0,249.76217940046934,1.7987092929090276,249.76217940046934,1.7987092929090276,0,0,0,0,0,0,0,0,0.5499996145555407,0,0,0,"[0.9250166093840364, 0.07498339061596368]",0.23602495294432613
123,379,1059,29404,C,0,168.2692090551319,1.3870296330391438,168.2692090551319,1.3870296330391438,0,0,0,0,0,0,0,0,0.424118431230691,0,0,0,"[0.9999784650173135, 2.1534982686522837e-05]",0.09444891815593126
