rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num
84,448,165,27899,C,0,155.81418023521874,1.1378696937271138,155.81418023521874,1.1378696937271138,0,0,0,0,0,0,0,0,0.3479316504515306,0,0,0,"[0.9476047870926176, 0.05239521290738246]",0.23203944109851937
85,708,103,27911,C,0,166.82096254896695,1.6218718119557198,166.82096254896695,1.6218718119557198,0,0,0,0,0,0,0,0,0.4959272045520355,0,0,0,"[0.990007594319181, 0.0099924056808191]",0.835718828306554
86,1,603,27936,C,0,220.27744910929462,1.8708364560158683,220.27744910929462,1.8708364560158683,0,0,0,0,0,0,0,0,0.5720542690036697,0,0,0,"[0.9999938191732449, 6.180826755078429e-06]",0.3634647057902701
87,936,131,27961,C,0,196.81010466013925,2.19284285645142,196.81010466013925,2.19284285645142,0,0,0,0,0,0,0,0,0.6705156472942906,0,0,0,"[0.999984832374376, 1.5167625624038695e-05]",0.29663987421714155
88,247,218,27969,C,0,291.6041874846016,2.0578209470256965,291.6041874846016,2.0578209470256965,0,0,0,0,0,0,0,0,0.6292293769484034,0,0,0,"[0.9986738808080692, 0.0013261191919308783]",0.15362286945620462
89,403,267,27969,C,0,166.8071811608497,0.9524650227486537,166.8071811608497,0.9524650227486537,0,0,0,0,0,0,0,0,0.29123961134496046,0,0,0,"[0.9813913931500486, 0.018608606849951314]",0.7967801938850088
90,533,583,28001,C,0,182.1387943883918,1.0481825507094762,182.1387943883918,1.0481825507094762,0,0,0,0,0,0,0,0,0.3205076001701699,0,0,0,"[0.9999951428649898, 4.857135010273331e-06]",0.026683530918389264
91,197,328,28026,C,0,120.27687596374602,0.7884577832381643,120.27687596374602,0.7884577832381643,0,0,0,0,0,0,0,0,0.2410903632865364,0,0,0,"[0.9999370749157703, 6.292508422964203e-05]",0.04355043607518072
92,1059,539,28093,C,0,193.60933152757178,2.0829479253050383,193.60933152757178,2.0829479253050383,0,0,0,0,0,0,0,0,0.6369125686809781,0,0,0,"[0.9951972483085605, 0.004802751691439487]",0.813168311274499
93,329,365,28095,C,0,85.9081545484282,0.5816697905460482,85.9081545484282,0.5816697905460482,0,0,0,0,0,0,0,0,0.17785984753630169,0,0,0,"[0.9969875988977714, 0.0030124011022285885]",0.4088599357193047
94,949,312,28126,C,0,312.6793664064984,2.1835982981526127,312.6793664064984,2.1835982981526127,0,0,0,0,0,0,0,0,0.6676888961782959,0,0,0,"[0.9999333065922196, 6.66934077804854e-05]",0.9341358060585877
95,290,1065,28208,C,0,220.0049975966741,1.8139279765016247,220.0049975966741,1.8139279765016247,0,0,0,0,0,0,0,0,0.5546531014435938,0,0,0,"[0.9976342321120383, 0.002365767887961677]",0.12011340997864217
96,248,431,28256,C,0,102.94800925565906,0.7456469947631493,102.94800925565906,0.7456469947631493,0,0,0,0,0,0,0,0,0.22799991156490412,0,0,0,"[0.9962499303231569, 0.003750069676843104]",0.4173502274815679
97,310,353,28284,C,0,54.931539571173104,0.48661356599749606,54.931539571173104,0.48661356599749606,0,0,0,0,0,0,0,0,0.14879406849745797,0,0,0,"[0.9923407063506827, 0.007659293649317266]",0.9309479182626063
98,187,828,28337,C,0,249.72503294876924,2.1499951226319727,249.72503294876924,2.1499951226319727,0,0,0,0,0,0,0,0,0.6574138986247424,0,0,0,"[0.9999870077794736, 1.2992220526432356e-05]",0.02635336742565253
99,224,133,28381,C,0,123.14876138094404,0.9485394231968001,123.14876138094404,0.9485394231968001,0,0,0,0,0,0,0,0,0.2900392627122323,0,0,0,"[0.8412971558658423, 0.15870284413415767]",0.1998126634502735
100,165,535,28420,C,0,174.84367954968383,1.2645819735531665,174.84367954968383,1.2645819735531665,0,0,0,0,0,0,0,0,0.38667704713043,0,0,0,"[0.9397649381826169, 0.06023506181738313]",0.209174467600449
101,246,962,28460,C,0,256.174154849636,1.895902287105414,256.174154849636,1.895902287105414,0,0,0,0,0,0,0,0,0.5797187634787433,0,0,0,"[0.94447823758738, 0.05552176241262008]",0.38946944675564965
102,246,949,28463,C,0,139.54665769404087,0.9075573622653588,139.54665769404087,0.9075573622653588,0,0,0,0,0,0,0,0,0.2775079894237452,0,0,0,"[0.9901560757511213, 0.00984392424887864]",0.8616468893912296
103,223,556,28468,C,0,157.12228048718242,1.1518506438871179,157.12228048718242,1.1518506438871179,0,0,0,0,0,0,0,0,0.35220666989432586,0,0,0,"[0.9735692634306062, 0.026430736569393737]",0.5312280810524614
104,886,821,28523,C,0,197.18419374728884,1.5526319872757226,197.18419374728884,1.5526319872757226,0,0,0,0,0,0,0,0,0.4747554248564392,0,0,0,"[0.9986227512724715, 0.0013772487275285246]",0.5151810049052391
105,381,749,28529,C,0,156.3594618376822,1.223828222464077,156.3594618376822,1.223828222464077,0,0,0,0,0,0,0,0,0.3742155851926641,0,0,0,"[0.998138148248803, 0.0018618517511969598]",0.5678953677205317
106,295,599,28615,T,0,1403.6432316357811,1.0911042307880015,0,0,0,0,0,0,1403.6432316357811,1.0911042307880012,0,0,0,0,0,0,"[0.9909317369661006, 0.009068263033899336]",0.006690911883937223
107,165,527,28626,C,0,287.4621263902295,1.8391713534017764,287.4621263902295,1.8391713534017764,0,0,0,0,0,0,0,0,0.5623718849178868,0,0,0,"[0.9999113878366094, 8.861216339063942e-05]",0.031710393727250485
108,470,518,28697,C,0,37.04465717099359,0.26929678838604465,37.04465717099359,0.26929678838604465,0,0,0,0,0,0,0,0,0.08234411775002744,0,0,0,"[0.9026628588218196, 0.09733714117818039]",0.8150230470203375
109,60,80,28753,C,0,157.66282331387438,1.5128422185176587,157.66282331387438,1.5128422185176587,0,0,0,0,0,0,0,0,0.4625887242303495,0,0,0,"[0.988633164032935, 0.011366835967065024]",0.6951797352546528
110,1020,629,28810,C,0,398.34447586368054,3.1003157422822456,398.34447586368054,3.1003157422822456,0,0,0,0,0,0,0,0,0.9479978059700568,0,0,0,"[0.9990755198230713, 0.0009244801769286284]",0.8111798743872567
111,770,753,28858,C,0,161.8824434202742,1.1796033352563344,161.8824434202742,1.1796033352563344,0,0,0,0,0,0,0,0,0.36069273799667156,0,0,0,"[0.9989299128544042, 0.0010700871455957268]",0.12360700069896657
112,379,928,28946,C,0,304.1489719138953,2.646388097246206,304.1489719138953,2.646388097246206,0,0,0,0,0,0,0,0,0.8091982618802197,0,0,0,"[0.9999953697794449, 4.630220555029584e-06]",0.16427570997931606
113,668,559,28948,C,0,212.79579690274159,1.2184993723481572,212.79579690274159,1.2184993723481572,0,0,0,0,0,0,0,0,0.37258615818000884,0,0,0,"[0.999979296680777, 2.0703319223021475e-05]",0.15929108728502295
114,663,367,28978,C,0,102.26307121334575,0.9171967219721998,102.26307121334575,0.9171967219721998,0,0,0,0,0,0,0,0,0.28045546078236067,0,0,0,"[0.9998095559699022, 0.00019044403009780905]",0.6266834083119684
115,673,734,29050,C,0,182.8953662329808,1.1400137862357185,182.8953662329808,1.1400137862357185,0,0,0,0,0,0,0,0,0.3485872594807123,0,0,0,"[0.9972085952683304, 0.002791404731669568]",0.39550008499999745
116,384,893,29073,C,0,286.124489465829,2.4279367472810223,286.124489465829,2.4279367472810223,0,0,0,0,0,0,0,0,0.7424013877251557,0,0,0,"[0.999830217545431, 0.00016978245456896948]",0.5895402688569265
117,145,211,29113,T,0,401.09991544931114,0.31178992271806344,0,0,0,0,0,0,401.09991544931114,0.31178992271806344,0,0,0,0,0,0,"[0.8867002302908771, 0.11329976970912295]",0.06088225370584943
118,834,144,29184,C,0,383.9813823863084,2.1753547935693445,383.9813823863084,2.1753547935693445,0,0,0,0,0,0,0,0,0.6651682418617489,0,0,0,"[0.9999858005904515, 1.4199409548454871e-05]",0.6871858450168598
119,431,443,29203,C,0,94.37814775196658,0.6609502735595121,94.37814775196658,0.6609502735595121,0,0,0,0,0,0,0,0,0.2021018055175504,0,0,0,"[0.9970816925844285, 0.0029183074155714676]",0.3069622975933137
120,262,667,29254,C,0,206.8750678601146,1.6707870209381412,206.8750678601146,1.6707870209381412,0,0,0,0,0,0,0,0,0.5108842330125518,0,0,0,"[0.9999527973532397, 4.720264676016247e-05]",0.5300416341319557
121,301,837,29288,C,0,270.5623275352283,2.0767352504998353,270.5623275352283,2.0767352504998353,0,0,0,0,0,0,0,0,0.6350128905274868,0,0,0,"[0.9996958770101375, 0.00030412298986242595]",0.9932987232668327
122,1020,349,29326,C,0,249.76217940046934,1.7987092929090276,249.76217940046934,1.7987092929090276,0,0,0,0,0,0,0,0,0.5499996145555407,0,0,0,"[0.9917063167920588, 0.008293683207941256]",0.37025038795700815
