MGRA,population,emp_5min,emp_10min,emp_15min,weighted_5min,weighted_10min,weighted_15min
948,0,332.75,635.5,794.5,0.0,0.0,0.0
950,0,332.75,635.5,794.5,0.0,0.0,0.0
1046,395,235.875,635.5,771.5,2.694505899705015,7.259601480710279,8.813190467927585
1288,0,314.875,605.125,1074.1785714285716,0.0,0.0,0.0
1289,0,446.375,866.75,1001.25,0.0,0.0,0.0
1290,76,40.583333333333336,108.36825396825392,253.00555555555553,0.08919929820502438,0.23818576266953836,0.5560883284811793
1291,327,7.632716049382718,39.76882716049383,129.31829805996472,0.07218168049476975,0.3760890300619319,1.2229476391233867
1292,0,631.0,1018.5,1033.5,0.0,0.0,0.0
1293,0,631.0,1018.5,1033.5,0.0,0.0,0.0
1294,30,39.199999999999996,75.99999999999999,328.32936507936506,0.03401006420267221,0.06593787957660939,0.2848597649482605
1295,353,23.312345679012346,52.96141975308643,98.97037037037036,0.23799115115655498,0.5406727159708343,1.010369042186961
1296,123,22.586666666666666,77.48722222222221,274.28809523809525,0.08034472786164613,0.2756356160950122,0.9756907777860407
1297,44,4.305555555555555,37.88888888888888,93.30555555555554,0.005478756563261161,0.04821305775669821,0.11872995674834992
1300,0,30.0,60.77777777777778,224.86111111111111,0.0,0.0,0.0
1334,153,156,486,1020,0.6902654867256637,2.150442477876106,4.513274336283186
1343,162,156,486,1020,0.7308693388859968,2.2769390942217593,4.778761061946903
1361,311,156,486,1020,1.403088669095957,4.37116085372202,9.174041297935103
1362,229,156,486,1020,1.0331424605240327,3.2186361270171786,6.755162241887906
1369,68,156,486,1020,0.30678466076696165,0.9557522123893806,2.0058997050147496
1372,99,156,486,1020,0.4466423737636648,1.3914627798021864,2.920353982300885
1386,0,156,486,1020,0.0,0.0,0.0
1387,135,156,486,1020,0.6090577824049974,1.8974492451847995,3.982300884955752
9031,45,61.77777777777778,233.84444444444443,2985.561111111112,0.08039794088726936,0.30432645034414946,3.885425704204987
9036,20,61.77777777777778,233.84444444444443,2985.561111111112,0.035732418172119716,0.1352562001529553,1.72685586853555
9039,250,4.916666666666667,74.1547619047619,566.1666666666667,0.03554765072203907,0.5361412018101243,4.09340235602599
9220,123,46.638888888888886,592.4309523809524,3000.7753968253965,0.16590269342742012,2.107380621865265,10.674283469533338
9221,132,83.41666666666667,664.5833333333334,3030.0732142857137,0.3184394701833536,2.5370177569552896,11.567171735951016
9222,235,68.81388888888888,481.905753968254,2629.021626984126,0.4676749346083894,3.27514177172016,17.867432539223486
9223,211,49.66666666666668,136.8666666666667,752.5714285714283,0.303073245030559,0.8351803651647486,4.592300637068986
9224,202,7.600000000000001,157.87301587301587,562.4761904761905,0.044398172248250344,0.9222728094843313,3.285909840829154
9225,178,92.41666666666666,477.0416666666667,1587.7904761904765,0.47574083714114945,2.4557064221952305,8.17359895777387
9226,289,39.43055555555555,273.1805555555555,2782.345833333333,0.3295572489894023,2.283219982519392,23.254611193051453
9227,199,54.888888888888886,497.73333333333335,3554.505952380952,0.3158912860457195,2.864507297510942,20.456552852212663
9228,187,44.47222222222222,176.38690476190482,2320.2912698412697,0.2405085764230307,0.9539114810132513,12.548281203664684
9229,23,94.58333333333334,465.7583333333333,3469.7928571428583,0.06291331675246303,0.30980512657373666,2.3079772026804832
9230,122,2.722222222222222,80.27777777777779,317.1095238095238,0.009604694057236135,0.2832404676062494,1.118843250181095
9231,3,156,486,1020,0.01353461738677772,0.042165538781884435,0.08849557522123894
9232,378,19.5,109.83333333333334,295.4666666666667,0.21317022384174908,1.200676730869339,3.2299843831337847
9233,55,12.285714285714285,19.738095238095237,33.45714285714286,0.01954173999983474,0.031395547402835275,0.053217157069317414
9234,265,26.3,204.70277777777778,1241.057142857143,0.20155879460928916,1.5688078000784058,9.511254059145783
9235,208,5.442176870748299,19.584353741496603,155.13818800247375,0.032736791865222,0.11780743762598454,0.933216007418432
9236,66,2.6666666666666665,39.74761904761905,222.54285714285717,0.005089941581352305,0.07586739710633515,0.42477380332664044
9237,184,23.816666666666663,134.30873015873013,1090.5539682539684,0.12673568935932286,0.7146973899359809,5.80316762562121
9238,133,2.8,70.59523809523807,473.69047619047615,0.010769853664179535,0.27153585131200947,1.8219918252453389
9239,201,33.63333333333333,242.23809523809524,1323.1814285714286,0.195508704956909,1.4081166389859778,7.691580402072333
9240,135,1.8015873015873014,43.85555555555555,350.67460317460313,0.007033786966113878,0.17122158597952453,1.3691095907389503
9241,0,499.5833333333333,1324.5777777777773,2581.154761904761,0.0,0.0,0.0
9242,126,2.0,702.8333333333333,2253.740476190476,0.007287870900572618,2.561079298976227,8.212484816935623
9243,228,8.777777777777777,827.9833333333332,3005.6071428571427,0.057878805406134916,5.459546532477297,19.818336184031132
9244,25,788.6666666666666,1616.3749999999998,2401.395238095237,0.5702084176836909,1.1686440800508993,1.7362161186991993
9245,0,788.6666666666666,1616.3749999999998,2401.395238095237,0.0,0.0,0.0
9246,0,498.54166666666663,1357.2999999999993,2366.399999999998,0.0,0.0,0.0
9247,216,397.91666666666663,1305.9083333333328,2669.5488095238074,2.4856845393024463,8.157678292555957,16.675994645645854
9248,2,295.83333333333326,804.8833333333337,1623.1166666666668,0.017111072550947612,0.04655464939171344,0.0938814660574161
9249,166,331.66666666666663,864.338888888889,2141.1460317460314,1.5922455511211366,4.149466584404985,10.27908616084913
9250,130,266.0833333333333,679.7791666666667,1591.6050595238098,1.00037114157364,2.555708591204427,5.983823753198428
