MGRA,population,emp_5min,emp_10min,emp_15min,weighted_5min,weighted_10min,weighted_15min
948,0,1368.25,5746.531349206342,6474.999999999995,0.0,0.0,0.0
950,0,1368.25,5746.531349206342,6474.999999999995,0.0,0.0,0.0
1046,395,1390.75,5746.798809523803,6474.666666666662,15.887160911562265,65.64825986933606,73.96302080320817
1288,0,1934.75,6004.046626984124,6474.999999999995,0.0,0.0,0.0
1289,0,2065.75,5982.802182539679,6474.999999999995,0.0,0.0,0.0
1290,76,210.26031746031754,6129.485714285714,6474.999999999999,0.4621373164146027,13.472176363170634,14.231592341951528
1291,327,86.20339506172839,5023.56668871252,6451.744348244345,0.8152151710678808,47.50726783529973,61.01337271895138
1292,0,1721.25,5701.993650793644,6471.761904761899,0.0,0.0,0.0
1293,0,1721.25,5701.993650793644,6471.761904761899,0.0,0.0,0.0
1294,30,69.30555555555554,5239.083333333331,6466.333333333331,0.06012975495016098,4.545447972699402,5.610214587309848
1295,353,48.6462962962963,3408.249338624339,6431.161616161614,0.4966204694485683,34.79414704535808,65.65446383553271
1296,123,59.893095238095235,4087.8633333333332,6451.699999999999,0.21305022599010104,14.5412455896813,22.949826479264267
1297,44,81.98611111111111,4581.0208333333285,6421.540584415576,0.10432612900945366,5.829282106156123,8.171316609239554
1300,0,843.875,4201.316567460314,6412.935064935055,0.0,0.0,0.0
1334,153,431,5074,6341,1.907079646017699,22.451327433628318,28.057522123893804
1343,162,431,5074,6341,2.019260801665799,23.771993753253515,29.707964601769913
1361,311,431,5074,6341,3.876482156284343,45.63635837815953,57.031956735496564
1362,229,431,5074,6341,2.8543871826016542,33.60362079935219,41.99459193706981
1369,68,431,5074,6341,0.8475909537856441,9.978367748279254,12.470009832841692
1372,99,431,5074,6341,1.2339927121290994,14.527329515877147,18.154867256637168
1386,0,431,5074,6341,0.0,0.0,0.0
1387,135,431,5074,6341,1.6827173347214992,19.80999479437793,24.75663716814159
9031,45,969.9801587301587,6109.947089947084,6475.374999999997,1.2623375308825595,7.95151885729709,8.427088755856321
9036,20,969.9801587301587,6109.947089947084,6475.374999999997,0.5610389026144709,3.534008381020929,3.7453727803805874
9039,250,101.57857142857144,5395.3966810966795,6413.1729166666655,0.7344161853531974,39.008883401994616,46.36743678543196
9220,123,1541.3166666666673,6160.74454064454,6437.083333333336,5.482733240788943,21.914846969150283,22.89783243680954
9221,132,941.4416666666673,5709.807088744588,6436.937500000002,3.5939123141882146,21.796938391875923,24.57272687836197
9222,235,827.1488095238096,5616.959920634919,6434.877314814817,5.621492574414231,38.174144870993295,43.73289863443467
9223,211,559.95,5198.377272727272,6437.500000000001,3.4168965816415064,31.721256421581767,39.282564058071614
9224,202,457.67619047619036,4672.640740740739,6436.874999999997,2.673682412984859,27.29693532389465,37.603353288217924
9225,178,307.1666666666667,4796.399278499275,6435.874999999998,1.581226984402414,24.690817038951675,33.130480363236735
9226,289,428.66805555555555,4652.164646464645,6434.874999999999,3.582771359117229,38.88239871676448,53.782141101278256
9227,199,724.2555555555554,5444.8425925925885,6437.499999999997,4.168166335691929,31.335637570881055,37.04848458557463
9228,187,493.502976190476,4751.408730158727,6432.479166666664,2.6688951514725843,25.695917419737462,34.78725213044902
9229,23,429.4309523809523,5932.728336940831,6436.874999999996,0.28564150340568867,3.9462303126160885,4.281569928856496
9230,122,17.718253968253965,4662.068073593072,6405.562499999997,0.06251451744250633,16.448964803584786,22.600457660940474
9231,3,431,5074,6341,0.03739371854936665,0.4402221065417317,0.5501474926253688
9232,378,21.66666666666667,4508.2642857142855,6433.6527777777765,0.23685580426861014,49.28347214992191,70.33144629533227
9233,55,116.0952380952381,5833.54444444444,6436.874999999997,0.18466186868060894,9.278875135763903,10.23853678639597
