rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num,income (USD),agent_transit_15min_acc
0,543,863,18007,C,0,219.52484605255344,1.6478810846554401,219.52484605255344,1.6478810846554401,0,0,0,0,0,0,0,0,0.5038801795080834,0,6.947736210051903,0.017253400489966975,"[0.9717858708767163, 0.02821412912328371]",0.5319069126295197,54932,618.9236111111112
1,630,485,18121,C,0,206.4941848416827,1.1697668444673504,206.4941848416827,1.1697668444673504,0,0,0,0,0,0,0,0,0.35768498896026635,0,0.10376245470148149,0.006674100587671039,"[0.9111668770531511, 0.08883312294684886]",0.09975319040793329,59953,1055.682142857143
2,333,654,18139,C,0,161.92065787701242,0.9389460613281927,161.92065787701242,0.9389460613281927,0,0,0,0,0,0,0,0,0.28710585632420355,0,2.5968191787309025,0.04089560871539551,"[0.9306785590187882, 0.06932144098121175]",0.21909215981842922,54465,253.00555555555556
3,83,1042,18141,C,0,149.3723297043379,1.4691563322952261,149.3723297043379,1.4691563322952261,0,0,0,0,0,0,0,0,0.44923068984503967,0,0.0,0.0,"[0.9639637451281673, 0.03603625487183274]",0.4476111729111858,31949,771.5
4,115,116,18157,T,0,67.5829541314462,0.05253475065457839,0,0,0,0,0,0,67.5829541314462,0.05253475065457839,0,0,0,0,0.0,0.0,"[0.6060885890199644, 0.39391141098003557]",0.06729436094715913,98641,1020.0
5,158,66,18158,C,0,71.84978432089372,0.4709303918220962,71.84978432089372,0.4709303918220962,0,0,0,0,0,0,0,0,0.14399855218724472,0,0.0,0.0,"[0.9382930085540282, 0.06170699144597182]",0.9928534407982111,62335,2706.637301587302
6,583,130,18191,C,0,281.3910133314601,2.1035058549330015,281.3910133314601,2.1035058549330015,0,0,0,0,0,0,0,0,0.6431986613897965,0,3.5026141398429136,0.17080184839847612,"[0.9405241690559519, 0.059475830944047986]",0.7837985890347726,168177,189.17142857142863
7,236,231,18202,C,0,161.53456860313025,0.9179821945830572,161.53456860313025,0.9179821945830572,0,0,0,0,0,0,0,0,0.28069563835575656,0,0.0,0.0,"[0.9952621233637585, 0.004737876636241519]",0.11229583320592373,33828,1945.9166666666667
8,354,735,18221,T,1,153.56272425494947,1.4046872917823965,0,0,0,1.4046872917823963,0,0,0,0,180.0,0,0.4295176947698455,442.2280917128875,2.3158999424234414,5.498516895761645,"[0.7333124316622278, 0.2666875683377721]",0.4765969541523558,91844,375.7023809523811
9,61,519,18222,C,0,278.7757007839177,2.265416846539015,278.7757007839177,2.265416846539015,0,0,0,0,0,0,0,0,0.6927069300837285,0,0.0,0.0,"[0.995938020766546, 0.004061979233454066]",0.6591393651724949,33178,2297.899523809524
10,415,196,18246,C,0,117.05939473643667,0.6503305091593841,117.05939473643667,0.6503305091593841,0,0,0,0,0,0,0,0,0.19885455130600702,0,3.199573048055364,0.016740484888880827,"[0.9789282673604298, 0.02107173263957011]",0.2896690760204881,82808,562.4761904761905
11,130,428,18259,C,0,117.38518272564714,0.9262616538795396,117.38518272564714,0.9262616538795396,0,0,0,0,0,0,0,0,0.2832272867103547,0,1.2341503405841605,0.0071541308678223945,"[0.9776225685441172, 0.022377431455882897]",0.43555317224387113,40571,3842.234523809525
12,144,636,18261,C,0,310.62395476386325,2.118014419893182,310.62395476386325,2.118014419893182,0,0,0,0,0,0,0,0,0.6476350120370697,0,1.927330176462707,0.0030795767132219816,"[0.9925814669635626, 0.0074185330364372705]",0.8041421612569768,67096,3114.1833333333325
13,79,127,18308,C,0,159.305446260173,1.2636092137877273,159.305446260173,1.2636092137877273,0,0,0,0,0,0,0,0,0.38637960190225673,0,3.6451988154057364,1.4196191270832748,"[0.8404878393490846, 0.15951216065091542]",0.7558042041572239,112231,295.4666666666667
14,144,97,18310,C,0,27.834549626177964,0.19830559913447984,27.834549626177964,0.19830559913447984,0,0,0,0,0,0,0,0,0.06063681525310592,0,0.0,0.0,"[0.8133390793638839, 0.18666092063611614]",0.5847722060236891,60512,3114.1833333333325
15,433,113,18317,C,0,236.86270699488796,2.2591171498100766,236.86270699488796,2.2591171498100766,0,0,0,0,0,0,0,0,0.6907806428363163,0,2.7279278813415253,0.03914552884990145,"[0.9682190302307249, 0.03178096976927513]",0.38223882553856614,160392,58.48073593073593
16,246,251,18349,C,0,170.37727199504536,1.1731964748099266,170.37727199504536,1.1731964748099266,0,0,0,0,0,0,0,0,0.3587336828064154,0,5.228894219006717,0.2367187056210599,"[0.9167772283795512, 0.08322277162044872]",0.9097462559682401,106515,2669.5488095238074
17,183,1039,18366,C,0,131.61003196554645,1.218617599325725,131.61003196554645,1.218617599325725,0,0,0,0,0,0,0,0,0.3726223089867838,0,0.0,0.0,"[0.9894759862041587, 0.01052401379584135]",0.8012626035984731,120554,3266.624999999999
18,597,1065,18378,C,0,276.09260123024256,2.2694234108368625,276.09260123024256,2.2694234108368625,0,0,0,0,0,0,0,0,0.6939320356792773,0,3.8544796042990797,0.0055522475661600535,"[0.9902213329049768, 0.009778667095023123]",0.22342764627151823,53105,121.12987012987011
19,707,769,18387,C,0,201.20554807486238,1.5202449811650727,201.20554807486238,1.5202449811650727,0,0,0,0,0,0,0,0,0.4648523010177577,0,2.4779029595379205,0.170936085520388,"[0.916007974323194, 0.08399202567680607]",0.5963033449454617,123697,623.8750000000002
20,262,306,18422,T,1,344.6864178814108,0.7123989816404106,0,0,164.68641788141082,0.7123989816404106,0,0,0,0,180.0,0,2.41018537784921,178.12234825430198,3.2740789270397066,0.02882842939804304,"[0.942117603696467, 0.05788239630353295]",0.03769271247927364,82174,2432.452380952381
21,1095,344,18427,C,0,140.35848742107052,0.8781496078146364,140.35848742107052,0.8781496078146364,0,0,0,0,0,0,0,0,0.2685158450696773,0,2.324598970347781,0.1446530222255292,"[0.9105005492216751, 0.08949945077832484]",0.3595124041099139,123014,351.9232142857141
22,658,428,18438,C,0,131.78542462191427,0.9303662253193618,131.78542462191427,0.9303662253193618,0,0,0,0,0,0,0,0,0.28448236040053765,0,0.0,0.0,"[0.9823403414435964, 0.017659658556403602]",0.2557168678109947,37760,176.1369047619048
23,657,311,18466,T,1,130.29603956272203,1.1282137989986436,0,0,0,1.1282137989986436,0,0,0,0,180.0,0,0.3449791231032907,897.3763030479241,4.119893954395884,0.7887257690458814,"[0.871241530138664, 0.12875846986133602]",0.6839839319154413,78218,1055.682142857143
24,570,213,18492,C,0,210.00862510463372,1.707240975642518,210.00862510463372,1.707240975642518,0,0,0,0,0,0,0,0,0.5220309264307007,0,0.0,0.0,"[0.9807360735488038, 0.019263926451196216]",0.6493469852322284,117149,3029.433333333333
25,451,32,18495,T,1,807.9999181442057,1.2338711298409404,0,0,274.6020207838849,1.2338711298409402,0,0,0,0,533.3978973603208,0,3.4424333418408097,216.9105953664174,1.2138095133110358,0.446631271833638,"[0.8243530669061595, 0.17564693309384047]",0.1007012080683658,134412,860.452380952381
26,441,682,18505,C,0,75.6421651070277,0.6962035850586594,75.6421651070277,0.6962035850586594,0,0,0,0,0,0,0,0,0.21288137273987762,0,4.448077742515494,5.300015832049135,"[0.7644491532991361, 0.23555084670086401]",0.4341718354537837,100369,618.9236111111112
27,108,447,18563,C,0,164.9504816872793,1.4711494066056576,164.9504816872793,1.4711494066056576,0,0,0,0,0,0,0,0,0.44984012134508233,0,0.0,0.0,"[0.9732010648276366, 0.026798935172363463]",0.8440257972617865,65833,1020.0
28,689,160,18578,C,0,378.9736794358162,2.80232889328398,378.9736794358162,2.80232889328398,0,0,0,0,0,0,0,0,0.8568809964123517,0,0.3992040316242642,0.009545995174353747,"[0.9636836367178461, 0.03631636328215384]",0.30437365510679626,77331,222.39771825396824
29,886,217,18579,C,0,337.0554860456458,2.8016423982909635,337.0554860456458,2.8016423982909635,0,0,0,0,0,0,0,0,0.8566710836804601,0,9.387052235535611,5.754341907112194,"[0.7039959144992901, 0.2960040855007098]",0.7527826307091203,167532,1020.0
30,851,1000,18611,C,0,263.47788181729516,2.2778914778328336,263.47788181729516,2.2778914778328336,0,0,0,0,0,0,0,0,0.6965213554777434,0,6.994107689471628,0.012389045882711034,"[0.9890419856241729, 0.010958014375827076]",0.629058085700789,63985,1020.0
31,561,471,18647,C,0,51.64811479085442,0.2869342086099455,51.64811479085442,0.2869342086099455,0,0,0,0,0,0,0,0,0.08773719286402262,0,0.0,0.0,"[0.8775995374264082, 0.12240046257359176]",0.3038084666226045,36781,1286.9523809523812
32,262,665,18726,C,0,226.32270175465533,1.6496737376635355,226.32270175465533,1.6496737376635355,0,0,0,0,0,0,0,0,0.5044283272645725,0,3.5697154180196495,0.008596378785491503,"[0.979157397245143, 0.020842602754857033]",0.34575647540858767,63073,2432.452380952381
33,61,945,18750,C,0,158.82208597643688,1.187136485170622,158.82208597643688,1.187136485170622,0,0,0,0,0,0,0,0,0.36299618389845284,0,2.0408536667028656,1.6405257404270304e-06,"[0.9999930735454221, 6.926454577845784e-06]",0.759930988628561,11583,2297.899523809524
34,447,762,18781,C,0,164.91747991233305,1.4971072022131706,164.91747991233305,1.4971072022131706,0,0,0,0,0,0,0,0,0.4577773559138514,0,0.0,0.0,"[0.9075027791928645, 0.09249722080713549]",0.20423717687161713,130763,2782.345833333333
35,631,228,18795,C,0,105.0892359319671,0.8661098252998336,105.0892359319671,0.8661098252998336,0,0,0,0,0,0,0,0,0.26483438538712645,0,0.0,0.0,"[0.9602601736344135, 0.039739826365586504]",0.6864470981194327,23111,1441.5111111111116
36,542,30,18831,C,0,192.10235946244148,1.6325700974197104,192.10235946244148,1.6325700974197104,0,0,0,0,0,0,0,0,0.499198468510473,0,8.317106292707996,0.012699222925858008,"[0.9745181339984937, 0.02548186600150617]",0.2666952354470805,77816,1020.0
37,30,511,18837,C,0,189.71384411717744,1.6193005567380936,189.71384411717744,1.6193005567380936,0,0,0,0,0,0,0,0,0.4951409800163678,0,0.0,0.0,"[0.9517231041555891, 0.04827689584441077]",0.14594152812510464,77816,1020.0
38,734,247,18846,C,0,237.2106332327649,1.9738849303001782,237.2106332327649,1.9738849303001782,0,0,0,0,0,0,0,0,0.6035638750085649,0,5.897373967819216,2.4697306086774504,"[0.6771618751491937, 0.3228381248508063]",0.46665273607418534,82629,1020.0
39,602,73,18914,C,0,203.69741893013776,1.914946979477112,203.69741893013776,1.914946979477112,0,0,0,0,0,0,0,0,0.5855421466708222,0,0.0,0.0,"[0.9607106606147421, 0.03928933938525786]",0.5747909751231177,38432,3476.6821428571448
40,675,333,18928,C,0,358.5072188060344,2.899093584173848,358.5072188060344,2.899093584173848,0,0,0,0,0,0,0,0,0.8864691810633252,0,0.6652821262676749,0.00011857184669654466,"[0.9993645543639692, 0.0006354456360307695]",0.5691944951748263,24403,981.3214285714288
41,802,258,18954,C,0,256.03372822501143,1.8316169092780477,256.03372822501143,1.8316169092780477,0,0,0,0,0,0,0,0,0.5600619277877312,0,7.312158253935059,0.0232382328400724,"[0.9788027708835785, 0.021197229116421527]",0.4517379671529902,75543,1020.0
42,582,700,18958,C,0,126.7682039244728,0.740567904572512,126.7682039244728,0.740567904572512,0,0,0,0,0,0,0,0,0.226446854793498,0,0.0,0.0,"[0.6496251830435784, 0.35037481695642164]",0.5866213456704935,57458,121.12987012987011
43,667,539,18987,C,0,190.71947782589396,1.5506283389298776,190.71947782589396,1.5506283389298776,0,0,0,0,0,0,0,0,0.47414276008494777,0,1.3523183473041023,0.027682559164951305,"[0.9494098811327539, 0.050590118867245994]",0.3850557752987318,62695,917.5786435786436
44,395,443,18999,C,0,83.54224889376573,0.48226090034102415,83.54224889376573,0.48226090034102415,0,0,0,0,0,0,0,0,0.14746313389741653,0,0.0,0.0,"[0.9928996970523284, 0.0071003029476715525]",0.02511066489412772,15902,715.5277777777778
45,655,1085,19049,C,0,96.6806034368778,0.5734144301458133,96.6806034368778,0.5734144301458133,0,0,0,0,0,0,0,0,0.175335568012064,0,1.1439434346100148,0.11215373708520884,"[0.9188472287692048, 0.08115277123079519]",0.8704712321086546,106518,157.8787878787879
46,736,109,19053,C,0,238.77453916309813,2.2466305294319184,238.77453916309813,2.2466305294319184,0,0,0,0,0,0,0,0,0.6869625514848331,0,2.3304393580640514,0.027124204722810505,"[0.97294761262349, 0.027052387376509897]",0.6439205755616174,96941,994.592261904762
47,786,477,19116,C,0,168.66972669838768,1.2154206545729789,168.66972669838768,1.2154206545729789,0,0,0,0,0,0,0,0,0.37164476448379075,0,6.377026422552928,0.37150365974816296,"[0.8997404477908368, 0.10025955220916315]",0.361912291152644,66494,1020.0
48,787,704,19133,C,0,104.89771056469864,0.6936123229320977,104.89771056469864,0.6936123229320977,0,0,0,0,0,0,0,0,0.212089030599633,0,0.0,0.0,"[0.7949748791862576, 0.20502512081374236]",0.9619407915533922,53984,176.1369047619048
49,428,110,19139,C,0,168.223988312579,1.4205282285058491,168.223988312579,1.4205282285058491,0,0,0,0,0,0,0,0,0.4343614508600846,0,0.0,0.0,"[0.9978766571231392, 0.0021233428768607705]",0.9762914602288512,24755,752.5714285714283
50,576,39,19162,C,0,282.19162349511595,2.667820695823187,282.19162349511595,2.667820695823187,0,0,0,0,0,0,0,0,0.8157518061370564,0,1.2489493832872327,0.020242840301475766,"[0.9662667212896329, 0.033733278710367]",0.8101838207984565,73334,293.78293650793654
51,788,274,19192,C,0,338.89443572011857,2.4908081433532216,338.89443572011857,2.4908081433532216,0,0,0,0,0,0,0,0,0.7616258637105742,0,5.593501605419332,7.488022524637965e-06,"[0.9999809758952998, 1.9024104700309457e-05]",0.9962090246739035,23244,1020.0
