rq_id,origin,dest,dp_time,mode,switch_mode,tt (s),dist (mi),tt_C (s),dist_C (mi),tt_M (s),dist_M (mi),tt_F (s),dist_F (mi),tt_W (s),dist_W (mi),agent_M_tot_wait_time (s),agent_F_tot_wait_time (s),out_of_pock_cost ($),tt_saved_with_micro (s),gen_cost_saved_with_micro,mob_logsum_increased_with_micro,"agent_prob (auto,transit)",agent_ran_num,income (USD),agent_transit_15min_acc
3600,932,354,33047,T,1,563.3781019930005,2.5200160098684474,0,0,383.37810199300054,2.5200160098684465,0,0,0,0,180.0,0,0.0,1068.9062055848026,14.413593079607832,1.2752744355531962,"[0.2920212258965561, 0.707978774103444]",0.2236542992186532,44421,2297.899524
7135,480,427,48858,T,1,416.6287302779114,2.774429619867627,0,0,0,4.124977584761292,0,0,172.6770885750526,0.13422834069083675,180.0,0,0.8483501072431755,2487.6222981672786,12.26717197217075,0.4607559870942849,"[0.2874611853235987, 0.7125388146764013]",0.7579544029403025,19305,2579.001984
11601,287,61,62481,T,1,89.95755790505595,0.7413316560524252,0,0,0,0.784871007949429,0,0,32.48850107804664,0.025254523499469606,180.0,0,0.22668039059676792,56.77973720046657,2.979694059850622,0.1283099137361745,"[0.8524294982161659, 0.14757050178383413]",0.420571580830845,33129,2297.899524
7742,233,116,51001,T,1,819.0628323749239,1.5744717767646184,0,0,321.84211299810767,1.5744717767646184,0,0,0,0,497.22071937681625,0,0.0,217.33807144464026,8.862175816859443,0.4495692109831773,"[0.6419448135240615, 0.3580551864759385]",0.25891675029296335,89724,473.69047620000003
12105,113,1021,64032,T,1,99.56272110697557,0.8268325896420644,0,0,0,0.8715363656080861,0,0,57.50885276831144,0.044703775966021854,180.0,0,0.25282440436476633,-88.91055917241852,3.6105932362711872,0.2775330441568016,"[0.878435675300279, 0.12156432469972102]",0.5112747213686085,123102,1020.0
14206,1020,80,73932,C,0,99.9361969458826,0.8590243379781977,99.9361969458826,0.8590243379781977,0,0,0,0,0,0,0,0,0.26266782333554817,0,0.0,0.0,"[0.95571813041971, 0.044281869580289936]",0.5596261481137056,3623,1020.0
13691,12,267,70121,T,1,376.3982114609671,1.4275180100188087,0,0,196.3982114609671,1.4275180100188085,0,0,0,0,180.0,0,0.0,1042.2947752558848,8.281589552049192,0.9025403414126868,"[0.49703612233375555, 0.5029638776662444]",0.14615434035846886,33623,1124.085714
1432,142,1026,27714,C,0,76.72498048859687,0.6960634674251104,76.72498048859687,0.6960634674251104,0,0,0,0,0,0,0,0,0.21283852832652614,0,5.091794381824236,0.2165248686339673,"[0.8473374262504538, 0.15266257374954625]",0.30331272607892745,35640,3774.5595240000002
5650,1085,646,42902,T,1,76.43523362037735,0.46094006027119633,0,0,0,0.41740526959561075,0,0,56.00502000467389,0.04353479067558567,180.0,0,0.14094376255340094,-171.90921422989072,2.061848346333846,0.15902344796209075,"[0.8109253486769128, 0.18907465132308712]",0.4765969541523558,114587,146.047619
14048,954,169,72844,C,0,289.0340626531233,2.1648303960281976,289.0340626531233,2.1648303960281976,0,0,0,0,0,0,0,0,0.6619501484133637,0,0.0,0.0,"[0.9999878240298433, 1.217597015675035e-05]",0.6452526859408498,47289,129.3182981
11909,130,224,63402,C,0,25.764525695470823,0.25048865163829337,25.764525695470823,0.25048865163829337,0,0,0,0,0,0,0,0,0.07659306725923849,0,1.689019148311421,0.3859599941826538,"[0.8028178500658693, 0.19718214993413077]",0.9081128851953352,88207,129.3182981
