from_node,to_node,distance,travel_time,link_type,route
0,20,110.73741703344265,4.128549294313154,7,-1
20,0,110.73741703344265,4.128549294313154,7,-1
1,5,203.55140162275515,22.766613617300298,7,-1
5,1,203.55140162275515,22.766613617300298,7,-1
1,988,6.0052524170639225,0.6716694670913487,7,-1
988,1,6.0052524170639225,0.6716694670913487,7,-1
2,1054,6.06005439155826,0.5422391228260934,7,-1
1054,2,6.06005439155826,0.5422391228260934,7,-1
3,20,103.51746729496105,4.631247265815804,7,-1
20,3,103.51746729496105,4.631247265815804,7,-1
3,0,11.910338498677168,0.4440452100205151,7,-1
0,3,11.910338498677168,0.4440452100205151,7,-1
5,989,66.04963704417162,7.387453754479464,7,-1
989,5,66.04963704417162,7.387453754479464,7,-1
6,4,55.40432380122164,6.196807404195238,7,-1
4,6,55.40432380122164,6.196807404195238,7,-1
7,1,66.2202656636715,7.406538053684667,7,-1
1,7,66.2202656636715,7.406538053684667,7,-1
7,1058,152.05222028504895,5.668861560740623,7,-1
1058,7,152.05222028504895,5.668861560740623,7,-1
8,10,374.7931907682179,18.630886225712388,7,-1
10,8,374.7931907682179,18.630886225712388,7,-1
8,990,53.117761091671646,6.601180249800221,7,-1
990,8,53.117761091671646,6.601180249800221,7,-1
9,8,35.509923281842454,4.412975988115814,7,-1
8,9,35.509923281842454,4.412975988115814,7,-1
10,7,217.86588477341166,8.122548538083926,7,-1
7,10,217.86588477341166,8.122548538083926,7,-1
11,3,106.0334030309311,3.9531726762668504,7,-1
3,11,106.0334030309311,3.9531726762668504,7,-1
11,9,31.500817443093844,3.9147465872863525,7,-1
9,11,31.500817443093844,3.9147465872863525,7,-1
12,2,57.09612477292401,5.108824213981785,7,-1
2,12,57.09612477292401,5.108824213981785,7,-1
14,11,287.9640867582692,10.735973070550713,7,-1
11,14,287.9640867582692,10.735973070550713,7,-1
14,9,259.07923885346435,9.659078542681144,7,-1
9,14,259.07923885346435,9.659078542681144,7,-1
15,13,32.820379475987856,2.097634847571894,7,-1
13,15,32.820379475987856,2.097634847571894,7,-1
15,21,26.293124556516016,2.940807102272647,7,-1
21,15,26.293124556516016,2.940807102272647,7,-1
19,15,24.81493849440997,1.585986529019584,7,-1
15,19,24.81493849440997,1.585986529019584,7,-1
20,26,32.11357749844552,1.1972691008228789,7,-1
26,20,32.11357749844552,1.1972691008228789,7,-1
20,11,106.80447098913693,13.273066296357776,7,-1
11,20,106.80447098913693,13.273066296357776,7,-1
21,13,42.716417563794636,5.308559061397488,7,-1
13,21,42.716417563794636,5.308559061397488,7,-1
22,20,21.076694172833786,2.6192944590543785,7,-1
20,22,21.076694172833786,2.6192944590543785,7,-1
22,19,22.814664811450726,1.4581438943807599,7,-1
19,22,22.814664811450726,1.4581438943807599,7,-1
26,16,53.49844253300984,5.983640301989553,7,-1
16,26,53.49844253300984,5.983640301989553,7,-1
26,22,23.06830402884627,1.4743546289796394,7,-1
22,26,23.06830402884627,1.4743546289796394,7,-1
26,76,291.1538406932371,10.854894540005498,7,-1
76,26,291.1538406932371,10.854894540005498,7,-1
28,19,37.46558314334134,1.3968043592777666,7,-1
19,28,37.46558314334134,1.3968043592777666,7,-1
28,22,26.34699875946404,3.2742586336108603,7,-1
22,28,26.34699875946404,3.2742586336108603,7,-1
29,1045,70.84704158081468,6.339223247751504,7,-1
1045,29,70.84704158081468,6.339223247751504,7,-1
29,1062,16.650511756135625,2.069233098209446,7,-1
1062,29,16.650511756135625,2.069233098209446,7,-1
30,31,146.19550261518393,16.351528381000477,7,-1
31,30,146.19550261518393,16.351528381000477,7,-1
30,1049,78.96775694639177,7.065845368946466,7,-1
1049,30,78.96775694639177,7.065845368946466,7,-1
30,984,19.053477432608723,2.131074290404988,7,-1
984,30,19.053477432608723,2.131074290404988,7,-1
31,1051,8.7035218511113,0.9734628084812458,7,-1
1051,31,8.7035218511113,0.9734628084812458,7,-1
31,1048,230.031406255715,28.587025217203287,7,-1
1048,31,230.031406255715,28.587025217203287,7,-1
32,1059,170.00844295972982,19.014934319716904,7,-1
1059,32,170.00844295972982,19.014934319716904,7,-1
32,34,78.05021866351301,4.988390175347394,7,-1
34,32,78.05021866351301,4.988390175347394,7,-1
33,26,100.51740222016313,6.424325649210622,7,-1
26,33,100.51740222016313,6.424325649210622,7,-1
34,35,39.62868768364199,2.532771332201318,7,-1
35,34,39.62868768364199,2.532771332201318,7,-1
34,25,78.98084719157289,17.667541631671707,7,-1
25,34,78.98084719157289,17.667541631671707,7,-1
35,17,178.59639119859548,39.950941132778624,7,-1
