Transit Fare ($),Micro distance based fare ($/mile),Micro start fare ($),Fleet size,Total subsidy ($),Total mob. Logsum increase with micro,car_users,car_mode_share (%),trsit_mode_users (W_M_F),transit_mode_share (%),pure_M_users,M_mode_share (%),M_trips,pure_F_users,F_mode_share (%),F_trips,pure_walk_users,W_mode_share (%),walk_users,M_pls_F_users,M_pls_F_mode_share (%),F_oper_cost ($),M_oper_cost ($),F_revenue ($),M_revenue ($),Total_T_revenue ($),sub_per_F_trip ($),sub_per_F_rider ($),sub_per_M_trip ($),sub_per_M_rider ($),sub_per_T_trip ($),sub_per_T_rider ($),sub_per_M_pax_mile ($/mi),sub_per_F_pax_mile ($/mi),sub_per_T_pax_mile ($/mi),sub_per_M_VMT ($/mi),sub_per_F_VMT ($/mi),sub_per_T_VMT ($/mi),tt_auto_gas_cost ($),auto_gas_cost_per_mile ($/mi),avg_M_fare,avg_F_fare,avg_T_fare,avg_auto_gas_cost,tt_o_pckt_cost ($),tt_gen_cost,tt_mode_switch,M_avg_wait_time (s),F_avg_wait_time (s),avg_walk_time (s),tt_walk_time (h),car_VMT (mi),M_VMT (mi),M_PMT (mi),M_PMT/M_VMT,F_VMT (mi),F_PMT (mi),F_PMT/F_VMT,tt_VMT (mi),tt_walk_dist (mi),wghted_acc_emp_5_min,wghted_acc_emp_10_min,wghted_acc_emp_15_min,M_util_rate (%),M_veh_occ,M_avg_speed (mph)
2.5,2.0,2.0,6,-13924.558852944461,2166.5190493546756,3380.0,0.8982195057135265,383.0,0.10178049428647355,216.0,0.05740100983258039,221.0,19.0,0.005049162901939941,24.0,143.0,0.03800159447249535,235.0,5.0,0.0013287270794578793,3157.5551018271553,11834.98668241095,60.0,1007.9829312936452,1067.9829312936452,129.0647959094648,129.0647959094648,48.990967199625814,48.990967199625814,56.834934093650865,58.01899522060192,38.25911755455401,108.7129704513046,44.70386762335754,24.46342176213759,2.0209148034295517,7.04923788855881,1441.3588114822694,0.3057745999999999,4.561008738885272,2.5,4.449928880390188,0.4264375181900205,2509.3417427759146,4498.658302988171,182.0,189.1915359053883,450.0,642.3899311756198,41.93378717396408,4713.795100973953,442.5792865932772,282.99146564682223,0.6394141664991353,1532.7489791111002,28.492967204999996,0.018589454368140673,6689.12336667833,117.31287847060658,294.7345348364639,4393.906663358087,6358.689540973465,13.567268453104376,0.6361709147740969,27.87280663319652
0.5,5.0,0.5,4,-9978.74465329749,1773.7092376719563,3328.0,0.8844007440871645,435.0,0.1155992559128355,156.0,0.041456284879085835,216.0,95.0,0.025245814509699708,152.0,136.0,0.03614137656125432,304.0,48.0,0.012755779962795642,3157.5551018271553,7904.547511912147,75.5,1007.8579604418112,1083.3579604418112,20.276678301494442,21.552832879910177,31.929118293844144,33.807301722893804,27.116153949177964,33.3737279374498,38.32098983757508,19.52022203985532,29.534975050548134,20.1199461826127,2.010802253878882,5.320499727992922,1420.7195165858477,0.3057745999999989,4.940480198244172,0.527972027972028,3.6232707707083986,0.4268988932048821,2504.077477027659,4610.730399078717,146.0,183.13796368327002,447.0394736842105,581.3405808504526,49.09098238292711,4646.296705435484,342.77872758080895,179.97159208836223,0.5250372254968317,1532.7489791111002,157.8903711,0.10301123879499609,6521.824412127393,137.3769049795261,258.88028056213557,4143.121252991646,6321.92746340875,16.843090632520788,0.5028002549465918,26.704411681168402
0.75,1.25,1.25,4,-10206.819487490746,2211.2973098593657,3260.0,0.8663300558065373,503.0,0.13366994419346268,318.0,0.08450704225352113,325.0,53.0,0.014084507042253521,65.0,125.0,0.03321817698644698,331.0,7.0,0.0018602179112410311,3157.5551018271553,8011.709977370868,48.75,913.6955917072771,962.4455917072771,47.827770797340854,51.81341836378592,21.84004426358028,21.84004426358028,26.17133201920704,27.002167956324726,17.484668557723218,43.411179051157156,21.372428287592665,10.225755132149448,2.0282545571356834,4.5834617253963215,1387.2810444843406,0.30577459999999973,2.8113710514070065,0.8125,2.5461523590139605,0.4255463326639081,2349.7266361916177,4681.828002962751,335.0,293.26688794408784,450.0,488.86889574071955,44.94877902504949,4536.9401005980935,694.1310733471075,405.956473365822,0.584841233815244,1532.7489791111002,71.61300775000001,0.046721941248025575,6763.820153056301,124.1128593303552,198.1174469467463,3031.4269290459893,6103.121691671532,31.5228771372543,0.5835497709362921,27.89135419193937
3.5,4.25,2.75,6,-13867.133569418746,1679.1908816985604,3485.0,0.9261227743821419,278.0,0.07387722561785809,117.0,0.031092213659314378,121.0,12.0,0.0031889449906989105,16.0,145.0,0.0385330853042785,186.0,4.0,0.0010629816635663034,3157.5551018271553,11784.094628255463,56.0,1018.5161606638742,1074.5161606638742,193.8471938641972,193.8471938641972,88.97172287265776,88.97172287265776,101.2199530614507,104.26416217608079,66.71911084526415,160.51809358233024,76.75015651119297,39.04531717104169,2.0235244936361765,7.667885387713528,1484.750805613255,0.30577459999999956,8.417488931106398,3.5,8.079068877171986,0.4260404033323543,2559.266966277129,4352.564427716545,94.0,180.0,450.0,800.1485811785683,41.34101002755936,4855.703533299551,275.72009264086546,161.35674368561746,0.5852193873146196,1532.7489791111002,19.322152616,0.012606208113219984,6664.172605051517,115.68927185064454,326.8285147876037,4558.024782717918,6371.609673235406,8.325779586302454,0.5948354155214085,27.648163538239146
4.75,0.5,0.0,2,-6794.754107375046,2232.110614848454,3057.0,0.8123837363805474,706.0,0.18761626361945258,591.0,0.15705554079192133,599.0,3.0,0.0007972362476747276,11.0,104.0,0.02763752325272389,693.0,8.0,0.002125963327132607,3157.5551018271553,4107.240279075446,52.25,417.7912735275552,470.0412735275552,282.30046380246864,282.30046380246864,6.159347254670936,6.159347254670936,11.138941159631223,11.286966955772503,4.4154213351521285,290.3332179110694,8.028983918732632,5.4298418807014155,2.0259710782048868,3.071456643790759,1287.0164663398841,0.30577460000000034,0.6974812579758851,4.75,0.7807994576869687,0.42100636779191497,1757.0577398674393,4841.806182945313,1079.0,559.7637284786733,450.0,262.8529690140251,50.59919653519984,4209.0365463314565,679.4763248375284,835.5825470551101,1.2297449028189595,1532.7489791111002,10.695659023000001,0.006978089151429625,6421.261850280085,126.50618892217297,197.95595762469824,2277.4152385856974,4851.84275278207,58.43115914985969,0.6042631000865445,29.365460646327236
0.0,0.0,0.0,5,-13399.277858234578,2737.9911624862234,2598.0,0.6904065904863141,1165.0,0.3095934095136859,942.0,0.2503321817698645,1040.0,60.0,0.01594472495349455,162.0,65.0,0.01727345203295243,1033.0,98.0,0.026043050757374436,3157.5551018271553,10241.722756407424,0.0,0.0,0.0,19.491080875476268,19.984525960931364,9.847810342699447,9.847810342699447,11.147485738963875,12.181161689304162,6.430097943258982,22.5516858750821,7.732764024322406,6.352615167796009,2.06006015652892,4.2605630208547005,1041.9935953866031,0.30577459999999923,0.0,0.0,0.0,0.4010752869078534,1041.9935953866031,4272.612978442052,1412.0,485.2372610551087,461.1111111111111,150.5231235501827,43.19177406314965,3407.717957562877,1612.2057587128656,1592.778655439358,0.9879499851873638,1532.7489791111002,140.014148801,0.0913483882287102,6552.672695386843,100.48384258919697,197.9557026991729,2278.663043962466,4862.659459847307,56.25394866518262,0.69210603162542,29.116215433284317
0.0,0.0,0.0,7,-17427.500140231645,2976.660691101131,2525.0,0.6710071751262291,1238.0,0.3289928248737709,1044.0,0.2774382141908052,1119.0,52.0,0.013818761626361946,131.0,67.0,0.017804942864735582,999.0,75.0,0.01993090619186819,3157.5551018271553,14269.94503840449,0.0,0.0,0.0,24.103474059749278,24.862638597064215,12.752408434677829,12.752408434677829,13.942000112185315,14.882579112068015,8.417707722937424,25.367888385940848,9.577128780183761,7.0205146700015115,2.06006015652892,4.888011685341478,1014.48257023694,0.3057745999999998,0.0,0.0,0.0,0.40177527534136237,1014.48257023694,4231.2942050650045,1439.0,468.20219015740474,467.17557251908397,150.98533472450225,41.89843038604938,3317.746373429777,2032.6066832934084,1695.2293317954359,0.8340173953618395,1532.7489791111002,124.47055323599996,0.08120739594828189,6883.102035834286,96.78938115540517,197.85240516252466,2278.5847342164125,4996.910108019653,51.73870832108888,0.7159604112783171,28.64667637610668
1.0,0.0,0.0,3,-9299.42085087384,2658.802591190556,2689.0,0.7145894233324475,1074.0,0.2854105766675525,970.0,0.2577730534148286,992.0,10.0,0.0026574541589157587,32.0,72.0,0.019133669944193462,1061.0,22.0,0.005846399149614669,3157.5551018271553,6173.865749046684,32.0,0.0,32.0,97.6735969320986,97.6735969320986,6.223654988958351,6.223654988958351,9.081465674681484,9.280859132608622,3.8824453658709035,102.1276857447376,5.737533328918616,5.814227219154958,2.0391826348759237,3.584138940172419,1083.6436094185622,0.30577459999999973,0.0,1.0,0.031936127744510975,0.4029913013828792,1115.6436094185622,4303.056363797593,1588.0,529.9156376280238,464.0625,160.39957142515672,47.273318133914245,3543.929448092036,1061.8549149071605,1590.2002906000387,1.4975683290396336,1532.7489791111002,30.60438586300001,0.019966991516607413,6138.533342110297,106.20553191810465,198.11901409605764,2286.456300269716,4863.510124072739,59.92896856068645,0.6955396250775339,29.856298869677723
4.25,5.0,0.0,2,-6098.424264095505,1588.3554786924255,3440.0,0.914164230667021,323.0,0.08583576933297901,181.0,0.04809992027637523,193.0,7.0,0.0018602179112410311,17.0,125.0,0.03321817698644698,223.0,10.0,0.0026574541589157587,3157.5551018271553,4023.2003661508784,72.25,1010.0812038825281,1082.3312038825281,181.48853540159737,181.48853540159737,15.612016384810104,15.775492996169373,29.04011554331193,30.800122545936897,14.915232313434739,139.77757480914866,27.214270869086317,7.459404328120129,2.0129226271717644,3.1488990234758725,1473.5536870192857,0.30577459999999906,5.288383266400671,4.25,5.46631921152792,0.42835862994746676,2555.884890901814,4432.117731736506,202.0,296.2524333726379,450.0,621.8528729368924,38.5203307402575,4819.0846689662585,403.93562672419137,202.01624077650567,0.5001198889407273,1532.7489791111002,22.072962032999996,0.014400898212178848,6755.76927480155,106.93811586093909,197.78995237194704,2784.028371635542,6003.462253177688,36.39703789189527,0.4870096703701585,28.05970148930287
2.25,0.0,0.0,2,-7234.0571524421875,2625.4789319020665,2707.0,0.7193728408184958,1056.0,0.2806271591815041,948.0,0.25192665426521393,960.0,7.0,0.0018602179112410311,19.0,89.0,0.023651342014350252,1026.0,12.0,0.0031889449906989105,3157.5551018271553,4119.252050615032,42.75,0.0,42.75,163.93711062248187,163.93711062248187,4.290887552723992,4.290887552723992,7.3892310035160245,7.480927768813017,2.686841287238534,165.26967302869073,4.661216835005278,5.730262827249679,2.03216909244562,3.212840171873422,1103.4000895140407,0.30577459999999995,0.0,2.25,0.044208893485005174,0.4076099333262064,1146.1500895140407,4325.054990472389,1572.0,536.4979313848172,450.0,170.68166015786235,48.64427314499077,3608.5407012683227,718.8591823443683,1533.1207206692484,2.132713552700798,1532.7489791111002,18.846803800999997,0.012296079826410962,5860.148862723791,113.33222590323055,198.04571402800607,2282.599420926,4854.894659046709,61.42077959227565,0.6726801782533152,29.54380833666574
