Iteration,Transit Fare ($),Micro distance based fare ($/mile),Micro start fare ($),Fleet size,Peak fare factor,Micro to fixed factor,Total subsidy ($),Total mob. Logsum increase with micro,car_users,car_mode_share (%),trsit_mode_users (W_M_F),transit_mode_share (%),pure_M_users,M_mode_share (%),M_trips,pure_F_users,F_mode_share (%),F_trips,pure_walk_users,W_mode_share (%),walk_users,M_pls_F_users,M_pls_F_mode_share (%),F_oper_cost ($),M_oper_cost ($),F_revenue ($),M_revenue ($),Total_T_revenue ($),sub_per_F_trip ($),sub_per_F_rider ($),sub_per_M_trip ($),sub_per_M_rider ($),sub_per_T_trip ($),sub_per_T_rider ($),sub_per_M_pax_mile ($/mi),sub_per_F_pax_mile ($/mi),sub_per_T_pax_mile ($/mi),sub_per_M_VMT ($/mi),sub_per_F_VMT ($/mi),sub_per_T_VMT ($/mi),tt_auto_gas_cost ($),auto_gas_cost_per_mile ($/mi),avg_M_fare,avg_F_fare,avg_T_fare,avg_auto_gas_cost,tt_o_pckt_cost ($),tt_gen_cost,tt_mode_switch,M_avg_wait_time (s),F_avg_wait_time (s),avg_walk_time (s),tt_walk_time (h),car_VMT (mi),M_VMT (mi),M_PMT (mi),M_PMT/M_VMT,F_VMT (mi),F_PMT (mi),F_PMT/F_VMT,tt_VMT (mi),tt_walk_dist (mi),wghted_acc_emp_5_min,wghted_acc_emp_10_min,wghted_acc_emp_15_min,M_util_rate (%),M_veh_occ,M_avg_speed (mph)
8,1.888760509,3.261817358,0.696577417,2,2.373634001,0.192199217,-6081.668877,1478.586772,3417,0.908052086,346,0.091947914,134,0.035609886,203,25,0.006643635,73,140,0.037204358,245,47,0.012490035,3157.555102,4004.701755,100.6723544,979.9156257,1080.58798,41.87510613,42.45670483,14.90042428,16.71152558,22.03503216,29.52266445,17.47885252,34.5944815,23.2642128,8.811311427,1.994379242,3.241770006,1453.822017,0.3057746,5.413898484,1.398227144,5.245572719,0.425467374,2534.409997,4499.733642,179,284.3027346,486.9863014,676.8210141,46.06143013,4754.554555,343.2844423,173.054045,0.504112694,1532.748979,88.3633058,0.057650213,6630.587977,128.2055285,196.6178226,2927.135618,6035.902968,32.62805432,0.487294153,27.11253502
9,1.288106885,2.92781501,0,2,2.911587498,0,-6200.420572,1510.843095,3359,0.892638852,404,0.107361148,129,0.034281159,275,36,0.009566835,137,144,0.03826734,321,95,0.025245815,3157.555102,4012.950607,78.57452202,891.510615,970.085137,22.4743108,23.50366855,11.35069088,13.93499997,15.0495645,23.84777143,18.59154862,20.28924334,19.39753188,8.428809899,2.008796366,3.258099688,1432.380903,0.3057746,3.979958103,0.599805512,3.731096681,0.426430754,2402.46604,4599.603347,247,323.6779627,587.9562044,530.9725731,47.34505444,4684.433904,370.3298603,167.8956421,0.453367822,1532.748979,151.7543325,0.099007949,6587.512743,129.6006344,195.4730875,2902.219269,5929.176992,35.19811552,0.392451946,27.4927421
9,1.50629437,1.848344033,0.951424562,2,2.727789358,0.190593761,-6219.459941,1661.726797,3398,0.903002923,365,0.096997077,177,0.047036939,243,21,0.005580654,72,117,0.031092214,263,50,0.013287271,3157.555102,4040.661666,77.69344114,901.0633855,978.7568266,42.7758564,43.37833325,12.92015753,13.83082943,19.74431727,25.0784675,14.1321008,36.24539977,20.25003812,6.807664829,2.009371203,3.119189273,1444.693291,0.3057746,3.969442227,1.094273819,3.946600107,0.425159885,2423.450117,4535.111144,237,339.7438351,493.75,537.5349267,39.2699127,4724.700125,461.1857897,222.1607619,0.481716408,1532.748979,84.97248425,0.055437965,6718.634893,108.6722826,196.5398602,2539.087571,5795.607395,42.13577077,0.457939364,28.02112569
10,1.996306322,2.903185771,2.01E-10,2,1.875845074,0.097722635,-6187.805631,1562.460228,3377,0.897422269,386,0.102577731,167,0.044379484,314,11,0.0029232,107,117,0.031092214,299,91,0.024182833,3157.555102,4036.967481,88.32603526,918.3909174,1006.716953,28.6843838,30.09048104,9.931772497,12.08750606,14.69787561,23.00299491,13.65642101,26.82426462,18.05184896,6.944464786,2.002434259,3.122280144,1435.413974,0.3057746,3.559654719,0.865941522,3.742442203,0.425055959,2442.130926,4576.574349,298,355.4180229,635.046729,451.2533332,37.47909628,4694.353206,449.0737098,228.3597263,0.508512793,1532.748979,114.4198773,0.074650108,6676.175895,101.985907,196.2508767,2424.450524,5494.749063,42.32432074,0.446402951,27.4679497
10,4.149407903,1.22E-09,0.5,7,3.113776107,0.091787181,-17135.27668,2985.994049,2700,0.717512623,1063,0.282487377,962,0.25564709,963,2,0.000531491,3,98,0.026043051,889,1,0.000265745,3157.555102,14230.9198,12.44822359,240.7500045,253.1982281,1048.368959,1048.368959,14.52769449,14.52769449,17.73838165,17.7567634,8.970059373,1122.795131,10.96690694,7.345251045,2.051938655,4.984946875,1093.843728,0.3057746,0.250000005,4.149407864,0.262381584,0.405127307,1347.041957,4614.931498,1521,500.5046496,600,180.9801129,44.69203343,3577.287742,1904.655091,1559.651861,0.818863147,1532.748979,2.801140468,0.001827527,7014.691812,105.0089704,197.9835481,2284.788437,5095.096557,48.35942978,0.757166099,28.62614457
11,3.636402755,6.23E-14,1.127850216,7,3.503687052,0.078656228,-16832.0658,2970.436284,2852,0.757905926,911,0.242094074,790,0.209938879,792,9,0.002391709,13,110,0.029231996,768,2,0.000531491,3157.555102,14168.4126,47.27323699,446.6286693,493.9019063,239.2524511,282.7528968,17.32548476,17.32548476,20.90939851,21.01381498,10.71855519,270.9638394,13.03126043,8.072998398,2.029218031,5.207196119,1167.029592,0.3057746,0.563925087,4.297566999,0.616606625,0.409196912,1660.931498,4807.82897,1258,488.9525117,519.2307692,207.8133441,44.33351342,3816.633534,1699.713447,1280.189698,0.75317972,1532.748979,11.47858648,0.007488889,7049.095959,108.5008563,197.9999962,2312.712195,5420.559859,42.99307577,0.739717833,28.59302676
11,2.978777933,4.88E-13,1.060239587,3,4,3.47E-13,-8914.288027,2231.425981,3012,0.800425193,751,0.199574807,618,0.164230667,631,9,0.002391709,22,111,0.029497741,730,13,0.00345469,3157.555102,6153.79284,62.55433559,334.5055791,397.0599147,140.681853,140.681853,9.222325295,9.222325295,13.65128335,13.92857504,5.754543083,174.9656616,8.663563148,5.842410945,2.019248297,3.525118427,1246.068133,0.3057746,0.530119777,2.843378891,0.620406117,0.413701239,1643.128048,4750.867426,1100,497.1246456,572.7272727,258.7293042,52.46455336,4075.119821,996.0420991,1011.250968,1.015269303,1532.748979,17.68918963,0.011540826,6603.9109,131.3164985,198.1195784,2286.778517,4882.369207,56.81181933,0.670700741,29.38508704
12,2.021546084,2.272723158,0.72967279,2,2.241681748,0.19601519,-6218.848672,1646.347488,3383,0.899016742,380,0.100983258,178,0.047302684,245,13,0.00345469,59,144,0.03826734,280,45,0.011958544,3157.555102,4036.011181,78.71294716,896.0046633,974.7176104,52.18376533,53.08348543,12.81635313,14.08074671,20.45673905,26.3510537,14.01563799,43.94020912,21.14500675,7.041347507,2.008706055,3.14291639,1445.595041,0.3057746,4.017958131,1.357119779,4.130159366,0.42731157,2420.312651,4543.666415,254,351.4549252,541.5254237,574.0951081,44.65184174,4727.649193,445.9382972,224.0359318,0.502392222,1532.748979,70.06890081,0.045714531,6706.336469,123.2765322,197.0691115,2625.326823,5802.686924,40.79854409,0.470173059,27.9148166
12,1.993086996,2.338765101,0.697154737,2,2.278904505,0.186018502,-6163.202494,1609.226761,3386,0.899813978,377,0.100186022,166,0.044113739,240,18,0.004783417,67,144,0.03826734,289,49,0.013021525,3157.555102,4027.43511,90.98294467,930.8047731,1021.787718,45.76973369,45.76973369,12.9026264,14.4029318,20.07557816,26.45151285,14.40013993,38.90955343,20.97365237,7.411397473,2.000700832,3.159694661,1443.880055,0.3057746,4.329324526,1.357954398,4.385355012,0.426426478,2465.667772,4555.987162,247,359.3555931,523.880597,605.0289,48.57037558,4722.040531,417.820033,215.0416838,0.514675379,1532.748979,78.81283353,0.05141927,6672.609543,133.7312595,196.7846775,2616.388466,5803.370116,38.18220137,0.473033254,27.9588186
13,3.769421813,2.129584803,1.95622581,2,2.156465398,0.458726687,-6082.607131,1695.393789,3401,0.903800159,362,0.096199841,195,0.051820356,205,6,0.001594472,14,153,0.040659049,247,8,0.002125963,3157.555102,4039.050474,51.52729283,1062.471153,1113.998445,221.8591292,221.8591292,14.51989913,14.66295232,27.77446178,29.1033834,12.16565297,193.274901,23.32813442,6.528972278,2.026442589,3.058658125,1461.914071,0.3057746,5.233848043,3.680520916,5.330136103,0.429848301,2575.912516,4468.212458,221,316.7596664,482.1428571,598.7124891,41.07832912,4781.018668,455.903195,244.6707405,0.536672573,1532.748979,16.07051817,0.010484768,6769.670842,113.8698353,197.8481089,2847.75803,6039.675294,41.07940526,0.537940972,27.88151845
13,2.111824989,2.986484468,0.318897531,2,2.602369766,0.061826442,-6071.905634,1423.714742,3371,0.895827797,392,0.104172203,150,0.039861812,248,17,0.004517672,86,158,0.041987776,291,67,0.017804943,3157.555102,4019.26473,81.67959505,1023.234602,1104.914197,35.76599426,36.61756556,12.08076664,13.80659045,18.17935819,25.94831468,15.8383652,33.39546727,21.58766075,7.661856045,2.006770547,3.156235567,1446.952125,0.3057746,4.71536683,0.972376132,4.721855544,0.429235279,2551.866323,4580.326556,237,323.7454531,586.0465116,569.3246931,46.02041269,4732.087379,391.0319001,189.162839,0.48375296,1532.748979,92.10458059,0.060091105,6655.868258,126.8626186,195.6880582,2621.865149,5708.327581,36.47701503,0.434719706,27.79722369
14,1.757924115,5,8.42E-16,2,1.489928205,0.163001514,-6042.972357,1419.263805,3398,0.903002923,365,0.096997077,127,0.033749668,252,16,0.004251927,102,141,0.037470104,267,81,0.021525379,3157.555102,4008.008714,103.4787823,1019.112678,1122.59146,29.9419247,31.48532288,11.86069856,14.36969249,17.07054338,26.97755516,17.35116907,28.49426308,21.62520141,8.440182775,1.992548265,3.202633686,1448.30009,0.3057746,4.89958018,1.06679157,5.011569017,0.426221333,2570.891549,4547.217583,202,282.9873771,511.7647059,607.3986613,45.04873404,4736.495738,354.1269326,172.2590578,0.486433089,1532.748979,107.1821479,0.06992805,6623.37165,125.1340807,195.47844,2770.316742,5908.765913,33.56581428,0.431531902,27.53368045
14,4.123504314,2.595925336,1.906700108,2,1.606710165,0.660247105,-6132.849264,1655.737973,3410,0.906191868,353,0.093808132,182,0.048365666,188,4,0.001062982,10,161,0.042785012,270,6,0.001594472,3157.555102,4031.61132,42.55660068,1013.760556,1056.317157,311.4998501,311.4998501,16.05239768,16.05239768,30.97398618,31.94192325,12.85831865,232.4002456,24.71887924,6.993657422,2.032295271,3.122216291,1460.401156,0.3057746,5.392343385,4.255660068,5.50165186,0.428270134,2516.718313,4508.094444,219,347.261649,450,623.4460788,46.75845591,4776.070858,431.5125236,234.7002625,0.543901393,1532.748979,13.40359384,0.008744807,6740.332361,128.8313018,198.2339458,2736.59431,5964.14161,38.57418933,0.542913065,27.94659661
15,1.644710897,2.679959443,0.68141891,2,2.650820539,0.182318188,-6101.652667,1446.941955,3388,0.900345469,375,0.099654531,153,0.040659049,233,30,0.007972362,93,133,0.03534414,273,59,0.01567898,3157.555102,4021.646153,112.203523,965.3450645,1077.548588,32.7457159,34.21743347,13.11717205,14.41651457,18.71672597,25.21344077,16.67627311,28.85481868,21.1266614,7.662978302,1.986856048,3.158877597,1441.408696,0.3057746,4.553514455,1.260713742,4.452680114,0.425445306,2518.957283,4556.402098,200,289.2774246,503.2258065,595.378067,45.14950342,4713.958242,398.8398463,183.2724295,0.45951384,1532.748979,105.5404857,0.068856993,6645.547067,125.326473,196.1743053,2520.32132,5755.340274,36.96074354,0.433627827,27.84321396
15,3.425197843,2.130611148,1.750901245,2,2.252865415,0.52258223,-6208.36604,1581.095198,3430,0.911506777,333,0.088493223,167,0.044379484,179,8,0.002125963,19,147,0.039064576,241,11,0.0029232,3157.555102,4012.877778,65.85224511,896.2145946,962.0668397,162.721203,162.721203,17.41152616,17.50934372,31.35538404,33.37831204,15.13982059,126.0798445,26.94832033,8.421341129,2.017096667,3.262684128,1468.853061,0.3057746,5.034913453,3.465907637,5.172402364,0.428237044,2430.9199,4466.931392,193,339.8964363,450,638.7928642,42.76363341,4803.711821,370.091074,205.8586602,0.556237842,1532.748979,24.52178514,0.015998566,6706.551874,117.9972434,197.5972608,2631.818938,5838.234291,33.38691515,0.532914742,28.01798775
16,4.66291252,1.548874997,3,2,1.804301121,0.302699455,-6236.077806,1752.978128,3399,0.903268669,364,0.096731331,200,0.053149083,204,7,0.001860218,11,153,0.040659049,267,4,0.001062982,3157.555102,4037.900484,51.29203606,908.0857444,959.3777805,282.3875514,282.3875514,15.34222912,15.34222912,29.00501305,29.55487112,11.90726553,271.7168917,22.73607922,6.92233607,2.026596075,3.141788128,1453.924021,0.3057746,4.451400708,4.662912369,4.546814125,0.427750521,2413.301801,4510.433395,250,367.1675088,450,613.9210791,45.53248003,4754.888146,452.132735,262.8491597,0.581353968,1532.748979,11.43198366,0.007458484,6739.76986,125.6790903,198.205599,2521.545038,5798.779732,40.19500343,0.562164339,28.21080484
16,4.964479791,1.908020718,2.080789514,2,1.885335547,0.332945296,-6278.367455,1824.938554,3429,0.911241031,334,0.088758969,191,0.050757374,193,3,0.000797236,5,138,0.036672867,223,2,0.000531491,3157.555102,4030.196024,24.82239962,884.5612709,909.3836705,626.5465404,626.5465404,16.29862566,16.29862566,31.70892654,32.03248702,13.62532334,506.2910361,26.48492166,7.369031493,2.043865463,3.203867917,1469.877082,0.3057746,4.58321902,4.964479923,4.639712605,0.428660566,2379.260753,4456.80773,218,335.734337,450,659.9340739,40.87924958,4807.060764,426.8722092,230.8667967,0.540833514,1532.748979,6.187612418,0.004036938,6766.681952,113.2534754,197.9681004,2882.337068,6020.531382,38.0952828,0.530251124,28.24959793
17,3.701326812,2.180437813,2.669378814,2,1.77534893,0.42599841,-6184.372284,1669.978373,3412,0.906723359,351,0.093276641,180,0.047834175,188,4,0.001062982,11,160,0.042519267,252,7,0.001860218,3157.555102,4027.678128,38.52336303,962.3375828,1000.860946,283.5483399,283.5483399,16.3050029,16.39219543,31.07724766,32.37891248,13.64282622,264.1336859,26.15026329,7.322545239,2.034926646,3.169253203,1466.328903,0.3057746,5.146190282,3.502123911,5.240109664,0.429756419,2467.189848,4494.607669,207,345.1923268,490.9090909,639.6459654,44.77521758,4795.456858,418.6168122,224.6851565,0.536732281,1532.748979,11.80853448,0.007704154,6746.822649,123.6761453,197.9607508,2716.209083,5961.561406,37.40543988,0.536686664,28.16513329
17,2.594026184,1.068087276,2.14024316,2,2.826836802,1.39E-17,-6334.701691,1774.832864,3375,0.896890779,388,0.103109221,200,0.053149083,239,8,0.002125963,40,149,0.039596067,307,31,0.008238108,3157.555102,4049.61321,41.50441742,830.9622035,872.466621,77.90126711,79.8987355,13.46715902,13.93355414,22.70502398,26.505028,11.682849,57.9029296,19.2358599,6.561509876,2.032981739,3.13090075,1436.407042,0.3057746,3.597238976,1.064215831,3.650487954,0.425602086,2308.873663,4551.426695,300,406.095339,585,544.7266681,46.45307975,4697.600918,490.5351158,275.5022346,0.561636111,1532.748979,53.8150782,0.035110171,6720.885013,127.166393,197.6740928,2475.024931,5631.642322,43.16496523,0.51320072,28.68204288
18,4.276206225,1.238107507,2.562296157,2,2.292278721,0.409518542,-6225.908004,1745.901086,3387,0.900079724,376,0.099920276,218,0.057932501,224,6,0.001594472,12,146,0.038798831,260,6,0.001594472,3157.555102,4056.541079,49.76680274,938.4213742,988.1881769,258.9823583,258.9823583,13.92017726,13.92017726,26.38096612,27.06916524,10.6975844,227.9523267,20.40529588,6.075252026,2.027591172,3.042968139,1446.182433,0.3057746,4.189381135,4.147233562,4.296470335,0.426980346,2434.37061,4521.350717,240,361.8171867,450,604.1439222,43.63261661,4729.570191,513.2494408,291.4788599,0.567908773,1532.748979,13.63350111,0.008894804,6775.568611,119.7086644,198.3059132,2454.750806,5656.957764,45.30197653,0.537522177,28.22127315
18,2.856849531,4.525230856,4.38E-15,2,1.847280097,0.411688494,-6102.061527,1485.284736,3445,0.915492958,318,0.084507042,128,0.034015413,190,13,0.00345469,52,139,0.036938613,221,38,0.010098326,3157.555102,3996.887632,134.4277826,917.9534246,1052.381207,58.13706383,59.27700626,16.20491688,18.54779643,25.21513028,34.0897292,20.29353661,47.62339168,28.35532752,9.692412885,1.97235644,3.297674835,1471.020429,0.3057746,5.529839908,2.635838875,5.879224622,0.427001576,2523.401636,4484.505038,146,220.6344847,450,716.5190273,43.98630696,4810.799944,317.6643674,151.7199425,0.477610831,1532.748979,63.47988273,0.041415707,6661.213291,122.6776326,226.7357072,3517.697133,6125.558704,29.40511202,0.446744632,27.89109766
19,1.511358668,4.695847373,0,2,2.072441791,0.139060918,-6100.091333,1406.61757,3407,0.905394632,356,0.094605368,110,0.029231996,232,22,0.005846399,107,142,0.037735849,253,82,0.021791124,3157.555102,3991.168259,94.07233089,954.5596961,1048.632027,28.6306801,29.45656511,13.08883001,15.8156696,17.99436971,28.50509969,21.22022726,26.32992327,23.5116644,10.1588604,1.998685246,3.33035989,1452.585023,0.3057746,4.971665084,0.904541643,4.900149659,0.426353103,2501.21705,4534.192926,165,242.2548422,492.0560748,625.4632768,43.95616917,4750.509109,298.912323,143.0997192,0.47873476,1532.748979,116.3498556,0.07590927,6582.170411,122.5630601,218.0814631,3429.960185,6107.271388,29.44205924,0.423676847,27.07411201
19,2.102276297,0,0.499999671,3,3.633741462,0.055214772,-9076.344781,2304.029329,2878,0.764815307,885,0.235184693,765,0.203295243,780,11,0.0029232,26,94,0.024980069,908,15,0.003986181,3157.555102,6166.578613,52.78906154,194.9998721,247.7889337,119.4140785,119.4140785,7.655870181,7.655870181,11.26097367,11.47451932,4.721889589,125.9804887,7.039727013,5.753172956,2.025619382,3.530674005,1175.920465,0.3057746,0.249999836,2.030348521,0.313260346,0.40858946,1423.709398,4604.295021,1361,483.7799516,484.6153846,205.0635136,51.7215751,3845.710091,1037.962666,1264.658698,1.218404803,1532.748979,24.6448166,0.016078834,6416.421736,124.978634,198.0745883,2286.385911,4876.171078,58.8451339,0.693151585,29.63336031
20,3.055750974,5,0.294391582,2,1.833587695,0.026236014,-6180.864661,1451.829989,3427,0.91070954,336,0.08929046,97,0.025777305,217,7,0.001860218,85,159,0.042253521,244,73,0.019399415,3157.555102,3986.512591,59.95557805,903.2474534,963.2030314,36.44234734,38.71999405,14.2085951,18.13685375,20.46643927,34.92013933,23.62361278,31.42341452,26.97978915,10.87004632,2.020943785,3.40281628,1463.073175,0.3057746,5.313220314,0.749444726,5.441825036,0.42692535,2426.276206,4481.472727,164,254.4033054,497.6470588,663.6640124,44.98167195,4784.809381,283.647838,130.5162409,0.460134799,1532.748979,98.57615955,0.06431331,6601.206199,125.3778939,207.3846353,3496.722161,6176.965052,27.229617,0.390452365,27.52913821
20,2.057578267,2.80E-13,0.5,3,3.671427506,0.0566553,-9082.217985,2315.470192,2882,0.765878289,881,0.234121711,760,0.201966516,774,11,0.0029232,25,96,0.02551156,906,14,0.003720436,3157.555102,6169.602341,51.43945813,193.5,244.9394581,124.2446257,124.2446257,7.721062456,7.721062456,11.36698121,11.56970444,4.710601318,129.9539885,7.026582614,5.703059646,2.026499894,3.519386273,1175.328155,0.3057746,0.25,2.057578325,0.312024787,0.407816848,1420.267613,4606.659416,1342,496.1827114,522,200.0357986,50.34234264,3843.77301,1047.876528,1268.649571,1.210686123,1532.748979,23.90165689,0.01559398,6424.398517,119.9175348,198.0637289,2286.321424,4875.276692,59.23772424,0.688166954,29.69793203
21,1.64337448,1.140695105,0.98540772,2,3.083278979,0,-6372.210749,1756.458021,3323,0.883072017,440,0.116927983,207,0.055009301,300,19,0.005049163,92,146,0.038798831,353,68,0.018070688,3157.555102,4056.554719,59.16147995,782.737592,841.8990719,33.67819154,35.61371979,10.91272376,11.90478955,16.25563967,21.67418622,11.80813058,29.36863303,16.64844133,6.378052532,2.021461873,3.114406838,1418.066516,0.3057746,2.846318516,0.680017011,2.863602285,0.426742858,2259.965588,4612.05456,364,391.2009168,557.6086957,449.8900204,44.11421589,4637.620377,513.2941616,277.2510945,0.540140752,1532.748979,105.5000966,0.068830642,6683.663517,119.4552891,196.6273573,2416.814058,5476.700055,46.48785429,0.481034308,28.36270564
21,1.639312089,1.292314235,0.931115645,2,3.06785821,3.49E-11,-6363.076305,1651.381626,3347,0.889449907,416,0.110550093,190,0.050491629,275,26,0.006909381,93,137,0.036407122,338,63,0.016741961,3157.555102,4037.515204,68.85111023,763.1428912,831.9940015,33.21187088,34.70453923,11.90680841,12.94218306,17.29096822,22.80672511,13.23162035,29.63989824,18.09371176,7.262350091,2.01514014,3.207812541,1426.093955,0.3057746,3.016375064,0.77360798,2.982057353,0.426081253,2258.087957,4619.189554,314,412.0499874,590.3225806,479.0723588,44.97957146,4663.873178,450.8695218,247.4657092,0.548863246,1532.748979,104.2076449,0.067987418,6647.491678,122.4789716,196.746333,2343.770006,5300.69386,42.01197791,0.475767024,27.60580676
22,2.016657153,0.592745751,1.186802236,2,2.907898334,0.131482055,-6552.090674,1843.177189,3300,0.876959872,463,0.123040128,277,0.07361148,311,12,0.003188945,43,145,0.038533085,422,29,0.007706617,3157.555102,4072.902612,54.01658468,624.3504545,678.3670392,72.17531435,75.69606139,11.08859215,11.26977829,18.50873072,20.60405872,9.387309013,60.09845787,15.63729375,6.083241873,2.024818519,3.120573991,1407.932296,0.3057746,2.040360963,1.317477675,2.133229683,0.42664615,2086.299336,4650.412846,482,490.6658292,544.1860465,412.4595896,48.34942967,4604.4776,566.8938091,367.3632297,0.648028297,1532.748979,51.64090107,0.033691688,6704.120388,128.9073828,197.9265098,2326.366656,5187.830296,50.24483696,0.557191839,28.58164889
22,2.077399275,0.864471468,1.298164718,2,2.8770356,0.154432305,-6486.400078,1813.025928,3351,0.890512889,412,0.109487111,239,0.063513154,274,8,0.002125963,35,138,0.036672867,321,27,0.007175126,3157.555102,4053.783868,48.30098392,676.6379078,724.9388917,88.83583194,88.83583194,12.32535022,12.69603744,20.99158601,23.67299298,11.17776629,68.69849539,18.6718054,6.697903577,2.028547505,3.184355722,1433.097995,0.3057746,2.543751533,1.380028112,2.645762379,0.427662786,2158.036887,4584.770174,352,432.913246,514.2857143,480.0620889,42.80553626,4686.779069,504.2094024,302.1306649,0.599216642,1532.748979,45.2594209,0.029528267,6723.73745,115.8954145,197.3640546,2414.327477,5372.76053,45.72162109,0.531027996,28.12144543
23,3.986576037,2.21992865,1.910099364,2,2.059334979,0.314663186,-6117.922628,1593.172479,3407,0.905394632,356,0.094605368,184,0.048897157,198,6,0.001594472,18,154,0.040924794,260,12,0.003188945,3157.555102,4029.048934,58.45890085,1010.222507,1068.681408,172.1720112,172.1720112,15.24659812,15.40217565,28.32371587,30.28674569,13.23188871,146.6096422,24.54175923,7.134828849,2.021920251,3.127995807,1459.530269,0.3057746,5.154196464,3.247716714,5.290502019,0.428391626,2528.211677,4502.884634,229,358.1834748,450,640.4529479,46.25493513,4773.222724,423.1112605,228.1478096,0.539214696,1532.748979,21.13842005,0.013791182,6729.082964,128.0064374,197.7063877,2520.282135,5838.251752,38.81965417,0.537132846,27.50434399
23,4.097653102,0,0.5,2,2.823418463,2.99E-13,-7012.229476,2270.736287,2935,0.779962796,828,0.220037204,718,0.190805209,733,8,0.002125963,24,87,0.023119851,879,15,0.003986181,3157.555102,4119.877432,81.95305824,183.25,265.2030582,128.1500851,133.721828,5.370569485,5.370569485,9.263182927,9.463197673,3.283805076,141.210294,5.744993722,5.460639388,2.006592133,3.111487027,1194.656117,0.3057746,0.25,3.563176445,0.357898864,0.407037859,1459.859175,4577.91003,1355,470.3250145,506.25,218.2937485,53.30005693,3906.982845,720.9096138,1198.800581,1.662899978,1532.748979,21.78029629,0.014209956,6160.641438,128.691348,197.9632028,2281.435385,4856.388274,60.210815,0.692442108,30.18312601
24,4.3641121,1.906716401,2.258658537,2,2.012125366,0.514975243,-6188.112375,1629.160112,3408,0.905660377,355,0.094339623,190,0.050491629,193,7,0.001860218,11,155,0.041190539,262,3,0.000797236,3157.555102,4040.402824,48.0052309,961.8403203,1009.845551,282.6863519,310.9549871,15.95110106,15.95110106,30.33388419,30.94056187,12.81533747,201.6008128,24.20548863,6.687625915,2.028740461,3.104789278,1459.996344,0.3057746,4.983628602,4.80052309,5.049227756,0.428402683,2469.841896,4501.052811,207,345.9218309,450,613.7486423,44.6672623,4774.746969,460.3371275,240.2248487,0.521845479,1532.748979,15.42429233,0.010063156,6767.833075,123.5201432,198.181786,2515.658264,5748.931418,39.9030945,0.505547671,28.66033643
24,1.776973573,2.846090294,1.89E-13,2,2.390953572,0.15175814,-6201.660455,1614.663489,3396,0.902471432,367,0.097528568,150,0.039861812,246,23,0.006112145,91,132,0.035078395,267,62,0.016476216,3157.555102,4020.753239,104.7734706,871.874416,976.6478865,33.54705089,35.91507801,12.80032042,14.853202,18.40255328,26.39004449,16.89784771,28.6052327,21.16109233,7.953476415,1.991703582,3.215526049,1448.046696,0.3057746,4.11261517,1.232629065,4.155948453,0.426397732,2424.694583,4541.178882,234,318.792157,573.6263736,574.5741662,42.61425066,4735.667045,395.9122601,186.3479229,0.470679849,1532.748979,106.7210906,0.069627246,6664.328284,117.156788,200.8016275,3001.458776,5939.543391,36.59369121,0.426707676,27.96654457
25,4.144094566,2.42E-11,0.877117842,7,3.357984714,0.169913165,-16961.31763,2961.713474,2790,0.74142971,973,0.25857029,854,0.226946585,856,2,0.000531491,4,115,0.030560723,829,2,0.000531491,3157.555102,14195.74533,16.57637787,375.4064239,391.9828018,785.244681,785.244681,16.14525573,16.14525573,19.72246236,19.76843546,9.993768346,896.2618488,12.23407042,7.723755299,2.049245354,5.105635095,1139.422011,0.3057746,0.438558906,4.144094467,0.456856412,0.408394986,1531.404813,4769.069484,1344,479.8615346,450,208.1714618,47.93726161,3726.346175,1789.328943,1382.895663,0.772857148,1532.748979,3.50453244,0.002286436,7048.424097,117.59843,197.9598005,2332.587242,5286.879173,44.84580121,0.739146294,28.85660107
25,4.130932031,0,2.890241628,2,1.691858448,0.096932084,-6639.764547,1941.703582,3224,0.856763221,539,0.143236779,378,0.100451767,386,8,0.002125963,16,145,0.038533085,491,8,0.002125963,3157.555102,4106.120988,66.09490967,557.8166332,623.9115429,193.216262,193.216262,9.19249833,9.19249833,16.51682723,16.85219428,5.830992872,208.6397908,10.65187865,5.250473698,2.016938347,3.006383381,1360.950813,0.3057746,1.445120811,4.130931854,1.583531835,0.422131145,1984.862356,4752.586794,679,486.6769158,450,350.4385779,47.79592827,4450.830163,675.8065194,608.5249002,0.900442483,1532.748979,14.81721287,0.009667084,6659.385661,125.4610049,198.2278883,2292.279915,4961.215172,57.72820683,0.623701825,29.25416625
26,3.417761209,2.15E-11,0.727086956,7,3.226215807,0.102444098,-17020.62839,2949.59464,2775,0.737443529,988,0.262556471,886,0.235450438,889,3,0.000797236,6,96,0.02551156,819,3,0.000797236,3157.555102,14206.77001,20.50656796,323.1901544,343.6967223,522.8414223,522.8414223,15.6170752,15.6170752,19.01746189,19.08142196,9.693796954,517.1148005,11.8340223,7.605459654,2.046681209,5.06834155,1126.775054,0.3057746,0.363543481,3.417761326,0.385310227,0.406045065,1470.471777,4686.096317,1384,480.1453144,450,198.7430837,45.21405154,3684.985785,1825.475446,1432.212777,0.784569729,1532.748979,6.066445073,0.003957886,7043.21021,108.6380438,197.8804947,2285.458125,5147.814663,46.16471271,0.742682128,28.65436365
