from_node,to_node,distance,travel_time,link_type,route
698,3,8.698647425659281,0.5559529249244078,7,-1
3,698,8.698647425659281,0.5559529249244078,7,-1
699,700,45.38870530108144,10.153181043620112,7,-1
700,699,45.38870530108144,10.153181043620112,7,-1
700,264,101.55726204264762,6.490785764390862,7,-1
264,700,101.55726204264762,6.490785764390862,7,-1
701,543,73.91427241194329,4.724051215119212,7,-1
543,701,73.91427241194329,4.724051215119212,7,-1
701,543,152.92714234769144,17.104442090162248,7,-1
543,701,152.92714234769144,17.104442090162248,7,-1
703,509,131.32189634361933,29.375920280689584,7,-1
509,703,131.32189634361933,29.375920280689584,7,-1
703,470,165.5749743358408,37.03812830908158,7,-1
470,703,165.5749743358408,37.03812830908158,7,-1
704,707,109.41484772192487,12.237722473154133,7,-1
707,704,109.41484772192487,12.237722473154133,7,-1
704,514,157.53199893929605,35.238962970726895,7,-1
514,704,157.53199893929605,35.238962970726895,7,-1
705,147,28.06962657733995,6.279007047591484,7,-1
147,705,28.06962657733995,6.279007047591484,7,-1
706,136,13.717963524585167,3.068626132668555,7,-1
136,706,13.717963524585167,3.068626132668555,7,-1
709,700,128.6857441691762,8.224636816051344,7,-1
700,709,128.6857441691762,8.224636816051344,7,-1
709,710,104.19315187573915,23.307382915691594,7,-1
710,709,104.19315187573915,23.307382915691594,7,-1
711,712,66.97360450372466,7.490796742928093,7,-1
712,711,66.97360450372466,7.490796742928093,7,-1
711,622,278.95487615976396,17.828723447909212,7,-1
622,711,278.95487615976396,17.828723447909212,7,-1
711,581,93.85071756013704,5.998240689684942,7,-1
581,711,93.85071756013704,5.998240689684942,7,-1
712,549,112.0334529266895,12.530605609491442,7,-1
549,712,112.0334529266895,12.530605609491442,7,-1
712,574,39.79497595128077,8.901897350445802,7,-1
574,712,39.79497595128077,8.901897350445802,7,-1
713,528,57.04556906158179,6.380375762830739,7,-1
528,713,57.04556906158179,6.380375762830739,7,-1
714,713,85.76938887601956,19.186097675232322,7,-1
713,714,85.76938887601956,19.186097675232322,7,-1
714,529,57.65931895490179,6.449021847148901,7,-1
529,714,57.65931895490179,6.449021847148901,7,-1
715,13,1.1124173321466453,0.041473513782868614,7,-1
13,715,1.1124173321466453,0.041473513782868614,7,-1
716,16,488.04724796088806,18.19554018089382,7,-1
16,716,488.04724796088806,18.19554018089382,7,-1
718,354,237.63432974482146,15.187821073696599,7,-1
354,718,237.63432974482146,15.187821073696599,7,-1
719,513,67.10353952036674,4.288759762705405,7,-1
513,719,67.10353952036674,4.288759762705405,7,-1
720,283,57.53596956876898,6.435225588358104,7,-1
283,720,57.53596956876898,6.435225588358104,7,-1
720,721,84.47173260506456,4.723954938339328,7,-1
721,720,84.47173260506456,4.723954938339328,7,-1
721,723,55.714449348337624,3.1157470081317595,7,-1
723,721,55.714449348337624,3.1157470081317595,7,-1
722,110,273.5778612794284,15.299431525260117,7,-1
110,722,273.5778612794284,15.299431525260117,7,-1
723,722,180.77944559929773,10.109819325972328,7,-1
722,723,180.77944559929773,10.109819325972328,7,-1
724,725,212.22369530364176,13.563762084929385,7,-1
725,724,212.22369530364176,13.563762084929385,7,-1
725,123,404.34923038002466,25.842999068751215,7,-1
123,725,404.34923038002466,25.842999068751215,7,-1
726,626,225.86583887053317,25.262416480152527,7,-1
626,726,225.86583887053317,25.262416480152527,7,-1
727,642,65.94280842711012,7.375505294146986,7,-1
642,727,65.94280842711012,7.375505294146986,7,-1
728,624,13.853714707209129,1.5494964288572195,7,-1
624,728,13.853714707209129,1.5494964288572195,7,-1
729,620,49.842271339047315,5.574708522458426,7,-1
620,729,49.842271339047315,5.574708522458426,7,-1
731,665,71.52857131100572,16.000512230844116,7,-1
665,731,71.52857131100572,16.000512230844116,7,-1
2,1,46.98370987308128,2.627493499087261,7,-1
1,2,46.98370987308128,2.627493499087261,7,-1
2,7,72.90074118213629,2.717909732999466,7,-1
7,2,72.90074118213629,2.717909732999466,7,-1
3,1,23.35054403750259,1.492393313692887,7,-1
1,3,23.35054403750259,1.492393313692887,7,-1
3,7,93.93824935077602,5.253355687568123,7,-1
7,3,93.93824935077602,5.253355687568123,7,-1
4,2,21.068788657782765,1.1782404025035145,7,-1
2,4,21.068788657782765,1.1782404025035145,7,-1
5,4,18.482474265736823,1.0336046495999334,7,-1
4,5,18.482474265736823,1.0336046495999334,7,-1
6,0,117.06743145048219,7.482080574538333,7,-1
0,6,117.06743145048219,7.482080574538333,7,-1
7,716,1.1878749649480012,0.04428675040151303,7,-1
716,7,1.1878749649480012,0.04428675040151303,7,-1
8,698,106.10458349081333,6.7814167712554285,7,-1
698,8,106.10458349081333,6.7814167712554285,7,-1
9,6,117.05092720157033,7.481025745550879,7,-1
6,9,117.05092720157033,7.481025745550879,7,-1
10,8,117.7415969081089,7.525168222503576,7,-1
8,10,117.7415969081089,7.525168222503576,7,-1
11,9,105.93140409163507,6.770348430535491,7,-1
9,11,105.93140409163507,6.770348430535491,7,-1
12,16,250.78016776191464,12.466226410518608,7,-1
16,12,250.78016776191464,12.466226410518608,7,-1
12,10,97.09121724924104,6.205349357529065,7,-1
10,12,97.09121724924104,6.205349357529065,7,-1
13,5,350.7744586752173,19.616535439723517,7,-1
5,13,350.7744586752173,19.616535439723517,7,-1
13,5,342.96121450604113,12.786394319619061,7,-1
5,13,342.96121450604113,12.786394319619061,7,-1
14,11,206.3821777654503,13.19041567801847,7,-1
11,14,206.3821777654503,13.19041567801847,7,-1
14,715,148.3804037380671,5.531967672297197,7,-1
715,14,148.3804037380671,5.531967672297197,7,-1
15,14,29.570312081662017,1.8899146830843725,7,-1
14,15,29.570312081662017,1.8899146830843725,7,-1
16,17,9.372319402957778,0.3494219360875396,7,-1
17,16,9.372319402957778,0.3494219360875396,7,-1
17,15,25.51930341619829,1.6310043023951604,7,-1
15,17,25.51930341619829,1.6310043023951604,7,-1
17,22,92.30431813194183,3.4413203567010995,7,-1
22,17,92.30431813194183,3.4413203567010995,7,-1
18,11,292.5415572841102,16.359947778777936,7,-1
11,18,292.5415572841102,16.359947778777936,7,-1
18,14,82.33100672388778,3.0694920363488927,7,-1
14,18,82.33100672388778,3.0694920363488927,7,-1
19,20,14.557191374769877,0.9303875335393638,7,-1
20,19,14.557191374769877,0.9303875335393638,7,-1
20,18,63.68855058460638,2.374457772412157,7,-1
18,20,63.68855058460638,2.374457772412157,7,-1
20,21,9.349960162641276,0.5975799967491079,7,-1
21,20,9.349960162641276,0.5975799967491079,7,-1
21,22,9.739301709318346,0.6224638161612166,7,-1
22,21,9.739301709318346,0.6224638161612166,7,-1
22,31,241.76621453652115,9.01360859908876,7,-1
31,22,241.76621453652115,9.01360859908876,7,-1
22,23,48.30575023469599,3.087344712285739,7,-1
23,22,48.30575023469599,3.087344712285739,7,-1
23,17,87.82762454127602,5.613289326896058,7,-1
17,23,87.82762454127602,5.613289326896058,7,-1
23,24,86.29931474866193,5.515611118110624,7,-1
24,23,86.29931474866193,5.515611118110624,7,-1
24,25,83.98166250106681,5.367484003289611,7,-1
25,24,83.98166250106681,5.367484003289611,7,-1
25,27,88.12252157983932,5.632136954937308,7,-1
27,25,88.12252157983932,5.632136954937308,7,-1
26,20,121.23685422026067,4.5199928113244985,7,-1
20,26,121.23685422026067,4.5199928113244985,7,-1
27,35,335.82278654247085,21.463297832237565,7,-1
35,27,335.82278654247085,21.463297832237565,7,-1
28,23,114.79797076358493,7.337033506282677,7,-1
23,28,114.79797076358493,7.337033506282677,7,-1
28,29,83.40889464283538,9.329034639117209,7,-1
29,28,83.40889464283538,9.329034639117209,7,-1
29,24,114.81739170456346,7.338274748560178,7,-1
24,29,114.81739170456346,7.338274748560178,7,-1
30,26,118.85235262920472,4.431093028172887,7,-1
26,30,118.85235262920472,4.431093028172887,7,-1
31,36,34.58371959620097,1.2893617618920967,7,-1
36,31,34.58371959620097,1.2893617618920967,7,-1
32,30,16.33757523073359,0.6091029256106201,7,-1
30,32,16.33757523073359,0.6091029256106201,7,-1
33,32,9.389324008485632,1.0501677223770927,7,-1
32,33,9.389324008485632,1.0501677223770927,7,-1
34,37,71.33231507784592,7.978305444511833,7,-1
37,34,71.33231507784592,7.978305444511833,7,-1
35,730,303.7177059838334,19.411379577813612,7,-1
730,35,303.7177059838334,19.411379577813612,7,-1
35,43,97.22718273369014,10.874568707215042,7,-1
43,35,97.22718273369014,10.874568707215042,7,-1
36,33,13.159751496567951,1.4718787256366357,7,-1
33,36,13.159751496567951,1.4718787256366357,7,-1
36,53,202.07044025310591,7.533657510329713,7,-1
53,36,202.07044025310591,7.533657510329713,7,-1
37,28,118.98058046110143,7.604354847333036,7,-1
28,37,118.98058046110143,7.604354847333036,7,-1
37,40,84.24949619609612,9.423053401044763,7,-1
40,37,84.24949619609612,9.423053401044763,7,-1
38,36,34.22728822496678,3.8282195060978594,7,-1
36,38,34.22728822496678,3.8282195060978594,7,-1
39,32,65.0796160129723,2.426319937400971,7,-1
