,household_id,origin,destination,depart,home_zone_id,income,emp_15min
0,50673,2358,2595,7,2358,132324,41004.225
1,50673,2595,2484,17,2358,132324,41004.225
2,50673,2484,2358,17,2358,132324,41004.225
3,50673,2358,2641,7,2358,132324,41004.225
4,50673,2641,2358,19,2358,132324,41004.225
5,50674,2358,2716,9,2358,26429,41004.225
6,50675,2358,2525,8,2358,98442,41004.225
7,50675,2525,2358,10,2358,98442,41004.225
8,50675,2525,2358,18,2358,98442,41004.225
9,50675,2358,2766,12,2358,98442,41004.225
10,50675,2766,2358,19,2358,98442,41004.225
11,50675,2358,2835,17,2358,98442,41004.225
12,50675,2835,2740,18,2358,98442,41004.225
13,50675,2740,2635,19,2358,98442,41004.225
14,50693,2593,2358,18,2358,54454,41004.225
15,50701,2740,2358,21,2358,16835,41004.225
16,50713,2358,2983,7,2358,36532,41004.225
17,50713,2983,2358,12,2358,36532,41004.225
18,50788,2586,2358,21,2358,80613,41004.225
19,50805,2358,2768,6,2358,20576,41004.225
20,50805,2768,2843,7,2358,20576,41004.225
21,50837,2748,2358,13,2358,186278,41004.225
22,50837,2487,2582,11,2358,186278,41004.225
23,50837,2582,2487,13,2358,186278,41004.225
24,50837,2358,2700,7,2358,186278,41004.225
25,50837,2700,2604,8,2358,186278,41004.225
26,50837,2604,2568,8,2358,186278,41004.225
27,50837,2568,2487,8,2358,186278,41004.225
28,50837,2487,2628,20,2358,186278,41004.225
29,50837,2628,2358,20,2358,186278,41004.225
30,50857,2358,2555,7,2358,5560,41004.225
31,50857,2705,2358,19,2358,5560,41004.225
32,50857,2740,2586,15,2358,5560,41004.225
33,50857,2586,2593,15,2358,5560,41004.225
34,50857,2593,2358,15,2358,5560,41004.225
35,50873,2358,2605,10,2358,19854,41004.225
36,50873,2605,2358,13,2358,19854,41004.225
37,50898,2358,2595,7,2358,51552,41004.225
38,50898,2604,2651,17,2358,51552,41004.225
39,50898,2651,2358,17,2358,51552,41004.225
40,50898,2740,2358,16,2358,51552,41004.225
41,50898,2358,2582,8,2358,51552,41004.225
42,50898,2582,2358,11,2358,51552,41004.225
43,50898,2544,2358,11,2358,51552,41004.225
44,50901,2358,2542,11,2358,41212,41004.225
45,50901,2542,2358,18,2358,41212,41004.225
46,50914,2358,2525,8,2358,82606,41004.225
47,50914,2525,2565,15,2358,82606,41004.225
48,50914,2565,2358,16,2358,82606,41004.225
49,50914,2358,2645,7,2358,82606,41004.225
50,50914,2645,2358,12,2358,82606,41004.225
51,50936,2358,2605,7,2358,10111,41004.225
52,50936,2605,2358,18,2358,10111,41004.225
53,50947,2358,2578,8,2358,108453,41004.225
54,50947,2578,2843,12,2358,108453,41004.225
55,50947,2843,2358,13,2358,108453,41004.225
56,50947,2358,2799,14,2358,108453,41004.225
57,50947,2799,2578,15,2358,108453,41004.225
58,50947,2578,2586,15,2358,108453,41004.225
59,50947,2586,2358,15,2358,108453,41004.225
60,50955,2586,2358,17,2358,211903,41004.225
61,50971,2703,2358,23,2358,20117,41004.225
62,449501,2358,2740,7,2358,84598,41004.225
63,449514,2358,2689,7,2358,42911,41004.225
64,449514,2689,2358,14,2358,42911,41004.225
65,449555,2358,2666,18,2358,23117,41004.225
66,449555,2666,2358,21,2358,23117,41004.225
67,449555,2358,2640,5,2358,23117,41004.225
68,449562,2358,2586,11,2358,30475,41004.225
69,449666,2595,2358,16,2358,23794,41004.225
70,449707,2358,2486,9,2358,21003,41004.225
71,449707,2486,2358,10,2358,21003,41004.225
72,449728,2358,2651,11,2358,65345,41004.225
73,449728,2651,2584,15,2358,65345,41004.225
74,449728,2584,2358,15,2358,65345,41004.225
75,449728,2358,2776,15,2358,65345,41004.225
76,595554,2358,2666,12,2358,2959,41004.225
77,595554,2666,2358,16,2358,2959,41004.225
78,595554,2586,2843,13,2358,2959,41004.225
79,595554,2843,2358,13,2358,2959,41004.225
80,595554,2358,2466,7,2358,2959,41004.225
81,595554,2466,2358,15,2358,2959,41004.225
82,606753,2358,2680,8,2358,49774,41004.225
83,606753,2680,2358,17,2358,49774,41004.225
84,613117,2358,2816,12,2358,25416,41004.225
85,613117,2816,2518,13,2358,25416,41004.225
86,613117,2518,2976,14,2358,25416,41004.225
87,613117,2976,2358,21,2358,25416,41004.225
88,613461,2358,2768,9,2358,148157,41004.225
89,613461,2768,2358,14,2358,148157,41004.225
90,635867,2358,2568,5,2358,45966,41004.225
91,652990,2358,2768,8,2358,167955,41004.225
92,652990,2768,2358,18,2358,167955,41004.225
93,652990,2358,2525,6,2358,167955,41004.225
94,652990,2525,2358,12,2358,167955,41004.225
95,652990,2358,2565,16,2358,167955,41004.225
96,652990,2565,2766,17,2358,167955,41004.225
97,652990,2766,2461,21,2358,167955,41004.225
98,652990,2461,2586,21,2358,167955,41004.225
99,652990,2586,2748,21,2358,167955,41004.225
100,652990,2748,2358,21,2358,167955,41004.225
101,652990,2358,2525,14,2358,167955,41004.225
102,652990,2525,2358,15,2358,167955,41004.225
103,652990,2358,2466,18,2358,167955,41004.225
104,652990,2466,2358,18,2358,167955,41004.225
105,652990,2358,2597,7,2358,167955,41004.225
106,652990,2597,2358,8,2358,167955,41004.225
107,666155,2716,2358,17,2358,68295,41004.225
108,666155,2577,2358,13,2358,68295,41004.225
109,712073,2358,2493,7,2358,249486,41004.225
110,712073,2493,2358,10,2358,249486,41004.225
111,712073,2358,2493,13,2358,249486,41004.225
112,712073,2493,2358,16,2358,249486,41004.225
113,718593,2358,2584,9,2358,95820,41004.225
114,718593,2584,2495,9,2358,95820,41004.225
115,718593,2495,2358,9,2358,95820,41004.225
116,718593,2541,2358,17,2358,95820,41004.225
117,733777,2358,2639,21,2358,273403,41004.225
118,737200,2358,2525,6,2358,27645,41004.225
119,737200,2525,2358,10,2358,27645,41004.225
120,737200,2358,2525,10,2358,27645,41004.225
121,737200,2591,2358,16,2358,27645,41004.225
122,737200,2358,2586,11,2358,27645,41004.225
123,737200,2586,2604,11,2358,27645,41004.225
124,737200,2604,2592,12,2358,27645,41004.225
125,737200,2592,2358,13,2358,27645,41004.225
126,748446,2556,2651,17,2358,58767,41004.225
127,748446,2651,2358,17,2358,58767,41004.225
128,748446,2358,2495,7,2358,58767,41004.225
129,748446,2495,2358,15,2358,58767,41004.225
130,748446,2602,2358,12,2358,58767,41004.225
131,760789,2358,2705,16,2358,29909,41004.225
132,760789,2358,2635,14,2358,29909,41004.225
133,760789,2635,2358,19,2358,29909,41004.225
134,821639,2565,2358,20,2358,268278,41004.225
135,821639,2358,2797,7,2358,268278,41004.225
136,821639,2797,2358,13,2358,268278,41004.225
137,821639,2559,2358,13,2358,268278,41004.225
138,891322,2358,2587,13,2358,7802,41004.225
139,891322,2587,2358,14,2358,7802,41004.225
140,946744,2358,2485,17,2358,23591,41004.225
141,946744,2358,2586,13,2358,23591,41004.225
142,946744,2586,2358,13,2358,23591,41004.225
143,946744,2490,2358,16,2358,23591,41004.225
144,946744,2358,2623,17,2358,23591,41004.225
145,946744,2623,2358,19,2358,23591,41004.225
146,946744,2358,2662,12,2358,23591,41004.225
147,946744,2662,2358,13,2358,23591,41004.225
148,952374,2358,2581,18,2358,163005,41004.225
149,952374,2581,2358,18,2358,163005,41004.225
150,952374,2358,2589,7,2358,163005,41004.225
151,1075203,2358,2623,7,2358,65668,41004.225
152,1075203,2623,2358,16,2358,65668,41004.225
153,1080699,2358,2596,9,2358,26226,41004.225
154,1080699,2596,2525,10,2358,26226,41004.225
155,1080699,2525,2358,16,2358,26226,41004.225
156,1112986,2706,2358,21,2358,88765,41004.225
157,1121281,2358,2495,8,2358,42571,41004.225
158,1131290,2358,2593,12,2358,44722,41004.225
159,1131290,2593,2358,12,2358,44722,41004.225
160,50676,2369,2592,8,2369,174553,21320.35
161,50676,2592,2369,8,2369,174553,21320.35
162,50676,2369,2740,15,2369,174553,21320.35
163,50676,2586,2586,18,2369,174553,21320.35
164,50676,2586,2490,18,2369,174553,21320.35
165,50676,2490,2369,18,2369,174553,21320.35
166,50679,2593,2369,16,2369,295612,21320.35
167,50679,2369,2495,8,2369,295612,21320.35
168,50679,2495,2610,9,2369,295612,21320.35
169,50679,2610,2369,10,2369,295612,21320.35
170,50679,2369,2768,17,2369,295612,21320.35
171,50679,2768,2369,17,2369,295612,21320.35
172,50681,2369,2593,8,2369,17525,21320.35
173,50681,2591,2525,19,2369,17525,21320.35
174,50681,2525,2666,19,2369,17525,21320.35
175,50681,2666,2369,19,2369,17525,21320.35
176,50681,2369,2821,8,2369,17525,21320.35
177,50684,2369,2577,12,2369,59521,21320.35
178,50684,2370,2369,13,2369,59521,21320.35
179,50684,2369,2740,7,2369,59521,21320.35
180,50684,2740,2601,9,2369,59521,21320.35
181,50684,2601,2369,10,2369,59521,21320.35
182,50691,2369,2487,8,2369,259736,21320.35
183,50691,2487,2369,15,2369,259736,21320.35
184,50708,2586,2369,15,2369,56179,21320.35
185,50740,2369,2586,18,2369,64374,21320.35
186,50740,2369,2565,9,2369,64374,21320.35
187,50740,2565,2586,9,2369,64374,21320.35
188,50740,2586,2593,16,2369,64374,21320.35
189,50740,2593,2369,17,2369,64374,21320.35
190,50744,2369,2626,11,2369,76990,21320.35
191,50744,2626,2369,15,2369,76990,21320.35
192,50744,2593,2694,15,2369,76990,21320.35
193,50744,2694,2369,15,2369,76990,21320.35
194,50747,2369,2584,7,2369,20018,21320.35
195,50747,2369,2597,8,2369,20018,21320.35
196,50747,2597,2369,18,2369,20018,21320.35
197,50762,2369,2804,7,2369,314403,21320.35
198,50762,2804,2369,17,2369,314403,21320.35
199,50763,2495,2369,14,2369,52398,21320.35
200,50763,2569,2369,18,2369,52398,21320.35
201,50785,2593,2369,16,2369,18247,21320.35
202,50785,2589,2369,18,2369,18247,21320.35
203,50785,2369,2616,6,2369,18247,21320.35
204,50785,2616,2369,6,2369,18247,21320.35
205,50796,2369,2593,8,2369,58012,21320.35
206,50796,2593,2740,8,2369,58012,21320.35
207,50796,2716,2495,16,2369,58012,21320.35
208,50796,2495,2541,16,2369,58012,21320.35
209,50796,2541,2369,17,2369,58012,21320.35
210,50798,2369,2556,12,2369,112506,21320.35
211,50798,2556,2369,23,2369,112506,21320.35
212,50814,2490,2369,17,2369,6995,21320.35
213,50814,2369,2666,10,2369,6995,21320.35
214,50814,2666,2369,11,2369,6995,21320.35
215,50828,2369,2544,7,2369,47404,21320.35
216,50828,2544,2369,18,2369,47404,21320.35
217,50836,2369,2704,13,2369,54777,21320.35
218,50836,2704,2369,13,2369,54777,21320.35
219,50887,2369,2591,12,2369,50875,21320.35
220,50887,2591,2369,16,2369,50875,21320.35
221,50887,2369,2490,5,2369,50875,21320.35
222,50893,2369,2593,5,2369,72280,21320.35
223,50893,2593,2369,17,2369,72280,21320.35
224,50893,2369,2732,8,2369,72280,21320.35
225,50893,2732,2369,13,2369,72280,21320.35
226,50911,2369,2553,8,2369,281944,21320.35
227,50911,2553,2369,16,2369,281944,21320.35
228,50950,2369,2606,7,2369,78983,21320.35
229,50950,2606,2369,22,2369,78983,21320.35
230,50950,2369,2640,8,2369,78983,21320.35
231,50950,2640,2369,15,2369,78983,21320.35
232,449477,2369,2718,18,2369,66207,21320.35
233,449477,2718,2369,22,2369,66207,21320.35
234,449510,2369,2475,9,2369,27267,21320.35
235,449510,2475,2586,13,2369,27267,21320.35
236,449510,2586,2593,13,2369,27267,21320.35
237,449510,2369,2651,19,2369,27267,21320.35
238,449510,2651,2369,22,2369,27267,21320.35
239,449510,2369,2802,13,2369,27267,21320.35
240,449510,2586,2369,16,2369,27267,21320.35
241,449536,2369,2881,15,2369,20216,21320.35
242,449536,2881,2369,18,2369,20216,21320.35
243,449549,2369,2740,8,2369,85323,21320.35
244,449561,2369,2640,9,2369,105831,21320.35
245,449561,2541,2369,18,2369,105831,21320.35
246,449586,2369,2525,18,2369,22283,21320.35
247,449586,2525,2369,19,2369,22283,21320.35
248,449632,2369,2651,18,2369,26024,21320.35
249,449633,2623,2565,23,2369,110360,21320.35
250,449633,2565,2369,23,2369,110360,21320.35
251,449633,2740,2614,17,2369,110360,21320.35
252,449633,2614,2593,17,2369,110360,21320.35
253,449633,2593,2369,17,2369,110360,21320.35
254,449757,2593,2369,19,2369,25145,21320.35
255,449771,2369,2558,13,2369,28117,21320.35
256,449771,2558,2373,13,2369,28117,21320.35
257,449783,2586,2369,16,2369,81881,21320.35
258,449783,2593,2369,13,2369,81881,21320.35
259,449793,2589,2369,18,2369,57688,21320.35
260,449806,2369,2525,7,2369,34419,21320.35
261,449806,2525,2369,11,2369,34419,21320.35
262,449810,2369,2495,7,2369,10953,21320.35
263,455441,2586,2369,10,2369,54007,21320.35
264,606324,2369,2626,7,2369,30098,21320.35
265,606324,2626,2369,17,2369,30098,21320.35
266,606324,2369,2640,5,2369,30098,21320.35
267,606324,2640,2369,13,2369,30098,21320.35
268,608414,2369,2466,7,2369,288778,21320.35
269,608414,2466,2369,12,2369,288778,21320.35
270,608414,2369,2586,12,2369,288778,21320.35
271,608414,2586,2369,14,2369,288778,21320.35
272,608414,2651,2369,20,2369,288778,21320.35
273,612469,2369,2525,9,2369,11375,21320.35
274,612469,2525,2369,13,2369,11375,21320.35
275,612469,2369,2378,7,2369,11375,21320.35
276,612469,2378,2369,18,2369,11375,21320.35
277,622604,2582,2369,21,2369,27456,21320.35
278,658067,2369,2715,9,2369,7982,21320.35
279,663201,2369,2717,8,2369,22545,21320.35
280,663201,2717,2369,17,2369,22545,21320.35
281,695627,2369,2790,7,2369,12428,21320.35
282,695734,2369,2694,13,2369,24131,21320.35
283,795122,2369,2525,9,2369,56610,21320.35
284,795122,2525,2558,13,2369,56610,21320.35
285,795122,2558,2488,13,2369,56610,21320.35
286,795122,2488,2476,13,2369,56610,21320.35
287,795122,2476,2369,13,2369,56610,21320.35
288,795122,2525,2369,17,2369,56610,21320.35
289,820006,2593,2369,17,2369,14078,21320.35
290,820006,2717,2369,16,2369,14078,21320.35
291,860951,2369,2717,18,2369,271695,21320.35
292,860951,2369,2623,8,2369,271695,21320.35
293,860951,2623,2369,11,2369,271695,21320.35
294,860951,2565,2369,13,2369,271695,21320.35
295,864393,2369,2525,18,2369,51637,21320.35
296,864393,2525,2369,23,2369,51637,21320.35
297,864393,2369,2641,7,2369,51637,21320.35
298,864393,2641,2369,11,2369,51637,21320.35
299,864393,2369,2525,8,2369,51637,21320.35
300,864393,2525,2586,15,2369,51637,21320.35
301,864393,2586,2369,15,2369,51637,21320.35
302,869705,2369,2701,17,2369,90395,21320.35
303,869705,2701,2369,21,2369,90395,21320.35
304,869705,2369,2586,9,2369,90395,21320.35
305,869705,2586,2369,11,2369,90395,21320.35
306,869705,2369,2495,13,2369,90395,21320.35
307,869705,2369,2525,6,2369,90395,21320.35
308,869705,2525,2369,16,2369,90395,21320.35
309,881093,2369,2664,17,2369,54092,21320.35
310,881093,2664,2369,18,2369,54092,21320.35
311,881093,2369,2565,15,2369,54092,21320.35
312,881093,2525,2369,19,2369,54092,21320.35
313,888448,2369,2709,7,2369,24807,21320.35
314,888448,2709,2369,15,2369,24807,21320.35
315,888448,2369,2790,8,2369,24807,21320.35
316,888448,2790,2369,10,2369,24807,21320.35
317,951946,2369,2476,7,2369,76447,21320.35
318,951946,2476,2369,14,2369,76447,21320.35
319,951946,2369,2740,10,2369,76447,21320.35
320,954888,2369,2601,20,2369,60600,21320.35
321,954888,2601,2369,22,2369,60600,21320.35
322,954888,2369,2542,9,2369,60600,21320.35
323,959368,2369,2610,14,2369,39552,21320.35
324,959368,2610,2369,16,2369,39552,21320.35
325,959368,2369,2632,12,2369,39552,21320.35
326,959368,2632,2369,13,2369,39552,21320.35
327,967482,2369,2694,15,2369,28683,21320.35
328,967482,2694,2369,16,2369,28683,21320.35
329,982541,2369,2804,6,2369,57473,21320.35
330,982541,2804,2369,17,2369,57473,21320.35
331,982541,2592,2369,19,2369,57473,21320.35
332,985302,2599,2369,16,2369,13783,21320.35
333,996791,2369,2689,11,2369,61031,21320.35
334,996791,2689,2369,16,2369,61031,21320.35
335,1014652,2369,2593,14,2369,42231,21320.35
336,1014652,2593,2640,14,2369,42231,21320.35
337,1014652,2640,2369,14,2369,42231,21320.35
338,1062517,2565,2706,19,2369,95582,21320.35
339,1062517,2706,2651,19,2369,95582,21320.35
340,1062517,2651,2369,19,2369,95582,21320.35
341,1062517,2369,2586,10,2369,95582,21320.35
342,1062517,2490,2369,10,2369,95582,21320.35
343,1062517,2369,2476,8,2369,95582,21320.35
344,1062517,2476,2369,11,2369,95582,21320.35
345,1117376,2369,2525,7,2369,278528,21320.35
346,1117376,2525,2369,16,2369,278528,21320.35
347,1117376,2739,2369,21,2369,278528,21320.35
348,50682,2368,2644,7,2368,1435,8048.790476
349,50682,2644,2368,16,2368,1435,8048.790476
350,50720,2368,2581,11,2368,161356,8048.790476
351,50720,2581,2368,20,2368,161356,8048.790476
352,50746,2368,2604,8,2368,59090,8048.790476
353,50746,2593,2368,16,2368,59090,8048.790476
354,50760,2586,2368,21,2368,68657,8048.790476
355,50760,2368,2596,8,2368,68657,8048.790476
356,50760,2596,2490,9,2368,68657,8048.790476
357,50820,2368,2495,15,2368,251195,8048.790476
358,50820,2495,2368,15,2368,251195,8048.790476
359,50830,2368,2541,7,2368,37438,8048.790476
360,50830,2541,2368,13,2368,37438,8048.790476
361,50830,2368,2469,8,2368,37438,8048.790476
362,50830,2469,2368,15,2368,37438,8048.790476
363,50883,2525,2368,18,2368,102971,8048.790476
364,50940,2518,2368,17,2368,69925,8048.790476
365,50940,2368,2731,6,2368,69925,8048.790476
366,50940,2731,2368,20,2368,69925,8048.790476
367,50956,2368,2582,15,2368,49944,8048.790476
368,50956,2582,2368,17,2368,49944,8048.790476
369,50956,2368,2740,8,2368,49944,8048.790476
370,449487,2368,2490,17,2368,99634,8048.790476
371,449512,2740,2368,20,2368,60385,8048.790476
372,449687,2559,2598,16,2368,71737,8048.790476
373,449687,2598,2368,16,2368,71737,8048.790476
374,449691,2368,2694,17,2368,176204,8048.790476
375,449691,2694,2368,20,2368,176204,8048.790476
376,449705,2599,2368,18,2368,64158,8048.790476
377,449710,2586,2368,12,2368,21758,8048.790476
378,449747,2368,2666,6,2368,20347,8048.790476
379,449748,2368,2659,7,2368,31608,8048.790476
380,449748,2659,2368,17,2368,31608,8048.790476
381,635460,2368,2641,15,2368,13980,8048.790476
382,635460,2641,2368,17,2368,13980,8048.790476
383,717466,2368,2358,7,2368,91530,8048.790476
384,717466,2358,2368,19,2368,91530,8048.790476
385,992310,2368,2528,6,2368,9795,8048.790476
386,992310,2528,2739,14,2368,9795,8048.790476
387,992310,2739,2368,15,2368,9795,8048.790476
388,1066432,2368,2386,5,2368,239237,8048.790476
389,1066432,2368,2623,9,2368,239237,8048.790476
390,1066432,2623,2368,18,2368,239237,8048.790476
391,1083151,2368,2584,16,2368,55424,8048.790476
392,1083151,2584,2368,16,2368,55424,8048.790476
393,1083151,2368,2528,12,2368,55424,8048.790476
394,1083151,2528,2368,15,2368,55424,8048.790476
395,1083151,2368,2768,8,2368,55424,8048.790476
396,1083151,2768,2368,13,2368,55424,8048.790476
397,1083151,2368,2674,7,2368,55424,8048.790476
398,1083151,2674,2368,17,2368,55424,8048.790476
399,1083151,2741,2368,16,2368,55424,8048.790476
400,1109823,2368,2601,18,2368,21955,8048.790476
401,1109823,2601,2368,23,2368,21955,8048.790476
402,50685,2518,2371,18,2371,215320,21320.35
403,50685,2371,2804,13,2371,215320,21320.35
404,50685,2804,2371,14,2371,215320,21320.35
405,50690,2371,2462,13,2371,18411,21320.35
406,50690,2462,2371,13,2371,18411,21320.35
407,50710,2559,2371,10,2371,28305,21320.35
408,50710,2371,2586,14,2371,28305,21320.35
409,50716,2371,2525,15,2371,19953,21320.35
410,50716,2525,2371,15,2371,19953,21320.35
411,50716,2371,2696,6,2371,19953,21320.35
412,50716,2696,2371,17,2371,19953,21320.35
413,50716,2371,2599,5,2371,19953,21320.35
414,50716,2704,2371,15,2371,19953,21320.35
415,50716,2651,2371,13,2371,19953,21320.35
416,50716,2495,2371,20,2371,19953,21320.35
417,50721,2371,2566,15,2371,1793,21320.35
418,50721,2566,2371,16,2371,1793,21320.35
419,50771,2371,2541,12,2371,18903,21320.35
420,50771,2776,2371,13,2371,18903,21320.35
421,50778,2371,2591,7,2371,69744,21320.35
422,50778,2371,2495,15,2371,69744,21320.35
423,50778,2495,2371,22,2371,69744,21320.35
424,50780,2371,2563,17,2371,28589,21320.35
425,50780,2563,2371,19,2371,28589,21320.35
426,50780,2371,2790,16,2371,28589,21320.35
427,50780,2790,2371,16,2371,28589,21320.35
428,50787,2699,2371,18,2371,78620,21320.35
429,50789,2371,2586,12,2371,280236,21320.35
430,50789,2586,2371,14,2371,280236,21320.35
431,50789,2593,2595,16,2371,280236,21320.35
432,50789,2371,2595,6,2371,280236,21320.35
433,50789,2595,2371,17,2371,280236,21320.35
434,50804,2371,2705,7,2371,52230,21320.35
435,50804,2705,2371,18,2371,52230,21320.35
436,50804,2371,2591,7,2371,52230,21320.35
437,50804,2591,2371,10,2371,52230,21320.35
438,50846,2822,2736,19,2371,67717,21320.35
439,50855,2371,2586,8,2371,76084,21320.35
440,50855,2371,2623,15,2371,76084,21320.35
441,50855,2623,2371,16,2371,76084,21320.35
442,50888,2371,2739,16,2371,110837,21320.35
443,50888,2739,2371,18,2371,110837,21320.35
444,50888,2371,2658,8,2371,110837,21320.35
445,50888,2658,2371,15,2371,110837,21320.35
446,50888,2371,2651,14,2371,110837,21320.35
447,50890,2586,2595,12,2371,2062,21320.35
448,50890,2595,2747,12,2371,2062,21320.35
449,50890,2747,2586,13,2371,2062,21320.35
450,50890,2371,2586,8,2371,2062,21320.35
451,50890,2586,2371,19,2371,2062,21320.35
452,50941,2371,2518,7,2371,23320,21320.35
453,50941,2518,2371,17,2371,23320,21320.35
454,50941,2637,2371,16,2371,23320,21320.35
455,50941,2371,2466,8,2371,23320,21320.35
456,50941,2466,2371,15,2371,23320,21320.35
457,449520,2371,2586,11,2371,67286,21320.35
458,449520,2586,2371,18,2371,67286,21320.35
459,449540,2490,2371,18,2371,30287,21320.35
460,449560,2371,2586,12,2371,3407,21320.35
461,449564,2525,2590,18,2371,36835,21320.35
462,449564,2590,2525,18,2371,36835,21320.35
463,449564,2371,2525,7,2371,36835,21320.35
464,449564,2525,2371,11,2371,36835,21320.35
465,449564,2371,2525,17,2371,36835,21320.35
466,449564,2525,2484,19,2371,36835,21320.35
467,449564,2484,2586,20,2371,36835,21320.35
468,449564,2586,2371,20,2371,36835,21320.35
469,449583,2371,2604,14,2371,20445,21320.35
470,449583,2604,2371,14,2371,20445,21320.35
471,449640,2586,2371,18,2371,63511,21320.35
472,449660,2530,2591,13,2371,19296,21320.35
473,449660,2591,2371,13,2371,19296,21320.35
474,449671,2371,2525,5,2371,58659,21320.35
475,449671,2525,2371,14,2371,58659,21320.35
476,449675,2371,2768,7,2371,60924,21320.35
477,449675,2768,2371,10,2371,60924,21320.35
478,449675,2371,2768,13,2371,60924,21320.35
479,449675,2768,2371,18,2371,60924,21320.35
480,449735,2371,2596,10,2371,12007,21320.35
481,449735,2596,2371,11,2371,12007,21320.35
482,449741,2371,2555,17,2371,53753,21320.35
483,603467,2740,2371,15,2371,60492,21320.35
484,603467,2371,2586,9,2371,60492,21320.35
485,603467,2586,2822,10,2371,60492,21320.35
486,603467,2822,2371,12,2371,60492,21320.35
487,663198,2371,2525,12,2371,102256,21320.35
488,663198,2525,2659,14,2371,102256,21320.35
489,663198,2659,2371,15,2371,102256,21320.35
490,677777,2651,2565,17,2371,3318,21320.35
491,677777,2371,2834,12,2371,3318,21320.35
492,756654,2586,2586,18,2371,64050,21320.35
493,756654,2586,2371,18,2371,64050,21320.35
494,756654,2371,2518,14,2371,64050,21320.35
495,756654,2518,2371,15,2371,64050,21320.35
496,756654,2371,2734,18,2371,64050,21320.35
497,756654,2734,2371,21,2371,64050,21320.35
498,756654,2371,2693,8,2371,64050,21320.35
499,756654,2693,2371,10,2371,64050,21320.35
500,756654,2371,2584,11,2371,64050,21320.35
501,756654,2584,2371,14,2371,64050,21320.35
502,770117,2371,2559,6,2371,77171,21320.35
503,770117,2559,2371,14,2371,77171,21320.35
504,770117,2371,2525,8,2371,77171,21320.35
505,770117,2525,2371,14,2371,77171,21320.35
506,770117,2371,2525,16,2371,77171,21320.35
507,770117,2525,2371,16,2371,77171,21320.35
508,770117,2371,2740,6,2371,77171,21320.35
509,770117,2982,2371,19,2371,77171,21320.35
510,770117,2666,2740,16,2371,77171,21320.35
511,770117,2740,2371,16,2371,77171,21320.35
512,784960,2371,2740,19,2371,66530,21320.35
513,784960,2740,2371,22,2371,66530,21320.35
514,791588,2568,2704,15,2371,43363,21320.35
515,791588,2704,2530,15,2371,43363,21320.35
516,791588,2530,2371,16,2371,43363,21320.35
517,825124,2371,2584,17,2371,96059,21320.35
518,825124,2584,2371,17,2371,96059,21320.35
519,864536,2371,2543,8,2371,25889,21320.35
520,864536,2543,2371,16,2371,25889,21320.35
521,864536,2371,2543,18,2371,25889,21320.35
522,864536,2543,2586,21,2371,25889,21320.35
523,864536,2586,2371,21,2371,25889,21320.35
524,993382,2371,2640,8,2371,222153,21320.35
525,993382,2640,2371,16,2371,222153,21320.35
526,1066854,2371,2525,20,2371,12849,21320.35
527,1066854,2525,2371,21,2371,12849,21320.35
528,1066854,2371,2651,15,2371,12849,21320.35
529,1066854,2651,2747,15,2371,12849,21320.35
530,1106157,2586,2371,16,2371,96774,21320.35
531,1117567,2371,2525,7,2371,228986,21320.35
532,1117567,2525,2371,10,2371,228986,21320.35
533,1119721,2799,2565,15,2371,156406,21320.35
534,1119721,2565,2371,15,2371,156406,21320.35
535,1119721,2702,2586,18,2371,156406,21320.35
536,1119721,2586,2371,18,2371,156406,21320.35
537,1132608,2371,2721,8,2371,27038,21320.35
538,1132608,2721,2371,17,2371,27038,21320.35
539,50687,2353,2503,8,2353,77352,29085.10833
540,50687,2503,2490,15,2353,77352,29085.10833
541,50687,2490,2353,16,2353,77352,29085.10833
542,50687,2353,2768,10,2353,77352,29085.10833
543,50687,2353,2829,10,2353,77352,29085.10833
544,50687,2829,2353,11,2353,77352,29085.10833
545,50727,2353,2768,8,2353,247778,29085.10833
546,50727,2768,2353,10,2353,247778,29085.10833
547,50727,2353,2768,17,2353,247778,29085.10833
548,50727,2768,2491,17,2353,247778,29085.10833
549,50727,2491,2353,17,2353,247778,29085.10833
550,50727,2353,2807,7,2353,247778,29085.10833
551,50727,2807,2353,16,2353,247778,29085.10833
552,50728,2353,2525,8,2353,53076,29085.10833
553,50728,2525,2353,15,2353,53076,29085.10833
554,50732,2353,2565,8,2353,24401,29085.10833
555,50732,2565,2586,9,2353,24401,29085.10833
556,50732,2651,2353,20,2353,24401,29085.10833
557,50737,2353,2488,7,2353,290487,29085.10833
558,50737,2488,2586,14,2353,290487,29085.10833
559,50737,2586,2353,15,2353,290487,29085.10833
560,50737,2591,2353,16,2353,290487,29085.10833
561,50737,2353,2530,8,2353,290487,29085.10833
562,50737,2530,2353,15,2353,290487,29085.10833
563,50750,2353,2806,6,2353,83511,29085.10833
564,50750,2806,2353,16,2353,83511,29085.10833
565,50809,2353,2485,7,2353,79526,29085.10833
566,50809,2485,2582,8,2353,79526,29085.10833
567,50809,2582,2586,19,2353,79526,29085.10833
568,50809,2586,2353,20,2353,79526,29085.10833
569,50842,2490,2593,12,2353,42458,29085.10833
570,50842,2593,2353,13,2353,42458,29085.10833
571,50842,2353,2843,8,2353,42458,29085.10833
572,50842,2843,2353,14,2353,42458,29085.10833
573,50868,2353,2604,10,2353,59953,29085.10833
574,50868,2604,2639,12,2353,59953,29085.10833
575,50868,2639,2353,19,2353,59953,29085.10833
